слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
2/2;663;2025-02-28T20:00:00;3191;HL;низ;2838,135;2854,760;15,900;2;1
2/2;664;2025-03-03T01:00:00;3195;HH;верх;2876,850;2870,970;38,715;4;1
2/2;665;2025-03-03T10:00:00;3204;HL;низ;2859,000;2871,935;17,850;9;3
2/2;666;2025-03-03T18:00:00;3212;HH;верх;2893,200;2890,000;34,200;8;1
2/2;667;2025-03-03T22:00:00;3216;HL;низ;2878,435;2890,895;14,765;4;1
2/2;668;2025-03-03T23:00:00;3217;HH;верх;2895,210;2891,945;16,775;1;1
2/2;669;2025-03-04T03:00:00;3220;HL;низ;2881,980;2888,655;13,230;3;2
2/2;670;2025-03-04T15:00:00;3232;HH;верх;2927,910;2906,145;45,930;12;1
2/2;671;2025-03-04T17:00:00;3234;HL;низ;2900,390;2911,670;27,520;2;1
2/2;672;2025-03-04T22:00:00;3239;LH;верх;2920,610;2914,390;20,220;5;1
2/2;673;2025-03-05T04:00:00;3244;HL;низ;2902,040;2910,605;18,570;5;1
2/2;674;2025-03-05T11:00:00;3251;HH;верх;2922,675;2913,265;20,635;7;1
2/2;675;2025-03-05T12:00:00;3252;HL;низ;2909,100;2916,290;13,575;1;1
2/2;676;2025-03-05T14:00:00;3254;LH;верх;2919,390;2912,005;10,290;2;1
2/2;677;2025-03-05T15:00:00;3255;LL;низ;2894,350;2917,260;25,040;1;1
2/2;678;2025-03-05T18:00:00;3258;HH;верх;2929,980;2917,505;35,630;3;1
2/2;679;2025-03-05T20:00:00;3260;HL;низ;2911,880;2922,220;18,100;2;1
2/2;680;2025-03-05T22:00:00;3262;LH;верх;2923,110;2918,315;11,230;2;1
2/2;681;2025-03-06T03:00:00;3266;HL;низ;2916,010;2921,270;7,100;4;1
2/2;682;2025-03-06T04:00:00;3267;HH;верх;2926,720;2917,540;10,710;1;2
2/2;683;2025-03-06T11:00:00;3274;LL;низ;2891,150;2905,890;35,570;7;1
2/2;684;2025-03-06T17:00:00;3280;LH;верх;2922,850;2915,570;31,700;6;1
2/2;685;2025-03-07T02:00:00;3288;HL;низ;2896,910;2908,200;25,940;8;1
2/2;686;2025-03-07T11:00:00;3297;HH;верх;2923,180;2918,850;26,270;9;1
2/2;687;2025-03-07T16:00:00;3302;HL;низ;2903,830;2914,170;19,350;5;1
2/2;688;2025-03-07T17:00:00;3303;HH;верх;2930,540;2908,325;26,710;1;1
2/2;689;2025-03-07T20:00:00;3306;LL;низ;2902,065;2909,765;28,475;3;1
2/2;690;2025-03-10T03:00:00;3313;LH;верх;2918,385;2911,045;16,320;7;2
2/2;691;2025-03-10T13:00:00;3323;LL;низ;2895,700;2903,790;22,685;10;1
2/2;692;2025-03-10T17:00:00;3327;LH;верх;2910,635;2886,135;14,935;4;1
2/2;693;2025-03-11T03:00:00;3336;LL;низ;2880,250;2896,915;30,385;9;2
2/2;694;2025-03-11T04:00:00;3337;LH;верх;2900,515;2897,770;20,265;1;1
2/2;695;2025-03-11T07:00:00;3340;HL;низ;2892,815;2901,110;7,700;3;1
2/2;696;2025-03-11T15:00:00;3348;HH;верх;2922,225;2916,850;29,410;8;1
2/2;697;2025-03-11T15:00:00;3348;HL;низ;2906,890;2916,850;15,335;0;1
2/2;698;2025-03-11T21:00:00;3354;LH;верх;2921,400;2917,720;14,510;6;2
2/2;699;2025-03-12T03:00:00;3359;HL;низ;2910,900;2915,035;10,500;5;1
2/2;700;2025-03-12T05:00:00;3361;LH;верх;2920,110;2916,035;9,210;2;1
2/2;701;2025-03-12T09:00:00;3365;LL;низ;2909,095;2914,730;11,015;4;1
2/2;702;2025-03-12T11:00:00;3367;HH;верх;2925,390;2915,390;16,295;2;2
2/2;703;2025-03-12T15:00:00;3371;LL;низ;2906,110;2928,460;19,280;4;1
2/2;704;2025-03-12T19:00:00;3375;HH;верх;2940,690;2931,405;34,580;4;1
2/2;705;2025-03-12T22:00:00;3378;HL;низ;2930,965;2938,195;9,725;3;1
2/2;706;2025-03-13T05:00:00;3384;HH;верх;2947,195;2940,140;16,230;6;1
2/2;707;2025-03-13T09:00:00;3388;HL;низ;2932,980;2947,835;14,215;4;1
2/2;708;2025-03-13T11:00:00;3390;HH;верх;2948,930;2946,395;15,950;2;1
2/2;709;2025-03-13T15:00:00;3394;HL;низ;2939,090;2977,900;9,840;4;1
2/2;710;2025-03-14T00:00:00;3402;HH;верх;2990,055;2986,760;50,965;8;2
2/2;711;2025-03-14T03:00:00;3405;HL;низ;2981,715;2992,700;8,340;3;1
2/2;712;2025-03-14T06:00:00;3408;HH;верх;2994,000;2985,745;12,285;3;1
2/2;713;2025-03-14T09:00:00;3411;LL;низ;2980,915;2998,795;13,085;3;1
2/2;714;2025-03-14T12:00:00;3414;HH;верх;3005,040;2993,955;24,125;3;1
2/2;715;2025-03-14T17:00:00;3419;LL;низ;2978,505;2986,625;26,535;5;1
2/2;716;2025-03-14T19:00:00;3421;LH;верх;2990,510;2984,010;12,005;2;1
2/2;717;2025-03-14T22:00:00;3424;HL;низ;2981,850;2990,125;8,660;3;1
2/2;718;2025-03-17T01:00:00;3426;HH;верх;2994,235;2990,890;12,385;2;1
2/2;719;2025-03-17T07:00:00;3432;HL;низ;2982,340;2985,545;11,895;6;1
2/2;720;2025-03-17T08:00:00;3433;LH;верх;2990,830;2988,515;8,490;1;1
2/2;721;2025-03-17T10:00:00;3435;HL;низ;2983,175;2999,030;7,655;2;1
2/2;722;2025-03-17T13:00:00;3438;HH;верх;3001,190;2988,430;18,015;3;1
2/2;723;2025-03-17T14:00:00;3439;HL;низ;2984,930;2998,720;16,260;1;1
2/2;724;2025-03-17T16:00:00;3441;LH;верх;3000,550;2994,570;15,620;2;1
2/2;725;2025-03-18T03:00:00;3451;HL;низ;2999,460;3011,515;1,090;10;2
2/2;726;2025-03-18T15:00:00;3463;HH;верх;3038,350;3031,800;38,890;12;1
2/2;727;2025-03-18T16:00:00;3464;HL;низ;3024,805;3036,140;13,545;1;1
2/2;728;2025-03-18T21:00:00;3469;LH;верх;3038,065;3034,505;13,260;5;2
2/2;729;2025-03-19T03:00:00;3474;HL;низ;3027,450;3036,335;10,615;5;1
2/2;730;2025-03-19T07:00:00;3478;HH;верх;3045,410;3035,945;17,960;4;1
2/2;731;2025-03-19T11:00:00;3482;LL;низ;3022,885;3038,990;22,525;4;1
2/2;732;2025-03-19T14:00:00;3485;LH;верх;3041,100;3027,670;18,215;3;1
2/2;733;2025-03-19T16:00:00;3487;HL;низ;3025,960;3033,135;15,140;2;1
2/2;734;2025-03-20T03:00:00;3497;HH;верх;3056,230;3050,005;30,270;10;2
2/2;735;2025-03-20T04:00:00;3498;HL;низ;3045,080;3052,420;11,150;1;1
2/2;736;2025-03-20T06:00:00;3500;HH;верх;3057,590;3049,025;12,510;2;1
2/2;737;2025-03-20T12:00:00;3506;LL;низ;3025,730;3040,925;31,860;6;1
2/2;738;2025-03-21T02:00:00;3519;LH;верх;3047,550;3034,750;21,820;13;3
2/2;739;2025-03-21T07:00:00;3524;LL;низ;3021,845;3032,100;25,705;5;1
2/2;740;2025-03-21T10:00:00;3527;LH;верх;3034,910;3030,955;13,065;3;1
2/2;741;2025-03-21T10:00:00;3527;HL;низ;3027,160;3030,955;7,750;0;1
2/2;742;2025-03-21T14:00:00;3531;HH;верх;3038,195;3015,765;11,035;4;1
2/2;743;2025-03-21T16:00:00;3533;LL;низ;2999,465;3015,250;38,730;2;1
2/2;744;2025-03-24T01:00:00;3541;LH;верх;3026,410;3020,965;26,945;8;1
2/2;745;2025-03-24T04:00:00;3544;HL;низ;3013,755;3019,520;12,655;3;1
2/2;746;2025-03-24T12:00:00;3552;HH;верх;3033,340;3024,205;19,585;8;1
2/2;747;2025-03-24T20:00:00;3560;LL;низ;3002,495;3012,150;30,845;8;2
2/2;748;2025-03-25T02:00:00;3565;LH;верх;3014,985;3009,140;12,490;5;2
2/2;749;2025-03-25T04:00:00;3567;HL;низ;3007,540;3015,315;7,445;2;1
2/2;750;2025-03-25T07:00:00;3570;HH;верх;3021,135;3011,225;13,595;3;1
2/2;751;2025-03-25T09:00:00;3572;HL;низ;3010,595;3023,365;10,540;2;2
2/2;752;2025-03-25T16:00:00;3579;HH;верх;3036,070;3023,280;25,475;7;1
2/2;753;2025-03-25T21:00:00;3584;HL;низ;3017,835;3021,425;18,235;5;2
2/2;754;2025-03-26T00:00:00;3586;LH;верх;3022,470;3018,195;4,635;2;1
2/2;755;2025-03-26T03:00:00;3589;LL;низ;3016,440;3017,635;6,030;3;1
2/2;756;2025-03-26T04:00:00;3590;HH;верх;3027,170;3015,275;10,730;1;1
2/2;757;2025-03-26T07:00:00;3593;LL;низ;3013,320;3030,575;13,850;3;1
2/2;758;2025-03-26T10:00:00;3596;HH;верх;3032,165;3023,410;18,845;3;1
2/2;759;2025-03-26T12:00:00;3598;HL;низ;3017,075;3027,190;15,090;2;1
2/2;760;2025-03-26T13:00:00;3599;LH;верх;3030,450;3016,715;13,375;1;1
2/2;761;2025-03-26T17:00:00;3603;LL;низ;3012,330;3018,780;18,120;4;1
2/2;762;2025-03-27T06:00:00;3615;HH;верх;3038,695;3030,025;26,365;12;1
2/2;763;2025-03-27T08:00:00;3617;HL;низ;3026,765;3036,175;11,930;2;2
2/2;764;2025-03-27T16:00:00;3625;HH;верх;3059,755;3048,430;32,990;8;1
2/2;765;2025-03-27T19:00:00;3628;HL;низ;3047,870;3057,535;11,885;3;1
2/2;766;2025-03-27T21:00:00;3630;LH;верх;3057,955;3055,105;10,085;2;1
2/2;767;2025-03-28T01:00:00;3633;HL;низ;3054,235;3073,940;3,720;3;1
2/2;768;2025-03-28T09:00:00;3641;HH;верх;3086,090;3072,925;31,855;8;2
2/2;769;2025-03-28T10:00:00;3642;HL;низ;3066,145;3074,405;19,945;1;1
2/2;770;2025-03-28T16:00:00;3648;HH;верх;3086,965;3083,985;20,820;6;1
2/2;771;2025-03-28T17:00:00;3649;HL;низ;3067,430;3077,425;19,535;1;2
2/2;772;2025-03-31T01:00:00;3655;HH;верх;3097,978;3079,125;30,548;6;1
2/2;773;2025-03-31T04:00:00;3658;HL;низ;3076,805;3107,185;21,173;3;1
2/2;774;2025-03-31T09:00:00;3663;HH;верх;3128,135;3122,260;51,330;5;1
2/2;775;2025-03-31T12:00:00;3666;HL;низ;3111,930;3119,620;16,205;3;1
2/2;776;2025-03-31T15:00:00;3669;LH;верх;3126,770;3123,325;14,840;3;1
2/2;777;2025-03-31T16:00:00;3670;LL;низ;3099,710;3113,795;27,060;1;1
2/2;778;2025-03-31T18:00:00;3672;HH;верх;3127,300;3117,935;27,590;2;1
2/2;779;2025-04-01T02:00:00;3679;HL;низ;3120,125;3135,485;7,175;7;1
2/2;780;2025-04-01T08:00:00;3685;HH;верх;3149,090;3127,605;28,965;6;1
2/2;781;2025-04-01T10:00:00;3687;HL;низ;3124,105;3132,355;24,985;2;1
2/2;782;2025-04-01T13:00:00;3690;LH;верх;3139,070;3133,495;14,965;3;2
2/2;783;2025-04-01T19:00:00;3696;LL;низ;3100,870;3114,170;38,200;6;1
2/2;784;2025-04-01T23:00:00;3700;LH;верх;3120,780;3115,325;19,910;4;1
2/2;785;2025-04-02T01:00:00;3701;HL;низ;3107,830;3123,015;12,950;1;1
2/2;786;2025-04-02T05:00:00;3705;HH;верх;3135,805;3116,130;27,975;4;1
2/2;787;2025-04-02T08:00:00;3708;LL;низ;3106,705;3125,345;29,100;3;1
2/2;788;2025-04-02T11:00:00;3711;LH;верх;3133,950;3114,595;27,245;3;1
2/2;789;2025-04-02T13:00:00;3713;HL;низ;3110,205;3122,500;23,745;2;1
2/2;790;2025-04-02T19:00:00;3719;HH;верх;3134,370;3121,905;24,165;6;2
2/2;791;2025-04-02T23:00:00;3723;LL;низ;3104,790;3162,725;29,580;4;1
2/2;792;2025-04-03T02:00:00;3725;HH;верх;3167,835;3153,535;63,045;2;1
2/2;793;2025-04-03T16:00:00;3739;LL;низ;3054,190;3110,655;113,645;14;2
2/2;794;2025-04-03T17:00:00;3740;LH;верх;3135,665;3107,575;81,475;1;1
2/2;795;2025-04-03T20:00:00;3743;HL;низ;3100,055;3107,550;35,610;3;1
2/2;796;2025-04-03T23:00:00;3746;LH;верх;3120,150;3113,025;20,095;3;1
2/2;797;2025-04-04T06:00:00;3752;LL;низ;3087,090;3108,980;33,060;6;1
2/2;798;2025-04-04T09:00:00;3755;LH;верх;3110,075;3084,205;22,985;3;1
2/2;799;2025-04-04T11:00:00;3757;LL;низ;3078,515;3110,310;31,560;2;1
2/2;800;2025-04-04T14:00:00;3760;HH;верх;3136,775;3061,935;58,260;3;1
2/2;801;2025-04-04T20:00:00;3766;LL;низ;3015,650;3036,515;121,125;6;1
2/2;802;2025-04-04T23:00:00;3769;LH;верх;3041,095;2999,815;25,445;3;1
2/2;803;2025-04-07T03:00:00;3772;LL;низ;2970,215;3025,905;70,880;3;1
2/2;804;2025-04-07T04:00:00;3773;HH;верх;3057,305;3019,030;87,090;1;2
2/2;805;2025-04-07T10:00:00;3779;HL;низ;3013,360;3025,340;43,945;6;1
2/2;806;2025-04-07T14:00:00;3783;LH;верх;3046,235;3015,520;32,875;4;2
2/2;807;2025-04-07T20:00:00;3789;LL;низ;2956,565;2976,760;89,670;6;1
2/2;808;2025-04-08T05:00:00;3797;LH;верх;3004,960;3002,250;48,395;8;1
2/2;809;2025-04-08T07:00:00;3799;HL;низ;2990,940;3013,285;14,020;2;1
2/2;810;2025-04-08T09:00:00;3801;HH;верх;3016,105;3007,565;25,165;2;1
2/2;811;2025-04-08T12:00:00;3804;HL;низ;2994,900;3017,545;21,205;3;2
2/2;812;2025-04-08T16:00:00;3808;HH;верх;3022,760;3001,590;27,860;4;1
2/2;813;2025-04-09T02:00:00;3817;LL;низ;2969,970;3008,895;52,790;9;3
2/2;814;2025-04-09T10:00:00;3825;HH;верх;3052,465;3045,005;82,495;8;1
2/2;815;2025-04-09T14:00:00;3829;HL;низ;3036,080;3075,325;16,385;4;2
2/2;816;2025-04-09T22:00:00;3837;HH;верх;3099,770;3080,235;63,690;8;1
2/2;817;2025-04-10T04:00:00;3842;HL;низ;3078,550;3125,500;21,220;5;1
2/2;818;2025-04-10T08:00:00;3846;HH;верх;3132,630;3108,755;54,080;4;1
2/2;819;2025-04-10T12:00:00;3850;HL;низ;3103,320;3124,805;29,310;4;1
2/2;820;2025-04-10T18:00:00;3856;HH;верх;3175,085;3162,925;71,765;6;1
2/2;821;2025-04-10T20:00:00;3858;HL;низ;3151,660;3170,920;23,425;2;1
2/2;822;2025-04-11T06:00:00;3867;HH;верх;3220,100;3196,005;68,440;9;1
2/2;823;2025-04-11T08:00:00;3869;HL;низ;3187,265;3212,405;32,835;2;1
2/2;824;2025-04-11T19:00:00;3880;HH;верх;3245,485;3235,725;58,220;11;3
2/2;825;2025-04-11T19:00:00;3880;HL;низ;3219,815;3235,725;25,670;0;1
2/2;826;2025-04-11T23:00:00;3884;LH;верх;3238,820;3223,935;19,005;4;1
2/2;827;2025-04-14T01:00:00;3885;LL;низ;3213,355;3220,885;25,465;1;2
2/2;828;2025-04-14T05:00:00;3889;HH;верх;3245,845;3227,480;32,490;4;1
2/2;829;2025-04-14T08:00:00;3892;HL;низ;3221,435;3228,040;24,410;3;1
2/2;830;2025-04-14T09:00:00;3893;LH;верх;3238,250;3227,090;16,815;1;2
2/2;831;2025-04-14T16:00:00;3900;LL;низ;3193,630;3198,150;44,620;7;1
2/2;832;2025-04-14T20:00:00;3904;LH;верх;3216,485;3212,790;22,855;4;1
2/2;833;2025-04-15T04:00:00;3911;HL;низ;3210,065;3228,555;6,420;7;1
2/2;834;2025-04-15T07:00:00;3914;HH;верх;3232,755;3225,310;22,690;3;1
2/2;835;2025-04-15T10:00:00;3917;HL;низ;3217,375;3222,635;15,380;3;1
2/2;836;2025-04-15T11:00:00;3918;LH;верх;3232,240;3220,260;14,865;1;1
2/2;837;2025-04-15T16:00:00;3923;LL;низ;3211,660;3221,365;20,580;5;1
2/2;838;2025-04-16T11:00:00;3941;HH;верх;3317,920;3304,225;106,260;18;2
2/2;839;2025-04-16T14:00:00;3944;HL;низ;3293,075;3311,645;24,845;3;1
2/2;840;2025-04-17T01:00:00;3954;HH;верх;3357,775;3345,600;64,700;10;2
2/2;841;2025-04-17T04:00:00;3957;HL;низ;3320,855;3344,620;36,920;3;1
2/2;842;2025-04-17T08:00:00;3961;LH;верх;3345,590;3323,555;24,735;4;1
2/2;843;2025-04-17T11:00:00;3964;LL;низ;3312,755;3327,695;32,835;3;1
2/2;844;2025-04-17T15:00:00;3968;LH;верх;3342,735;3291,465;29,980;4;1
2/2;845;2025-04-17T17:00:00;3970;LL;низ;3283,955;3316,295;58,780;2;1
2/2;846;2025-04-17T20:00:00;3973;LH;верх;3322,685;3320,825;38,730;3;1
2/2;847;2025-04-17T22:00:00;3975;HL;низ;3311,060;3345,985;11,625;2;3
2/2;848;2025-04-21T17:00:00;3993;HH;верх;3430,350;3414,625;119,290;18;1
2/2;849;2025-04-21T20:00:00;3996;HL;низ;3406,070;3423,640;24,280;3;2
2/2;850;2025-04-22T09:00:00;4008;HH;верх;3500,200;3444,285;94,130;12;1
2/2;851;2025-04-23T01:00:00;4023;LL;низ;3315,340;3368,110;184,860;15;4
2/2;852;2025-04-23T04:00:00;4026;LH;верх;3386,770;3339,045;71,430;3;1
2/2;853;2025-04-23T09:00:00;4031;LL;низ;3291,735;3321,710;95,035;5;1
2/2;854;2025-04-23T12:00:00;4034;LH;верх;3340,600;3324,700;48,865;3;1
2/2;855;2025-04-23T17:00:00;4039;LL;низ;3260,190;3295,080;80,410;5;1
2/2;856;2025-04-24T04:00:00;4049;HH;верх;3367,685;3327,060;107,495;10;2
2/2;857;2025-04-24T09:00:00;4054;HL;низ;3314,800;3336,130;52,885;5;1
2/2;858;2025-04-24T15:00:00;4060;LH;верх;3344,785;3327,550;29,985;6;1
2/2;859;2025-04-24T17:00:00;4062;LL;низ;3306,755;3331,725;38,030;2;1
2/2;860;2025-04-25T01:00:00;4069;HH;верх;3370,475;3358,005;63,720;7;1
2/2;861;2025-04-25T16:00:00;4084;LL;низ;3265,135;3283,110;105,340;15;2
2/2;862;2025-04-28T01:00:00;4092;LH;верх;3330,605;3314,075;65,470;8;1
2/2;863;2025-04-28T05:00:00;4096;HL;низ;3268,110;3299,185;62,495;4;1
2/2;864;2025-04-28T08:00:00;4099;LH;верх;3301,165;3287,380;33,055;3;1
2/2;865;2025-04-28T13:00:00;4104;HL;низ;3273,335;3296,225;27,830;5;1
2/2;866;2025-04-28T22:00:00;4113;HH;верх;3353,200;3338,025;79,865;9;1
2/2;867;2025-04-29T08:00:00;4122;HL;низ;3305,140;3323,070;48,060;9;1
2/2;868;2025-04-29T11:00:00;4125;LH;верх;3325,005;3313,005;19,865;3;2
2/2;869;2025-04-29T17:00:00;4131;LL;низ;3299,675;3328,870;25,330;6;1
2/2;870;2025-04-29T19:00:00;4133;HH;верх;3330,065;3319,970;30,390;2;2
2/2;871;2025-04-30T07:00:00;4144;HL;низ;3301,385;3305,955;28,680;11;1
2/2;872;2025-04-30T08:00:00;4145;LH;верх;3314,820;3307,240;13,435;1;1
2/2;873;2025-04-30T15:00:00;4152;LL;низ;3266,910;3309,960;47,910;7;1
2/2;874;2025-04-30T16:00:00;4153;HH;верх;3319,800;3308,105;52,890;1;1
2/2;875;2025-05-01T07:00:00;4167;LL;низ;3221,320;3235,835;98,480;14;1
2/2;876;2025-05-01T09:00:00;4169;LH;верх;3243,280;3235,180;21,960;2;1
2/2;877;2025-05-01T15:00:00;4175;LL;низ;3201,955;3219,095;41,325;6;1
2/2;878;2025-05-01T16:00:00;4176;LH;верх;3233,370;3216,515;31,415;1;1
2/2;879;2025-05-01T18:00:00;4178;HL;низ;3205,095;3214,490;28,275;2;2
2/2;880;2025-05-02T06:00:00;4189;HH;верх;3258,795;3251,975;53,700;11;1
2/2;881;2025-05-02T09:00:00;4192;HL;низ;3246,420;3258,260;12,375;3;1
2/2;882;2025-05-02T14:00:00;4197;HH;верх;3269,300;3250,560;22,880;5;1
2/2;883;2025-05-02T19:00:00;4202;LL;низ;3222,755;3226,515;46,545;5;1
2/2;884;2025-05-05T17:00:00;4223;HH;верх;3328,850;3309,875;106,095;21;2
2/2;885;2025-05-05T19:00:00;4225;HL;низ;3305,640;3323,415;23,210;2;1
2/2;886;2025-05-05T22:00:00;4228;HH;верх;3337,670;3330,805;32,030;3;1
2/2;887;2025-05-06T03:00:00;4232;HL;низ;3322,755;3358,425;14,915;4;1
2/2;888;2025-05-06T05:00:00;4234;HH;верх;3387,015;3363,180;64,260;2;1
2/2;889;2025-05-06T08:00:00;4237;HL;низ;3350,260;3371,160;36,755;3;2
2/2;890;2025-05-06T23:00:00;4252;HH;верх;3435,055;3400,870;84,795;15;1
2/2;891;2025-05-07T04:00:00;4256;HL;низ;3360,200;3375,545;74,855;4;1
2/2;892;2025-05-07T10:00:00;4262;LH;верх;3397,445;3369,950;37,245;6;1
2/2;893;2025-05-07T13:00:00;4265;HL;низ;3369,305;3390,920;28,140;3;1
2/2;894;2025-05-07T16:00:00;4268;HH;верх;3398,145;3385,230;28,840;3;1
2/2;895;2025-05-07T17:00:00;4269;HL;низ;3375,800;3386,925;22,345;1;1
2/2;896;2025-05-07T21:00:00;4273;LH;верх;3398,020;3364,355;22,220;4;1
2/2;897;2025-05-07T22:00:00;4274;LL;низ;3363,735;3370,080;34,285;1;1
2/2;898;2025-05-08T05:00:00;4280;HH;верх;3414,790;3382,225;51,055;6;1
2/2;899;2025-05-08T09:00:00;4284;LL;низ;3320,380;3339,420;94,410;4;2
2/2;900;2025-05-08T16:00:00;4291;LH;верх;3369,600;3330,385;49,220;7;1
2/2;901;2025-05-08T22:00:00;4297;LL;низ;3288,805;3323,925;80,795;6;1
2/2;902;2025-05-09T02:00:00;4300;LH;верх;3324,095;3291,310;35,290;3;1
2/2;903;2025-05-09T05:00:00;4303;LL;низ;3274,810;3324,645;49,285;3;1
2/2;904;2025-05-09T10:00:00;4308;HH;верх;3332,350;3325,110;57,540;5;1
2/2;905;2025-05-09T17:00:00;4315;HL;низ;3320,395;3336,825;11,955;7;1
2/2;906;2025-05-09T19:00:00;4317;HH;верх;3347,625;3338,785;27,230;2;1
2/2;907;2025-05-12T04:00:00;4325;LL;низ;3258,850;3283,445;88,775;8;1
2/2;908;2025-05-12T06:00:00;4327;LH;верх;3284,785;3276,140;25,935;2;1
2/2;909;2025-05-12T13:00:00;4334;LL;низ;3207,790;3233,685;76,995;7;1
2/2;910;2025-05-12T16:00:00;4337;LH;верх;3248,700;3239,305;40,910;3;1
2/2;911;2025-05-12T21:00:00;4342;HL;низ;3220,325;3235,075;28,375;5;1
2/2;912;2025-05-13T04:00:00;4348;LH;верх;3243,430;3236,750;23,105;6;2
2/2;913;2025-05-13T04:00:00;4348;LL;низ;3215,855;3236,750;27,575;0;1
2/2;914;2025-05-13T09:00:00;4353;HH;верх;3265,785;3255,515;49,930;5;2
2/2;915;2025-05-13T17:00:00;4361;HL;низ;3225,505;3251,095;40,280;8;1
2/2;916;2025-05-13T19:00:00;4363;LH;верх;3258,000;3248,775;32,495;2;2
2/2;917;2025-05-14T08:00:00;4375;LL;низ;3221,565;3238,085;36,435;12;1
2/2;918;2025-05-14T11:00:00;4378;LH;верх;3243,960;3235,725;22,395;3;2
2/2;919;2025-05-14T22:00:00;4389;LL;низ;3168,065;3182,775;75,895;11;2
2/2;920;2025-05-15T04:00:00;4394;LH;верх;3192,830;3150,665;24,765;5;1
2/2;921;2025-05-15T09:00:00;4399;LL;низ;3120,765;3162,600;72,065;5;1
2/2;922;2025-05-16T01:00:00;4414;HH;верх;3252,255;3243,175;131,490;15;1
2/2;923;2025-05-16T06:00:00;4419;HL;низ;3206,600;3218,695;45,655;5;1
2/2;924;2025-05-16T09:00:00;4422;LH;верх;3231,335;3207,525;24,735;3;1
2/2;925;2025-05-16T14:00:00;4427;LL;низ;3154,300;3180,730;77,035;5;1
2/2;926;2025-05-19T03:00:00;4439;HH;верх;3249,850;3228,615;95,550;12;1
2/2;927;2025-05-19T07:00:00;4443;HL;низ;3206,725;3224,290;43,125;4;1
2/2;928;2025-05-19T14:00:00;4450;LH;верх;3248,590;3230,080;41,865;7;1
2/2;929;2025-05-19T17:00:00;4453;HL;низ;3217,290;3231,920;31,300;3;2
2/2;930;2025-05-19T22:00:00;4458;LH;верх;3235,970;3226,950;18,680;5;2
2/2;931;2025-05-20T06:00:00;4465;LL;низ;3204,670;3213,880;31,300;7;3
2/2;932;2025-05-21T04:00:00;4486;HH;верх;3314,820;3307,560;110,150;21;2
2/2;933;2025-05-21T04:00:00;4486;HL;низ;3285,340;3307,560;29,480;0;2
2/2;934;2025-05-21T09:00:00;4491;HH;верх;3320,845;3308,495;35,505;5;1
2/2;935;2025-05-21T11:00:00;4493;HL;низ;3303,975;3311,820;16,870;2;1
2/2;936;2025-05-21T13:00:00;4495;LH;верх;3318,395;3302,790;14,420;2;1
2/2;937;2025-05-21T15:00:00;4497;LL;низ;3290,725;3304,485;27,670;2;1
2/2;938;2025-05-22T06:00:00;4511;HH;верх;3345,470;3332,335;54,745;14;2
2/2;939;2025-05-22T14:00:00;4519;LL;низ;3283,075;3287,770;62,395;8;1
2/2;940;2025-05-22T16:00:00;4521;LH;верх;3315,910;3294,995;32,835;2;1
2/2;941;2025-05-22T17:00:00;4522;LL;низ;3279,235;3301,665;36,675;1;1
2/2;942;2025-05-22T19:00:00;4524;LH;верх;3304,945;3293,865;25,710;2;1
2/2;943;2025-05-22T22:00:00;4527;HL;низ;3289,110;3297,850;15,835;3;1
2/2;944;2025-05-23T03:00:00;4531;HH;верх;3309,010;3296,925;19,900;4;1
2/2;945;2025-05-23T03:00:00;4531;LL;низ;3287,075;3296,925;21,935;0;1
2/2;946;2025-05-23T10:00:00;4538;HH;верх;3334,465;3328,775;47,390;7;1
2/2;947;2025-05-23T11:00:00;4539;HL;низ;3322,660;3328,675;11,805;1;1
2/2;948;2025-05-23T16:00:00;4544;HH;верх;3364,820;3361,695;42,160;5;1
2/2;949;2025-05-23T17:00:00;4545;HL;низ;3336,635;3359,130;28,185;1;1
2/2;950;2025-05-23T20:00:00;4548;HH;верх;3366,015;3360,795;29,380;3;1
2/2;951;2025-05-26T03:00:00;4554;LL;низ;3331,445;3348,135;34,570;6;1
2/2;952;2025-05-26T05:00:00;4556;LH;верх;3356,995;3349,965;25,550;2;2
2/2;953;2025-05-26T12:00:00;4563;LL;низ;3323,500;3333,135;33,495;7;2
2/2;954;2025-05-27T03:00:00;4575;LH;верх;3350,095;3342,950;26,595;12;2
2/2;955;2025-05-27T14:00:00;4586;LL;низ;3287,785;3295,345;62,310;11;3
2/2;956;2025-05-27T16:00:00;4588;LH;верх;3305,035;3293,660;17,250;2;1
2/2;957;2025-05-27T17:00:00;4589;LL;низ;3285,250;3297,915;19,785;1;1
2/2;958;2025-05-27T22:00:00;4594;HH;верх;3308,005;3303,275;22,755;5;1
2/2;959;2025-05-28T02:00:00;4597;HL;низ;3297,298;3301,880;10,707;3;1
2/2;960;2025-05-28T03:00:00;4598;HH;верх;3315,885;3302,570;18,587;1;1
2/2;961;2025-05-28T06:00:00;4601;LL;низ;3291,705;3307,275;24,180;3;1
2/2;962;2025-05-28T12:00:00;4607;HH;верх;3325,695;3311,260;33,990;6;2
2/2;963;2025-05-28T19:00:00;4614;LL;низ;3288,710;3302,275;36,985;7;1
2/2;964;2025-05-28T22:00:00;4617;LH;верх;3303,140;3286,580;14,430;3;1
2/2;965;2025-05-29T04:00:00;4622;LL;низ;3245,560;3274,600;57,580;5;1
