слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
5/5;996;2019-04-26 16:00:00;10338;HH;верх;1288,743;1286,142;14,301;4;2
5/5;997;2019-04-29 14:00:00;10359;HL;низ;1278,196;1280,018;10,547;21;1
5/5;998;2019-04-30 11:00:00;10379;LH;верх;1286,164;1283,588;7,968;20;1
5/5;999;2019-05-01 07:00:00;10398;LL;низ;1277,896;1280,672;8,268;19;2
5/5;1000;2019-05-01 18:00:00;10409;HH;верх;1287,236;1277,171;9,340;11;1
5/5;1001;2019-05-01 18:00:00;10409;LL;низ;1272,999;1277,171;14,237;0;1
5/5;1002;2019-05-02 12:00:00;10426;LH;верх;1273,030;1271,112;0,031;17;1
5/5;1003;2019-05-02 13:00:00;10427;LL;низ;1266,389;1271,294;6,641;1;1
5/5;1004;2019-05-03 04:00:00;10441;LH;верх;1272,858;1270,265;6,469;14;1
5/5;1005;2019-05-03 12:00:00;10449;HL;низ;1268,466;1280,264;4,392;8;1
5/5;1006;2019-05-03 15:00:00;10452;HH;верх;1282,505;1279,072;14,039;3;1
5/5;1007;2019-05-03 20:00:00;10457;HL;низ;1278,099;1282,640;4,406;5;1
5/5;1008;2019-05-05 22:00:00;10458;HH;верх;1285,861;1283,548;7,762;1;2
5/5;1009;2019-05-06 13:00:00;10473;LL;низ;1277,116;1281,332;8,745;15;1
5/5;1010;2019-05-07 04:00:00;10487;LH;верх;1283,700;1281,786;6,584;14;1
5/5;1011;2019-05-07 12:00:00;10495;HL;низ;1278,263;1284,822;5,437;8;1
5/5;1012;2019-05-08 12:00:00;10518;HH;верх;1291,513;1280,679;13,250;23;1
5/5;1013;2019-05-08 17:00:00;10523;HL;низ;1279,501;1281,466;12,012;5;1
5/5;1014;2019-05-09 00:00:00;10529;LH;верх;1282,863;1282,178;3,362;6;1
5/5;1015;2019-05-09 02:00:00;10531;HL;низ;1279,706;1284,907;3,157;2;2
5/5;1016;2019-05-09 14:00:00;10543;HH;верх;1288,201;1283,881;8,495;12;1
5/5;1017;2019-05-10 00:00:00;10552;HL;низ;1283,238;1286,302;4,963;9;1
5/5;1018;2019-05-10 05:00:00;10557;LH;верх;1286,974;1286,004;3,736;5;1
5/5;1019;2019-05-10 06:00:00;10558;HL;низ;1283,389;1285,752;3,585;1;1
5/5;1020;2019-05-10 14:00:00;10566;HH;верх;1289,447;1286,088;6,058;8;2
5/5;1021;2019-05-13 07:00:00;10582;LL;низ;1282,072;1291,616;7,375;16;1
5/5;1022;2019-05-14 00:00:00;10598;HH;верх;1303,364;1299,348;21,292;16;2
5/5;1023;2019-05-14 15:00:00;10613;HL;низ;1293,908;1296,984;9,456;15;1
5/5;1024;2019-05-15 01:00:00;10622;LH;верх;1298,204;1293,706;4,296;9;1
5/5;1025;2019-05-15 06:00:00;10627;LL;низ;1293,138;1299,142;5,066;5;1
5/5;1026;2019-05-15 12:00:00;10633;HH;верх;1300,922;1296,941;7,784;6;1
5/5;1027;2019-05-15 15:00:00;10636;HL;низ;1294,796;1296,318;6,126;3;1
5/5;1028;2019-05-16 00:00:00;10644;LH;верх;1297,374;1296,604;2,578;8;1
5/5;1029;2019-05-16 02:00:00;10646;HL;низ;1295,249;1298,665;2,125;2;1
5/5;1030;2019-05-16 07:00:00;10651;HH;верх;1298,756;1291,091;3,507;5;1
5/5;1031;2019-05-16 15:00:00;10659;LL;низ;1284,160;1286,825;14,596;8;2
5/5;1032;2019-05-17 06:00:00;10673;LH;верх;1288,988;1285,923;4,828;14;1
5/5;1033;2019-05-17 17:00:00;10684;LL;низ;1274,962;1277,826;14,026;11;1
5/5;1034;2019-05-19 22:00:00;10688;LH;верх;1278,923;1276,957;3,961;4;1
5/5;1035;2019-05-20 09:00:00;10699;LL;низ;1273,761;1277,896;5,162;11;1
5/5;1036;2019-05-20 15:00:00;10705;HH;верх;1279,034;1277,530;5,273;6;1
5/5;1037;2019-05-21 13:00:00;10726;LL;низ;1269,603;1274,609;9,431;21;1
5/5;1038;2019-05-22 00:00:00;10736;LH;верх;1275,396;1273,304;5,793;10;1
5/5;1039;2019-05-22 07:00:00;10743;HL;низ;1272,577;1275,688;2,819;7;1
5/5;1040;2019-05-22 12:00:00;10748;HH;верх;1277,331;1274,460;4,754;5;1
5/5;1041;2019-05-23 03:00:00;10762;HL;низ;1272,913;1275,898;4,418;14;2
5/5;1042;2019-05-23 15:00:00;10774;HH;верх;1287,347;1283,630;14,434;12;1
5/5;1043;2019-05-24 02:00:00;10784;HL;низ;1282,578;1283,310;4,769;10;1
5/5;1044;2019-05-24 06:00:00;10788;LH;верх;1285,280;1282,257;2,702;4;1
5/5;1045;2019-05-24 13:00:00;10795;LL;низ;1280,842;1284,443;4,438;7;2
5/5;1046;2019-05-27 01:00:00;10806;HH;верх;1287,451;1286,054;6,609;11;2
5/5;1047;2019-05-28 04:00:00;10828;HL;низ;1282,444;1283,486;5,007;22;1
5/5;1048;2019-05-28 08:00:00;10832;LH;верх;1285,207;1278,658;2,763;4;1
5/5;1049;2019-05-28 14:00:00;10838;LL;низ;1276,216;1279,662;8,991;6;1
5/5;1050;2019-05-29 00:00:00;10847;LH;верх;1281,945;1281,337;5,729;9;1
5/5;1051;2019-05-29 02:00:00;10849;HL;низ;1279,204;1285,034;2,741;2;1
5/5;1052;2019-05-29 12:00:00;10859;HH;верх;1285,564;1281,594;6,360;10;1
5/5;1053;2019-05-30 07:00:00;10877;LL;низ;1275,124;1281,355;10,440;18;1
5/5;1054;2019-05-30 15:00:00;10885;HH;верх;1289,274;1288,194;14,150;8;1
5/5;1055;2019-06-03 13:00:00;10929;HL;низ;1312,834;1326,221;23,560;44;1
5/5;1056;2019-06-03 19:00:00;10935;HH;верх;1327,998;1325,170;15,164;6;1
5/5;1057;2019-06-04 03:00:00;10942;HL;низ;1321,716;1324,510;6,282;7;1
5/5;1058;2019-06-04 08:00:00;10947;HH;верх;1329,112;1324,374;7,396;5;1
5/5;1059;2019-06-04 12:00:00;10951;LL;низ;1320,039;1325,502;9,073;4;1
5/5;1060;2019-06-05 12:00:00;10974;HH;верх;1344,136;1329,507;24,097;23;2
5/5;1061;2019-06-05 15:00:00;10977;HL;низ;1327,116;1330,292;17,020;3;1
5/5;1062;2019-06-05 22:00:00;10983;LH;верх;1333,836;1331,417;6,720;6;1
5/5;1063;2019-06-06 01:00:00;10986;HL;низ;1327,317;1332,638;6,519;3;2
5/5;1064;2019-06-06 16:00:00;11001;HH;верх;1339,798;1335,272;12,481;15;1
5/5;1065;2019-06-07 06:00:00;11014;HL;низ;1330,391;1335,649;9,407;13;1
5/5;1066;2019-06-07 14:00:00;11022;HH;верх;1348,212;1341,340;17,821;8;1
5/5;1067;2019-06-10 08:00:00;11039;LL;низ;1325,204;1329,049;23,008;17;1
5/5;1068;2019-06-10 12:00:00;11043;LH;верх;1330,181;1327,216;4,977;4;2
5/5;1069;2019-06-11 12:00:00;11066;LL;низ;1319,999;1327,956;10,182;23;1
5/5;1070;2019-06-11 17:00:00;11071;LH;верх;1328,835;1327,819;8,836;5;1
5/5;1071;2019-06-12 01:00:00;11078;HL;низ;1326,120;1335,096;2,715;7;1
5/5;1072;2019-06-12 08:00:00;11085;HH;верх;1338,423;1332,464;12,303;7;1
5/5;1073;2019-06-12 13:00:00;11090;HL;низ;1329,958;1332,748;8,465;5;1
5/5;1074;2019-06-13 08:00:00;11108;HH;верх;1339,117;1336,207;9,159;18;2
5/5;1075;2019-06-13 13:00:00;11113;HL;низ;1333,787;1341,399;5,330;5;1
5/5;1076;2019-06-14 07:00:00;11130;HH;верх;1358,222;1348,894;24,435;17;1
5/5;1077;2019-06-17 01:00:00;11147;HL;низ;1336,287;1338,216;21,935;17;2
5/5;1078;2019-06-17 03:00:00;11149;LH;верх;1343,600;1334,407;7,313;2;1
5/5;1079;2019-06-17 09:00:00;11155;LL;низ;1333,120;1338,084;10,480;6;1
5/5;1080;2019-06-17 13:00:00;11159;LH;верх;1343,296;1339,085;10,176;4;1
5/5;1081;2019-06-18 01:00:00;11170;HL;низ;1338,745;1346,254;4,551;11;1
5/5;1082;2019-06-18 12:00:00;11181;HH;верх;1354,622;1346,249;15,877;11;1
5/5;1083;2019-06-18 14:00:00;11183;HL;низ;1339,429;1346,151;15,193;2;2
5/5;1084;2019-06-19 05:00:00;11197;LH;верх;1347,554;1343,211;8,125;14;1
5/5;1085;2019-06-19 11:00:00;11203;HL;низ;1341,441;1346,045;6,113;6;1
5/5;1086;2019-06-20 01:00:00;11216;HH;верх;1394,279;1382,924;52,838;13;1
5/5;1087;2019-06-20 08:00:00;11223;HL;низ;1377,977;1382,174;16,302;7;1
5/5;1088;2019-06-21 02:00:00;11240;HH;верх;1411,993;1384,500;34,016;17;2
5/5;1089;2019-06-21 07:00:00;11245;HL;низ;1382,562;1396,898;29,431;5;1
5/5;1090;2019-06-24 01:00:00;11262;LH;верх;1411,284;1402,898;28,722;17;1
5/5;1091;2019-06-24 04:00:00;11265;HL;низ;1400,928;1406,620;10,356;3;1
5/5;1092;2019-06-25 04:00:00;11288;HH;верх;1439,318;1428,764;38,390;23;1
5/5;1093;2019-06-25 05:00:00;11289;HL;низ;1420,520;1430,282;18,798;1;1
5/5;1094;2019-06-25 14:00:00;11298;LH;верх;1436,290;1422,302;15,770;9;1
5/5;1095;2019-06-26 03:00:00;11310;LL;низ;1403,477;1410,564;32,813;12;2
5/5;1096;2019-06-26 08:00:00;11315;LH;верх;1413,266;1406,114;9,789;5;1
5/5;1097;2019-06-26 11:00:00;11318;LL;низ;1401,976;1413,164;11,290;3;1
5/5;1098;2019-06-26 15:00:00;11322;HH;верх;1415,358;1408,951;13,382;4;2
5/5;1099;2019-06-27 12:00:00;11342;LL;низ;1398,745;1407,098;16,613;20;2
5/5;1100;2019-06-28 01:00:00;11354;HH;верх;1424,699;1412,028;25,954;12;1
5/5;1101;2019-07-01 07:00:00;11383;LL;низ;1381,904;1394,655;42,795;29;4
5/5;1102;2019-07-01 14:00:00;11390;LH;верх;1396,372;1384,395;14,468;7;1
5/5;1103;2019-07-01 20:00:00;11396;HL;низ;1383,071;1389,140;13,301;6;2
5/5;1104;2019-07-03 01:00:00;11423;HH;верх;1437,800;1425,414;54,729;27;1
5/5;1105;2019-07-03 13:00:00;11435;HL;низ;1412,152;1418,520;25,648;12;2
5/5;1106;2019-07-04 01:00:00;11446;LH;верх;1421,744;1414,354;9,592;11;1
5/5;1107;2019-07-04 07:00:00;11452;LL;низ;1410,305;1413,939;11,439;6;1
5/5;1108;2019-07-04 22:00:00;11462;HH;верх;1424,280;1418,322;13,975;10;1
5/5;1109;2019-07-05 13:00:00;11477;LL;низ;1386,676;1399,592;37,604;15;1
5/5;1110;2019-07-05 19:00:00;11483;LH;верх;1402,604;1399,116;15,928;6;1
5/5;1111;2019-07-07 22:00:00;11485;HL;низ;1392,856;1398,792;9,748;2;1
5/5;1112;2019-07-08 07:00:00;11494;HH;верх;1407,675;1403,899;14,819;9;1
5/5;1113;2019-07-09 00:00:00;11510;LL;низ;1390,844;1394,617;16,831;16;1
5/5;1114;2019-07-09 04:00:00;11514;LH;верх;1396,421;1388,200;5,577;4;1
5/5;1115;2019-07-09 08:00:00;11518;LL;низ;1385,870;1391,846;10,551;4;1
5/5;1116;2019-07-09 15:00:00;11525;HH;верх;1400,090;1397,545;14,220;7;1
5/5;1117;2019-07-10 06:00:00;11539;HL;низ;1390,050;1395,322;10,040;14;1
5/5;1118;2019-07-11 01:00:00;11557;HH;верх;1427,203;1421,176;37,153;18;1
5/5;1119;2019-07-11 20:00:00;11576;HL;низ;1401,063;1409,222;26,140;19;1
5/5;1120;2019-07-12 07:00:00;11586;LH;верх;1412,460;1406,086;11,397;10;2
5/5;1121;2019-07-12 12:00:00;11591;HL;низ;1403,225;1412,821;9,235;5;1
5/5;1122;2019-07-14 22:00:00;11600;HH;верх;1419,783;1412,046;16,558;9;1
5/5;1123;2019-07-15 02:00:00;11604;HL;низ;1409,592;1414,850;10,191;4;1
5/5;1124;2019-07-15 09:00:00;11611;LH;верх;1417,169;1410,499;7,577;7;1
5/5;1125;2019-07-15 14:00:00;11616;LL;низ;1407,806;1415,177;9,363;5;1
5/5;1126;2019-07-15 22:00:00;11623;HH;верх;1418,380;1413,332;10,574;7;1
5/5;1127;2019-07-16 01:00:00;11626;HL;низ;1411,188;1413,434;7,192;3;1
5/5;1128;2019-07-16 09:00:00;11634;LH;верх;1416,308;1410,222;5,120;8;1
5/5;1129;2019-07-17 09:00:00;11657;LL;низ;1400,214;1418,311;16,094;23;2
5/5;1130;2019-07-17 22:00:00;11669;HH;верх;1430,609;1422,757;30,395;12;1
5/5;1131;2019-07-18 12:00:00;11683;HL;низ;1414,774;1429,907;15,835;14;1
5/5;1132;2019-07-18 22:00:00;11692;HH;верх;1453,005;1443,129;38,231;9;2
5/5;1133;2019-07-19 18:00:00;11712;HL;низ;1420,336;1424,670;32,669;20;2
5/5;1134;2019-07-22 05:00:00;11722;LH;верх;1429,990;1426,886;9,654;10;2
5/5;1135;2019-07-23 05:00:00;11745;LL;низ;1414,302;1419,371;15,688;23;1
5/5;1136;2019-07-23 14:00:00;11754;HH;верх;1430,188;1417,246;15,886;9;1
5/5;1137;2019-07-23 20:00:00;11760;HL;низ;1416,188;1421,786;14,000;6;1
5/5;1138;2019-07-24 14:00:00;11777;LH;верх;1429,546;1424,498;13,358;17;1
5/5;1139;2019-07-24 17:00:00;11780;HL;низ;1420,603;1425,384;8,943;3;1
5/5;1140;2019-07-24 22:00:00;11784;LH;верх;1426,662;1422,386;6,059;4;1
5/5;1141;2019-07-25 05:00:00;11791;HL;низ;1421,824;1426,434;4,838;7;1
5/5;1142;2019-07-25 11:00:00;11797;HH;верх;1433,826;1412,236;12,002;6;1
5/5;1143;2019-07-25 17:00:00;11803;LL;низ;1411,206;1415,150;22,620;6;3
5/5;1144;2019-07-26 13:00:00;11822;LH;верх;1424,915;1418,924;13,709;19;1
5/5;1145;2019-07-26 20:00:00;11829;HL;низ;1416,468;1421,928;8,447;7;1
5/5;1146;2019-07-29 01:00:00;11833;LH;верх;1424,340;1418,776;7,872;4;1
5/5;1147;2019-07-29 13:00:00;11845;LL;низ;1414,938;1424,681;9,402;12;2
5/5;1148;2019-07-29 19:00:00;11851;HH;верх;1428,088;1423,573;13,150;6;1
5/5;1149;2019-07-30 01:00:00;11856;HL;низ;1422,413;1425,546;5,675;5;1
5/5;1150;2019-07-30 12:00:00;11867;HH;верх;1431,050;1430,582;8,637;11;1
5/5;1151;2019-07-30 14:00:00;11869;HL;низ;1425,018;1431,180;6,032;2;1
5/5;1152;2019-07-30 18:00:00;11873;HH;верх;1433,280;1430,781;8,262;4;1
5/5;1153;2019-07-31 02:00:00;11880;HL;низ;1427,751;1430,638;5,529;7;1
5/5;1154;2019-07-31 13:00:00;11891;HH;верх;1434,549;1418,304;6,798;11;2
5/5;1155;2019-08-01 13:00:00;11914;LL;низ;1400,613;1439,306;33,936;23;2
5/5;1156;2019-08-01 22:00:00;11922;HH;верх;1448,998;1431,054;48,385;8;1
5/5;1157;2019-08-02 03:00:00;11927;HL;низ;1430,386;1436,506;18,612;5;2
5/5;1158;2019-08-02 16:00:00;11940;LH;верх;1447,912;1437,996;17,526;13;1
5/5;1159;2019-08-04 22:00:00;11945;HL;низ;1436,794;1452,444;11,118;5;2
5/5;1160;2019-08-06 00:00:00;11970;HH;верх;1474,900;1461,401;38,106;25;1
5/5;1161;2019-08-06 04:00:00;11974;HL;низ;1456,490;1463,124;18,410;4;1
5/5;1162;2019-08-07 14:00:00;12007;HH;верх;1510,452;1495,481;53,962;33;1
5/5;1163;2019-08-08 13:00:00;12029;HL;низ;1490,125;1507,108;20,327;22;2
5/5;1164;2019-08-08 18:00:00;12034;LH;верх;1509,617;1502,882;19,492;5;1
5/5;1165;2019-08-09 01:00:00;12040;HL;низ;1499,188;1503,150;10,429;6;1
5/5;1166;2019-08-09 06:00:00;12045;LH;верх;1508,139;1502,171;8,951;5;1
5/5;1167;2019-08-09 13:00:00;12052;LL;низ;1494,882;1497,224;13,257;7;1
5/5;1168;2019-08-09 15:00:00;12054;LH;верх;1505,931;1496,717;11,049;2;1
5/5;1169;2019-08-11 22:00:00;12060;LL;низ;1494,658;1496,909;11,273;6;1
5/5;1170;2019-08-11 23:00:00;12061;LH;верх;1501,614;1496,835;6,956;1;1
5/5;1171;2019-08-12 07:00:00;12069;LL;низ;1487,478;1502,049;14,136;8;1
5/5;1172;2019-08-13 10:00:00;12095;HH;верх;1535,094;1502,272;47,616;26;3
5/5;1173;2019-08-13 13:00:00;12098;LL;низ;1479,990;1501,305;55,104;3;2
5/5;1174;2019-08-14 17:00:00;12125;LH;верх;1524,114;1517,072;44,124;27;1
5/5;1175;2019-08-14 20:00:00;12128;HL;низ;1509,242;1520,374;14,872;3;1
5/5;1176;2019-08-15 01:00:00;12132;HH;верх;1524,345;1514,039;15,103;4;1
5/5;1177;2019-08-15 06:00:00;12137;LL;низ;1508,027;1515,111;16,318;5;1
5/5;1178;2019-08-15 10:00:00;12141;LH;верх;1522,790;1519,276;14,763;4;1
5/5;1179;2019-08-15 12:00:00;12143;HL;низ;1509,028;1523,956;13,762;2;1
5/5;1180;2019-08-16 00:00:00;12154;HH;верх;1528,038;1519,408;19,010;11;1
5/5;1181;2019-08-16 14:00:00;12168;LL;низ;1503,719;1514,162;24,319;14;1
5/5;1182;2019-08-16 18:00:00;12172;LH;верх;1517,394;1510,029;13,675;4;1
5/5;1183;2019-08-19 11:00:00;12188;LL;низ;1493,424;1501,984;23,970;16;2
5/5;1184;2019-08-19 14:00:00;12191;LH;верх;1503,497;1496,245;10,073;3;1
5/5;1185;2019-08-19 22:00:00;12198;LL;низ;1493,058;1495,280;10,439;7;1
5/5;1186;2019-08-20 11:00:00;12211;HH;верх;1508,617;1504,877;15,559;13;3
5/5;1187;2019-08-21 07:00:00;12230;HL;низ;1496,643;1500,594;11,974;19;1
5/5;1188;2019-08-21 18:00:00;12241;LH;верх;1507,531;1501,572;10,888;11;1
5/5;1189;2019-08-22 11:00:00;12257;LL;низ;1492,593;1499,144;14,938;16;1
5/5;1190;2019-08-22 13:00:00;12259;LH;верх;1504,700;1499,255;12,107;2;1
5/5;1191;2019-08-23 06:00:00;12275;HL;низ;1493,671;1495,928;11,029;16;1
5/5;1192;2019-08-25 22:00:00;12290;HH;верх;1555,182;1539,436;61,511;15;1
5/5;1193;2019-08-26 08:00:00;12300;HL;низ;1525,190;1534,714;29,992;10;1
5/5;1194;2019-08-26 14:00:00;12306;LH;верх;1537,124;1528,931;11,934;6;1
5/5;1195;2019-08-27 01:00:00;12316;HL;низ;1525,836;1533,074;11,288;10;1
5/5;1196;2019-08-27 07:00:00;12322;LH;верх;1535,074;1529,656;9,238;6;1
5/5;1197;2019-08-27 13:00:00;12328;HL;низ;1528,623;1539,233;6,451;6;1
5/5;1198;2019-08-27 16:00:00;12331;HH;верх;1544,719;1542,313;16,096;3;2
5/5;1199;2019-08-28 02:00:00;12340;HL;низ;1532,002;1541,648;12,717;9;1
5/5;1200;2019-08-28 12:00:00;12350;HH;верх;1546,932;1540,922;14,930;10;1
5/5;1201;2019-08-28 13:00:00;12351;HL;низ;1533,873;1542,104;13,059;1;1
5/5;1202;2019-08-29 06:00:00;12367;HH;верх;1550,402;1536,973;16,529;16;2
5/5;1203;2019-08-29 18:00:00;12379;LL;низ;1519,690;1524,778;30,712;12;1
5/5;1204;2019-08-30 06:00:00;12390;LH;верх;1533,210;1524,120;13,520;11;1
5/5;1205;2019-08-30 08:00:00;12392;HL;низ;1522,060;1528,096;11,150;2;1
5/5;1206;2019-08-30 15:00:00;12399;LH;верх;1532,870;1520,531;10,810;7;1
5/5;1207;2019-08-30 17:00:00;12401;LL;низ;1517,160;1529,222;15,710;2;1
5/5;1208;2019-09-01 22:00:00;12405;HH;верх;1535,079;1525,758;17,919;4;1
5/5;1209;2019-09-02 07:00:00;12414;HL;низ;1519,438;1523,926;15,641;9;1
5/5;1210;2019-09-02 16:00:00;12423;LH;верх;1531,338;1522,774;11,900;9;1
5/5;1211;2019-09-03 03:00:00;12429;HL;низ;1521,728;1532,450;9,610;6;1
5/5;1212;2019-09-03 23:00:00;12448;HH;верх;1550,172;1542,540;28,444;19;2
5/5;1213;2019-09-04 11:00:00;12460;HL;низ;1533,978;1547,487;16,194;12;1
5/5;1214;2019-09-04 17:00:00;12466;HH;верх;1557,074;1551,327;23,096;6;2
5/5;1215;2019-09-06 12:00:00;12507;LL;низ;1502,707;1509,745;54,367;41;2
5/5;1216;2019-09-06 13:00:00;12508;LH;верх;1527,836;1507,559;25,129;1;1
5/5;1217;2019-09-08 22:00:00;12516;HL;низ;1503,426;1509,716;24,410;8;1
5/5;1218;2019-09-09 01:00:00;12519;LH;верх;1512,598;1509,540;9,172;3;1
5/5;1219;2019-09-09 08:00:00;12526;HL;низ;1504,711;1510,378;7,887;7;1
5/5;1220;2019-09-09 13:00:00;12531;HH;верх;1515,466;1501,500;10,755;5;1
5/5;1221;2019-09-10 01:00:00;12542;LL;низ;1486,567;1491,186;28,899;11;3
5/5;1222;2019-09-10 13:00:00;12554;LH;верх;1500,906;1491,065;14,339;12;1
5/5;1223;2019-09-10 20:00:00;12561;LL;низ;1484,705;1490,821;16,201;7;1
5/5;1224;2019-09-11 06:00:00;12570;LH;верх;1495,071;1491,401;10,366;9;1
5/5;1225;2019-09-11 13:00:00;12577;HL;низ;1487,002;1497,316;8,069;7;1
5/5;1226;2019-09-11 23:00:00;12586;HH;верх;1498,502;1496,116;11,500;9;1
5/5;1227;2019-09-12 00:00:00;12587;HL;низ;1489,358;1497,811;9,144;1;1
5/5;1228;2019-09-12 12:00:00;12599;HH;верх;1524,250;1498,488;34,892;12;1
5/5;1229;2019-09-12 22:00:00;12608;HL;низ;1495,452;1497,640;28,798;9;1
5/5;1230;2019-09-13 11:00:00;12621;LH;верх;1509,042;1490,414;13,590;13;2
5/5;1231;2019-09-13 18:00:00;12628;LL;низ;1485,965;1505,656;23,077;7;1
5/5;1232;2019-09-16 00:00:00;12633;HH;верх;1512,070;1503,979;26,105;5;1
5/5;1233;2019-09-16 14:00:00;12647;HL;низ;1495,972;1499,036;16,098;14;1
5/5;1234;2019-09-16 15:00:00;12648;LH;верх;1506,300;1498,555;10,328;1;2
5/5;1235;2019-09-17 06:00:00;12662;LL;низ;1493,566;1501,059;12,734;14;1
5/5;1236;2019-09-17 16:00:00;12672;HH;верх;1507,086;1501,334;13,520;10;1
5/5;1237;2019-09-17 23:00:00;12678;HL;низ;1500,618;1502,431;6,468;6;1
5/5;1238;2019-09-18 01:00:00;12680;LH;верх;1503,640;1501,652;3,022;2;1
5/5;1239;2019-09-18 10:00:00;12689;LL;низ;1499,666;1508,072;3,974;9;1
5/5;1240;2019-09-18 17:00:00;12696;HH;верх;1511,661;1491,275;11,995;7;1
5/5;1241;2019-09-18 18:00:00;12697;LL;низ;1483,311;1490,774;28,350;1;1
5/5;1242;2019-09-20 06:00:00;12731;LH;верх;1506,851;1500,106;23,540;34;2
5/5;1243;2019-09-20 12:00:00;12737;HL;низ;1498,702;1510,267;8,149;6;1
5/5;1244;2019-09-23 02:00:00;12750;HH;верх;1519,624;1517,830;20,922;13;1
5/5;1245;2019-09-23 07:00:00;12755;HL;низ;1511,652;1518,906;7,972;5;1
5/5;1246;2019-09-23 15:00:00;12763;HH;верх;1526,798;1522,140;15,146;8;1
5/5;1247;2019-09-24 06:00:00;12777;HL;низ;1519,434;1520,805;7,364;14;1
5/5;1248;2019-09-24 07:00:00;12778;LH;верх;1523,950;1521,780;4,516;1;1
5/5;1249;2019-09-24 13:00:00;12784;LL;низ;1515,710;1533,902;8,240;6;1
5/5;1250;2019-09-24 16:00:00;12787;HH;верх;1535,668;1531,354;19,958;3;2
5/5;1251;2019-09-25 06:00:00;12800;HL;низ;1527,798;1528,298;7,870;13;1
5/5;1252;2019-09-25 08:00:00;12802;LH;верх;1532,921;1528,311;5,123;2;1
5/5;1253;2019-09-25 16:00:00;12810;LL;низ;1500,562;1505,099;32,359;8;1
5/5;1254;2019-09-26 05:00:00;12822;LH;верх;1511,192;1509,389;10,630;12;1
5/5;1255;2019-09-26 12:00:00;12829;LL;низ;1500,400;1506,321;10,792;7;1
5/5;1256;2019-09-26 13:00:00;12830;HH;верх;1512,382;1507,986;11,982;1;1
5/5;1257;2019-09-27 13:00:00;12853;LL;низ;1487,105;1499,442;25,277;23;2
5/5;1258;2019-09-27 17:00:00;12857;LH;верх;1503,157;1496,371;16,052;4;2
5/5;1259;2019-10-01 08:00:00;12894;LL;низ;1459,170;1464,413;43,987;37;2
5/5;1260;2019-10-01 16:00:00;12902;LH;верх;1487,256;1478,620;28,086;8;1
5/5;1261;2019-10-02 06:00:00;12915;HL;низ;1474,638;1486,122;12,618;13;1
5/5;1262;2019-10-02 17:00:00;12926;HH;верх;1505,186;1500,102;30,548;11;1
5/5;1263;2019-10-03 06:00:00;12938;HL;низ;1495,922;1503,595;9,264;12;1
5/5;1264;2019-10-03 14:00:00;12946;HH;верх;1519,651;1505,538;23,729;8;1
5/5;1265;2019-10-03 20:00:00;12952;HL;низ;1504,752;1510,005;14,899;6;1
5/5;1266;2019-10-04 02:00:00;12957;LH;верх;1510,087;1508,614;5,335;5;1
5/5;1267;2019-10-04 06:00:00;12961;HL;низ;1506,524;1508,420;3,563;4;1
5/5;1268;2019-10-04 12:00:00;12967;HH;верх;1515,820;1504,824;9,296;6;1
5/5;1269;2019-10-04 12:00:00;12967;LL;низ;1495,848;1504,824;19,972;0;1
5/5;1270;2019-10-06 22:00:00;12976;LH;верх;1512,482;1506,870;16,634;9;2
5/5;1271;2019-10-08 01:00:00;13002;LL;низ;1487,172;1491,101;25,310;26;3
5/5;1272;2019-10-09 07:00:00;13031;LH;верх;1511,471;1504,932;24,299;29;2
5/5;1273;2019-10-09 11:00:00;13035;HL;низ;1499,939;1504,802;11,532;4;1
5/5;1274;2019-10-09 22:00:00;13045;HH;верх;1517,108;1509,014;17,169;10;1
5/5;1275;2019-10-10 06:00:00;13053;HL;низ;1503,900;1508,487;13,208;8;1
5/5;1276;2019-10-10 12:00:00;13059;LH;верх;1511,388;1497,144;7,488;6;1
5/5;1277;2019-10-11 00:00:00;13070;LL;низ;1490,934;1496,243;20,454;11;2
5/5;1278;2019-10-11 08:00:00;13078;LH;верх;1503,248;1483,173;12,314;8;1
5/5;1279;2019-10-11 14:00:00;13084;LL;низ;1474,094;1485,875;29,154;6;1
5/5;1280;2019-10-14 11:00:00;13104;LH;верх;1497,149;1493,230;23,055;20;2
5/5;1281;2019-10-14 13:00:00;13106;HL;низ;1488,776;1491,519;8,373;2;1
5/5;1282;2019-10-15 03:00:00;13119;LH;верх;1495,494;1494,651;6,718;13;1
5/5;1283;2019-10-15 06:00:00;13122;HL;низ;1488,920;1493,588;6,574;3;1
5/5;1284;2019-10-15 10:00:00;13126;HH;верх;1498,486;1481,480;9,566;4;1
5/5;1285;2019-10-15 15:00:00;13131;LL;низ;1477,345;1481,132;21,141;5;1
5/5;1286;2019-10-16 00:00:00;13139;LH;верх;1484,962;1483,849;7,617;8;1
5/5;1287;2019-10-16 12:00:00;13151;LL;низ;1477,228;1489,268;7,734;12;2
5/5;1288;2019-10-17 00:00:00;13162;HH;верх;1493,126;1490,284;15,898;11;3
5/5;1289;2019-10-17 09:00:00;13171;HL;низ;1483,526;1491,476;9,600;9;1
5/5;1290;2019-10-17 16:00:00;13178;HH;верх;1497,288;1492,823;13,762;7;1
5/5;1291;2019-10-18 11:00:00;13196;HL;низ;1485,070;1491,928;12,218;18;1
