слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
2/2;4347;2020-12-15 20:00:00;20044;LH;верх;1854,748;1852,474;10,058;4;1
2/2;4348;2020-12-16 00:00:00;20047;HL;низ;1851,036;1857,060;3,712;3;1
2/2;4349;2020-12-16 02:00:00;20049;HH;верх;1858,392;1857,016;7,356;2;1
2/2;4350;2020-12-16 08:00:00;20055;HL;низ;1853,204;1863,172;5,188;6;1
2/2;4351;2020-12-16 11:00:00;20058;HH;верх;1865,650;1851,859;12,446;3;1
2/2;4352;2020-12-16 19:00:00;20066;LL;низ;1844,844;1864,552;20,806;8;2
2/2;4353;2020-12-17 01:00:00;20071;HH;верх;1867,580;1864,140;22,736;5;2
2/2;4354;2020-12-17 02:00:00;20072;HL;низ;1862,129;1868,428;5,451;1;1
2/2;4355;2020-12-17 08:00:00;20078;HH;верх;1883,222;1874,981;21,093;6;1
2/2;4356;2020-12-17 10:00:00;20080;HL;низ;1872,060;1883,188;11,162;2;1
2/2;4357;2020-12-17 14:00:00;20084;HH;верх;1896,318;1884,604;24,258;4;1
2/2;4358;2020-12-17 18:00:00;20088;HL;низ;1882,692;1884,407;13,626;4;1
2/2;4359;2020-12-17 21:00:00;20091;LH;верх;1887,026;1882,617;4,334;3;1
2/2;4360;2020-12-18 01:00:00;20094;LL;низ;1878,616;1883,400;8,410;3;1
2/2;4361;2020-12-18 05:00:00;20098;LH;верх;1886,794;1880,944;8,178;4;1
2/2;4362;2020-12-18 08:00:00;20101;LL;низ;1877,494;1879,000;9,300;3;1
2/2;4363;2020-12-18 13:00:00;20106;HH;верх;1889,722;1886,122;12,228;5;1
2/2;4364;2020-12-18 14:00:00;20107;HL;низ;1877,678;1884,302;12,044;1;2
2/2;4365;2020-12-21 06:00:00;20122;HH;верх;1906,809;1896,580;29,131;15;2
2/2;4366;2020-12-21 10:00:00;20126;LL;низ;1855,148;1879,705;51,661;4;1
2/2;4367;2020-12-21 14:00:00;20130;LH;верх;1885,854;1880,440;30,706;4;1
2/2;4368;2020-12-21 20:00:00;20136;HL;низ;1874,034;1879,174;11,820;6;3
2/2;4369;2020-12-22 02:00:00;20141;LH;верх;1884,336;1880,772;10,302;5;1
2/2;4370;2020-12-22 07:00:00;20146;LL;низ;1866,794;1872,186;17,542;5;1
2/2;4371;2020-12-22 14:00:00;20153;LH;верх;1881,560;1865,090;14,766;7;1
2/2;4372;2020-12-22 20:00:00;20159;LL;низ;1859,032;1864,406;22,528;6;2
2/2;4373;2020-12-23 01:00:00;20163;LH;верх;1867,588;1864,904;8,556;4;1
2/2;4374;2020-12-23 06:00:00;20168;HL;низ;1863,238;1869,422;4,350;5;1
2/2;4375;2020-12-23 09:00:00;20171;HH;верх;1872,450;1865,043;9,212;3;1
2/2;4376;2020-12-23 12:00:00;20174;LL;низ;1857,132;1876,580;15,318;3;1
2/2;4377;2020-12-23 14:00:00;20176;HH;верх;1878,611;1874,556;21,479;2;1
2/2;4378;2020-12-23 20:00:00;20182;HL;низ;1869,956;1872,666;8,655;6;1
2/2;4379;2020-12-24 08:00:00;20193;HH;верх;1880,703;1872,772;10,747;11;2
2/2;4380;2020-12-24 14:00:00;20199;LL;низ;1869,582;1878,882;11,121;6;2
2/2;4381;2020-12-28 02:00:00;20207;HH;верх;1900,296;1894,746;30,714;8;1
2/2;4382;2020-12-28 11:00:00;20216;LL;низ;1869,309;1887,862;30,987;9;2
2/2;4383;2020-12-28 15:00:00;20220;LH;верх;1896,552;1876,654;27,243;4;1
2/2;4384;2020-12-28 21:00:00;20226;HL;низ;1871,198;1878,564;25,354;6;1
2/2;4385;2020-12-29 01:00:00;20229;LH;верх;1882,832;1879,734;11,634;3;1
2/2;4386;2020-12-29 02:00:00;20230;HL;низ;1875,236;1877,404;7,596;1;1
2/2;4387;2020-12-29 08:00:00;20236;HH;верх;1883,596;1877,744;8,360;6;1
2/2;4388;2020-12-29 10:00:00;20238;LL;низ;1874,342;1878,400;9,254;2;1
2/2;4389;2020-12-29 13:00:00;20241;LH;верх;1881,440;1879,236;7,098;3;1
2/2;4390;2020-12-29 15:00:00;20243;LL;низ;1871,868;1879,154;9,572;2;1
2/2;4391;2020-12-29 16:00:00;20244;HH;верх;1886,440;1877,936;14,572;1;1
2/2;4392;2020-12-29 19:00:00;20247;HL;низ;1876,725;1878,349;9,715;3;1
2/2;4393;2020-12-29 20:00:00;20248;LH;верх;1880,020;1878,854;3,295;1;1
2/2;4394;2020-12-29 23:00:00;20250;HL;низ;1877,045;1883,148;2,975;2;1
2/2;4395;2020-12-30 04:00:00;20255;HH;верх;1886,174;1882,198;9,129;5;1
2/2;4396;2020-12-30 13:00:00;20264;LL;низ;1876,199;1885,459;9,975;9;2
2/2;4397;2020-12-31 01:00:00;20275;HH;верх;1899,900;1889,156;23,701;11;1
2/2;4398;2020-12-31 05:00:00;20279;HL;низ;1885,528;1892,746;14,372;4;1
2/2;4399;2020-12-31 09:00:00;20283;LH;верх;1896,161;1894,108;10,633;4;1
2/2;4400;2020-12-31 14:00:00;20288;HL;низ;1891,924;1895,950;4,237;5;1
2/2;4401;2020-12-31 16:00:00;20290;HH;верх;1900,439;1893,873;8,515;2;1
2/2;4402;2020-12-31 18:00:00;20292;LL;низ;1890,472;1900,658;9,967;2;1
2/2;4403;2021-01-04 03:00:00;20300;HH;верх;1925,354;1921,791;34,882;8;1
2/2;4404;2021-01-04 05:00:00;20302;HL;низ;1919,117;1924,890;6,237;2;1
2/2;4405;2021-01-04 15:00:00;20312;HH;верх;1944,518;1937,168;25,401;10;2
2/2;4406;2021-01-04 15:00:00;20312;HL;низ;1929,416;1937,168;15,102;0;1
2/2;4407;2021-01-04 23:00:00;20319;HH;верх;1945,738;1937,523;16,322;7;1
2/2;4408;2021-01-05 01:00:00;20321;HL;низ;1934,443;1941,214;11,295;2;1
2/2;4409;2021-01-05 03:00:00;20323;LH;верх;1944,024;1938,511;9,581;2;1
2/2;4410;2021-01-05 04:00:00;20324;HL;низ;1936,781;1940,746;7,243;1;1
2/2;4411;2021-01-05 14:00:00;20334;HH;верх;1952,732;1950,761;15,951;10;1
2/2;4412;2021-01-05 15:00:00;20335;HL;низ;1939,133;1950,131;13,599;1;1
2/2;4413;2021-01-05 19:00:00;20339;HH;верх;1953,093;1950,076;13,960;4;1
2/2;4414;2021-01-05 21:00:00;20341;HL;низ;1947,806;1952,253;5,287;2;1
2/2;4415;2021-01-06 01:00:00;20344;HH;верх;1955,412;1942,269;7,606;3;1
2/2;4416;2021-01-06 04:00:00;20347;LL;низ;1941,486;1945,206;13,926;3;1
2/2;4417;2021-01-06 10:00:00;20353;HH;верх;1959,406;1934,028;17,920;6;1
2/2;4418;2021-01-06 16:00:00;20359;LL;низ;1900,900;1911,514;58,506;6;2
2/2;4419;2021-01-07 00:00:00;20366;LH;верх;1924,685;1916,288;23,785;7;1
2/2;4420;2021-01-07 02:00:00;20368;HL;низ;1914,869;1917,820;9,816;2;1
2/2;4421;2021-01-07 06:00:00;20372;HH;верх;1927,725;1918,048;12,856;4;1
2/2;4422;2021-01-07 10:00:00;20376;LL;низ;1908,950;1917,672;18,775;4;1
2/2;4423;2021-01-07 14:00:00;20380;LH;верх;1919,900;1913,239;10,950;4;1
2/2;4424;2021-01-07 14:00:00;20380;LL;низ;1906,982;1913,239;12,918;0;1
2/2;4425;2021-01-07 20:00:00;20386;LH;верх;1918,136;1916,695;11,154;6;1
2/2;4426;2021-01-07 21:00:00;20387;HL;низ;1912,824;1913,299;5,312;1;1
2/2;4427;2021-01-08 07:00:00;20396;LH;верх;1911,776;1891,973;1,048;9;1
2/2;4428;2021-01-08 08:00:00;20397;LL;низ;1877,740;1891,111;34,036;1;1
2/2;4429;2021-01-08 12:00:00;20401;LH;верх;1894,586;1865,076;16,846;4;1
2/2;4430;2021-01-08 18:00:00;20407;LL;низ;1828,276;1847,931;66,310;6;1
2/2;4431;2021-01-10 23:00:00;20411;LH;верх;1856,825;1828,818;28,549;4;1
2/2;4432;2021-01-11 01:00:00;20413;LL;низ;1817,160;1830,861;39,665;2;1
2/2;4433;2021-01-11 08:00:00;20420;LH;верх;1855,570;1852,068;38,410;7;1
2/2;4434;2021-01-11 14:00:00;20426;HL;низ;1829,124;1849,133;26,446;6;1
2/2;4435;2021-01-11 18:00:00;20430;LH;верх;1851,672;1845,278;22,548;4;1
2/2;4436;2021-01-11 21:00:00;20433;HL;низ;1843,509;1845,189;8,163;3;1
2/2;4437;2021-01-11 23:00:00;20434;LH;верх;1848,624;1845,989;5,115;1;1
2/2;4438;2021-01-12 01:00:00;20436;LL;низ;1841,394;1849,896;7,230;2;2
2/2;4439;2021-01-12 10:00:00;20445;HH;верх;1863,870;1859,810;22,476;9;1
2/2;4440;2021-01-12 14:00:00;20449;LL;низ;1836,767;1843,532;27,103;4;2
2/2;4441;2021-01-13 01:00:00;20459;LH;верх;1863,108;1859,417;26,341;10;3
2/2;4442;2021-01-13 09:00:00;20467;HL;низ;1849,483;1852,662;13,625;8;2
2/2;4443;2021-01-13 14:00:00;20472;LH;верх;1861,270;1857,495;11,787;5;1
2/2;4444;2021-01-13 21:00:00;20479;LL;низ;1842,094;1849,009;19,176;7;2
2/2;4445;2021-01-14 01:00:00;20482;LH;верх;1852,270;1839,284;10,176;3;1
2/2;4446;2021-01-14 02:00:00;20483;LL;низ;1829,486;1840,305;22,784;1;1
2/2;4447;2021-01-14 05:00:00;20486;LH;верх;1847,041;1842,374;17,555;3;1
2/2;4448;2021-01-14 07:00:00;20488;HL;низ;1836,290;1841,397;10,751;2;1
2/2;4449;2021-01-14 08:00:00;20489;LH;верх;1845,306;1838,896;9,016;1;1
2/2;4450;2021-01-14 11:00:00;20492;HL;низ;1836,800;1843,954;8,506;3;1
2/2;4451;2021-01-14 18:00:00;20499;HH;верх;1857,593;1847,230;20,793;7;2
2/2;4452;2021-01-14 19:00:00;20500;HL;низ;1843,894;1846,258;13,699;1;1
2/2;4453;2021-01-15 01:00:00;20505;LH;верх;1855,740;1852,094;11,846;5;2
2/2;4454;2021-01-15 06:00:00;20510;HL;низ;1846,825;1851,130;8,915;5;1
2/2;4455;2021-01-15 09:00:00;20513;HH;верх;1856,992;1849,162;10,167;3;1
2/2;4456;2021-01-15 16:00:00;20520;LL;низ;1823,462;1828,571;33,530;7;1
2/2;4457;2021-01-17 23:00:00;20526;LH;верх;1829,900;1825,220;6,438;6;1
2/2;4458;2021-01-17 23:00:00;20526;LL;низ;1802,955;1825,220;26,945;0;1
2/2;4459;2021-01-18 06:00:00;20533;HH;верх;1840,850;1833,760;37,895;7;2
2/2;4460;2021-01-18 09:00:00;20536;HL;низ;1830,095;1833,890;10,755;3;1
2/2;4461;2021-01-18 11:00:00;20538;LH;верх;1838,430;1835,305;8,335;2;1
2/2;4462;2021-01-18 12:00:00;20539;LL;низ;1829,735;1833,850;8,695;1;1
2/2;4463;2021-01-19 01:00:00;20547;HH;верх;1843,750;1837,530;14,015;8;1
2/2;4464;2021-01-19 05:00:00;20551;HL;низ;1836,340;1837,980;7,410;4;1
2/2;4465;2021-01-19 10:00:00;20556;HH;верх;1845,670;1837,955;9,330;5;1
2/2;4466;2021-01-19 13:00:00;20559;LL;низ;1833,145;1839,340;12,525;3;1
2/2;4467;2021-01-19 17:00:00;20563;LH;верх;1843,550;1839,356;10,405;4;2
2/2;4468;2021-01-19 19:00:00;20565;HL;низ;1837,155;1840,025;6,395;2;1
2/2;4469;2021-01-20 07:00:00;20576;HH;верх;1857,430;1854,766;20,275;11;1
2/2;4470;2021-01-20 13:00:00;20582;LL;низ;1832,570;1866,880;24,860;6;1
2/2;4471;2021-01-20 23:00:00;20591;HH;верх;1872,305;1869,090;39,735;9;2
2/2;4472;2021-01-21 01:00:00;20593;HL;низ;1867,135;1872,460;5,170;2;1
2/2;4473;2021-01-21 06:00:00;20598;HH;верх;1875,170;1871,946;8,035;5;1
2/2;4474;2021-01-21 14:00:00;20606;LL;низ;1858,280;1863,860;16,890;8;2
2/2;4475;2021-01-21 20:00:00;20612;LH;верх;1871,530;1869,610;13,250;6;1
2/2;4476;2021-01-22 06:00:00;20621;LL;низ;1857,315;1862,095;14,215;9;2
2/2;4477;2021-01-22 09:00:00;20624;LH;верх;1863,965;1849,610;6,650;3;1
2/2;4478;2021-01-22 13:00:00;20628;LL;низ;1837,460;1856,090;26,505;4;1
2/2;4479;2021-01-22 16:00:00;20631;LH;верх;1858,475;1856,210;21,015;3;2
2/2;4480;2021-01-22 21:00:00;20636;HL;низ;1852,615;1858,395;5,860;5;1
2/2;4481;2021-01-25 00:00:00;20638;HH;верх;1860,060;1854,560;7,445;2;1
2/2;4482;2021-01-25 01:00:00;20639;HL;низ;1852,910;1853,900;7,150;1;1
2/2;4483;2021-01-25 05:00:00;20643;LH;верх;1856,610;1853,795;3,700;4;1
2/2;4484;2021-01-25 06:00:00;20644;LL;низ;1849,305;1852,205;7,305;1;1
2/2;4485;2021-01-25 13:00:00;20651;HH;верх;1867,950;1852,030;18,645;7;1
2/2;4486;2021-01-25 16:00:00;20654;LL;низ;1847,270;1857,086;20,680;3;1
2/2;4487;2021-01-25 17:00:00;20655;LH;верх;1859,215;1855,075;11,945;1;1
2/2;4488;2021-01-26 00:00:00;20661;HL;низ;1853,320;1860,680;5,895;6;2
2/2;4489;2021-01-26 04:00:00;20665;HH;верх;1861,795;1855,120;8,475;4;1
2/2;4490;2021-01-26 07:00:00;20668;LL;низ;1850,145;1852,595;11,650;3;1
2/2;4491;2021-01-26 08:00:00;20669;LH;верх;1857,560;1849,385;7,415;1;1
2/2;4492;2021-01-26 10:00:00;20671;LL;низ;1848,440;1855,555;9,120;2;1
2/2;4493;2021-01-26 13:00:00;20674;HH;верх;1860,135;1853,065;11,695;3;1
2/2;4494;2021-01-27 01:00:00;20685;LL;низ;1843,365;1845,570;16,770;11;3
2/2;4495;2021-01-27 08:00:00;20692;LH;верх;1853,220;1846,735;9,855;7;1
2/2;4496;2021-01-27 14:00:00;20698;LL;низ;1831,426;1845,385;21,794;6;1
2/2;4497;2021-01-27 16:00:00;20700;LH;верх;1850,670;1845,890;19,244;2;3
2/2;4498;2021-01-28 01:00:00;20708;HL;низ;1834,130;1837,975;16,540;8;1
2/2;4499;2021-01-28 05:00:00;20712;LH;верх;1839,360;1836,430;5,230;4;1
2/2;4500;2021-01-28 07:00:00;20714;HL;низ;1834,160;1840,930;5,200;2;2
2/2;4501;2021-01-28 15:00:00;20722;HH;верх;1864,220;1839,436;30,060;8;1
2/2;4502;2021-01-28 18:00:00;20725;HL;низ;1835,080;1842,225;29,140;3;1
2/2;4503;2021-01-29 00:00:00;20730;LH;верх;1845,385;1842,290;10,305;5;1
2/2;4504;2021-01-29 01:00:00;20731;HL;низ;1839,646;1842,085;5,739;1;2
2/2;4505;2021-01-29 06:00:00;20736;HH;верх;1851,760;1846,046;12,114;5;1
2/2;4506;2021-01-29 08:00:00;20738;HL;низ;1842,454;1857,740;9,306;2;1
2/2;4507;2021-01-29 14:00:00;20744;HH;верх;1875,736;1857,815;33,282;6;1
2/2;4508;2021-01-29 21:00:00;20751;LL;низ;1841,755;1854,396;33,981;7;2
2/2;4509;2021-01-31 23:00:00;20752;LH;верх;1867,290;1852,385;25,535;1;2
2/2;4510;2021-02-01 05:00:00;20758;HL;низ;1857,036;1861,645;10,254;6;1
2/2;4511;2021-02-01 08:00:00;20761;HH;верх;1871,890;1860,075;14,854;3;1
2/2;4512;2021-02-01 10:00:00;20763;LL;низ;1856,580;1861,355;15,310;2;1
2/2;4513;2021-02-01 12:00:00;20765;LH;верх;1869,685;1863,675;13,105;2;1
2/2;4514;2021-02-01 15:00:00;20768;HL;низ;1856,830;1864,905;12,855;3;1
2/2;4515;2021-02-01 18:00:00;20771;LH;верх;1866,765;1858,965;9,935;3;1
2/2;4516;2021-02-02 00:00:00;20776;LL;низ;1854,240;1858,940;12,525;5;1
2/2;4517;2021-02-02 01:00:00;20777;LH;верх;1864,110;1857,206;9,870;1;1
2/2;4518;2021-02-02 07:00:00;20783;LL;низ;1845,000;1850,330;19,110;6;2
2/2;4519;2021-02-02 10:00:00;20786;LH;верх;1853,575;1843,320;8,575;3;1
2/2;4520;2021-02-02 14:00:00;20790;LL;низ;1829,605;1837,516;23,970;4;1
2/2;4521;2021-02-02 17:00:00;20793;LH;верх;1839,865;1836,946;10,260;3;1
2/2;4522;2021-02-02 18:00:00;20794;HL;низ;1831,776;1835,930;8,089;1;1
2/2;4523;2021-02-03 02:00:00;20801;HH;верх;1844,950;1840,710;13,174;7;2
2/2;4524;2021-02-03 10:00:00;20809;HL;низ;1832,690;1837,185;12,260;8;1
2/2;4525;2021-02-03 13:00:00;20812;LH;верх;1842,386;1833,715;9,696;3;1
2/2;4526;2021-02-03 15:00:00;20814;LL;низ;1829,800;1836,005;12,586;2;2
2/2;4527;2021-02-03 23:00:00;20821;LH;верх;1834,820;1827,045;5,020;7;1
2/2;4528;2021-02-04 05:00:00;20827;LL;низ;1815,950;1825,265;18,870;6;1
2/2;4529;2021-02-04 07:00:00;20829;LH;верх;1827,290;1814,600;11,340;2;1
2/2;4530;2021-02-04 09:00:00;20831;LL;низ;1810,355;1812,860;16,935;2;1
2/2;4531;2021-02-04 13:00:00;20835;LH;верх;1819,625;1786,695;9,270;4;1
2/2;4532;2021-02-04 15:00:00;20837;LL;низ;1785,020;1789,505;34,605;2;1
2/2;4533;2021-02-04 19:00:00;20841;LH;верх;1795,975;1793,995;10,955;4;1
2/2;4534;2021-02-05 01:00:00;20846;HL;низ;1792,130;1795,175;3,845;5;1
2/2;4535;2021-02-05 08:00:00;20853;HH;верх;1811,320;1807,510;19,190;7;2
2/2;4536;2021-02-05 13:00:00;20858;HL;низ;1793,526;1805,920;17,794;5;1
2/2;4537;2021-02-05 17:00:00;20862;HH;верх;1815,200;1810,065;21,674;4;1
2/2;4538;2021-02-05 20:00:00;20865;HL;низ;1809,635;1818,025;5,565;3;1
2/2;4539;2021-02-08 00:00:00;20868;HH;верх;1818,960;1810,930;9,325;3;1
2/2;4540;2021-02-08 02:00:00;20870;LL;низ;1808,400;1810,930;10,560;2;1
2/2;4541;2021-02-08 07:00:00;20875;LH;верх;1817,896;1813,875;9,496;5;1
2/2;4542;2021-02-08 08:00:00;20876;LL;низ;1807,865;1815,470;10,031;1;1
2/2;4543;2021-02-08 15:00:00;20883;HH;верх;1839,230;1832,810;31,365;7;2
2/2;4544;2021-02-08 23:00:00;20890;HL;низ;1828,930;1836,916;10,300;7;1
2/2;4545;2021-02-09 04:00:00;20895;HH;верх;1843,400;1839,985;14,470;5;1
2/2;4546;2021-02-09 07:00:00;20898;HL;низ;1838,220;1846,580;5,180;3;1
2/2;4547;2021-02-09 09:00:00;20900;HH;верх;1848,630;1843,760;10,410;2;2
2/2;4548;2021-02-09 14:00:00;20905;LL;низ;1832,280;1835,985;16,350;5;4
2/2;4549;2021-02-10 13:00:00;20927;HH;верх;1855,455;1841,235;23,175;22;2
2/2;4550;2021-02-10 16:00:00;20930;HL;низ;1834,970;1843,075;20,485;3;1
2/2;4551;2021-02-10 19:00:00;20933;LH;верх;1846,390;1843,385;11,420;3;1
2/2;4552;2021-02-10 20:00:00;20934;HL;низ;1840,886;1842,100;5,504;1;1
2/2;4553;2021-02-10 23:00:00;20936;LH;верх;1844,390;1838,904;3,504;2;1
2/2;4554;2021-02-11 03:00:00;20940;LL;низ;1834,136;1836,985;10,254;4;1
2/2;4555;2021-02-11 08:00:00;20945;HH;верх;1845,965;1840,596;11,829;5;1
2/2;4556;2021-02-11 11:00:00;20948;HL;низ;1839,608;1843,480;6,357;3;1
2/2;4557;2021-02-11 13:00:00;20950;HH;верх;1847,574;1838,670;7,966;2;1
2/2;4558;2021-02-11 19:00:00;20956;LL;низ;1821,180;1825,640;26,394;6;1
2/2;4559;2021-02-12 00:00:00;20960;LH;верх;1827,968;1819,845;6,788;4;1
2/2;4560;2021-02-12 02:00:00;20962;LL;низ;1819,445;1822,626;8,523;2;1
2/2;4561;2021-02-12 05:00:00;20965;LH;верх;1824,380;1817,475;4,935;3;1
2/2;4562;2021-02-12 08:00:00;20968;LL;низ;1812,628;1820,705;11,752;3;1
2/2;4563;2021-02-12 10:00:00;20970;LH;верх;1822,073;1818,108;9,445;2;1
2/2;4564;2021-02-12 13:00:00;20973;LL;низ;1810,605;1828,386;11,468;3;1
2/2;4565;2021-02-12 15:00:00;20975;HH;верх;1830,816;1819,646;20,211;2;1
2/2;4566;2021-02-12 20:00:00;20980;HL;низ;1817,516;1821,080;13,300;5;2
2/2;4567;2021-02-15 02:00:00;20985;LH;верх;1827,100;1822,695;9,584;5;1
2/2;4568;2021-02-15 10:00:00;20993;LL;низ;1816,065;1821,505;11,035;8;2
2/2;4569;2021-02-15 12:00:00;20995;LH;верх;1824,370;1818,610;8,305;2;1
2/2;4570;2021-02-15 14:00:00;20997;HL;низ;1816,191;1820,220;8,179;2;1
2/2;4571;2021-02-16 03:00:00;21005;HH;верх;1826,500;1821,280;10,309;8;2
2/2;4572;2021-02-16 07:00:00;21009;HL;низ;1818,965;1824,152;7,535;4;1
2/2;4573;2021-02-16 10:00:00;21012;LH;верх;1825,680;1807,464;6,715;3;1
2/2;4574;2021-02-16 14:00:00;21016;LL;низ;1789,576;1796,780;36,104;4;1
2/2;4575;2021-02-16 15:00:00;21017;LH;верх;1814,355;1796,715;24,779;1;1
2/2;4576;2021-02-17 00:00:00;21025;LL;низ;1786,690;1794,170;27,665;8;1
2/2;4577;2021-02-17 03:00:00;21028;LH;верх;1795,158;1791,920;8,468;3;2
2/2;4578;2021-02-17 09:00:00;21034;LL;низ;1783,735;1790,895;11,423;6;1
2/2;4579;2021-02-17 13:00:00;21038;LH;верх;1793,495;1773,853;9,760;4;1
2/2;4580;2021-02-17 16:00:00;21041;LL;низ;1769,526;1775,490;23,969;3;2
2/2;4581;2021-02-18 08:00:00;21056;LH;верх;1789,074;1785,188;19,548;15;2
2/2;4582;2021-02-18 08:00:00;21056;HL;низ;1778,946;1785,188;10,128;0;1
2/2;4583;2021-02-18 13:00:00;21061;HH;верх;1789,690;1778,525;10,744;5;1
2/2;4584;2021-02-18 15:00:00;21063;LL;низ;1768,470;1776,095;21,220;2;2
2/2;4585;2021-02-18 23:00:00;21070;LH;верх;1777,286;1767,240;8,816;7;1
2/2;4586;2021-02-19 01:00:00;21072;LL;низ;1760,754;1768,037;16,532;2;1
2/2;4587;2021-02-19 06:00:00;21077;HH;верх;1777,620;1774,535;16,866;5;1
2/2;4588;2021-02-19 11:00:00;21082;HL;низ;1767,993;1783,466;9,627;5;1
2/2;4589;2021-02-19 14:00:00;21085;HH;верх;1791,696;1783,516;23,703;3;1
2/2;4590;2021-02-19 18:00:00;21089;HL;низ;1777,425;1782,030;14,271;4;1
2/2;4591;2021-02-22 01:00:00;21095;LH;верх;1789,730;1783,780;12,305;6;1
2/2;4592;2021-02-22 03:00:00;21097;HL;низ;1780,780;1789,500;8,950;2;1
2/2;4593;2021-02-22 09:00:00;21103;HH;верх;1799,300;1795,317;18,520;6;1
2/2;4594;2021-02-22 12:00:00;21106;HL;низ;1793,510;1804,858;5,790;3;1
2/2;4595;2021-02-22 17:00:00;21111;HH;верх;1812,722;1808,204;19,212;5;1
2/2;4596;2021-02-22 20:00:00;21114;HL;низ;1806,315;1810,606;6,407;3;2
2/2;4597;2021-02-23 03:00:00;21120;HH;верх;1816,100;1812,835;9,785;6;2
2/2;4598;2021-02-23 10:00:00;21127;LL;низ;1803,756;1810,108;12,344;7;1
2/2;4599;2021-02-23 12:00:00;21129;LH;верх;1812,871;1801,755;9,115;2;1
2/2;4600;2021-02-23 14:00:00;21131;LL;низ;1795,704;1807,224;17,167;2;2
2/2;4601;2021-02-24 02:00:00;21142;HH;верх;1813,966;1809,325;18,262;11;2
2/2;4602;2021-02-24 09:00:00;21149;HL;низ;1803,214;1808,730;10,752;7;1
2/2;4603;2021-02-24 12:00:00;21152;LH;верх;1810,350;1785,735;7,136;3;1
2/2;4604;2021-02-24 14:00:00;21154;LL;низ;1783,650;1802,086;26,700;2;1
2/2;4605;2021-02-24 21:00:00;21161;LH;верх;1805,860;1798,444;22,210;7;2
2/2;4606;2021-02-25 03:00:00;21166;HL;низ;1793,955;1800,886;11,905;5;1
2/2;4607;2021-02-25 06:00:00;21169;LH;верх;1801,356;1790,540;7,401;3;2
2/2;4608;2021-02-26 00:00:00;21186;LL;низ;1765,306;1773,040;36,050;17;3
2/2;4609;2021-02-26 02:00:00;21188;LH;верх;1775,904;1767,994;10,598;2;1
2/2;4610;2021-02-26 07:00:00;21193;LL;низ;1755,428;1763,284;20,476;5;1
2/2;4611;2021-02-26 09:00:00;21195;LH;верх;1770,228;1759,930;14,800;2;1
2/2;4612;2021-02-26 11:00:00;21197;HL;низ;1757,720;1761,725;12,508;2;1
2/2;4613;2021-02-26 13:00:00;21199;LH;верх;1767,166;1729,920;9,446;2;1
2/2;4614;2021-02-26 16:00:00;21202;LL;низ;1717,270;1729,940;49,896;3;1
2/2;4615;2021-03-01 07:00:00;21216;LH;верх;1759,950;1746,956;42,680;14;1
2/2;4616;2021-03-01 20:00:00;21229;HL;низ;1719,780;1725,099;40,170;13;2
2/2;4617;2021-03-02 00:00:00;21232;LH;верх;1728,539;1712,820;8,759;3;1
2/2;4618;2021-03-02 03:00:00;21235;LL;низ;1707,336;1714,903;21,203;3;1
2/2;4619;2021-03-02 13:00:00;21245;HH;верх;1736,352;1725,426;29,016;10;1
2/2;4620;2021-03-02 15:00:00;21247;HL;низ;1720,426;1736,765;15,926;2;1
2/2;4621;2021-03-02 18:00:00;21250;HH;верх;1738,586;1733,220;18,160;3;1
2/2;4622;2021-03-02 20:00:00;21252;HL;низ;1732,946;1736,641;5,640;2;1
2/2;4623;2021-03-02 23:00:00;21254;HH;верх;1741,020;1734,285;8,074;2;1
2/2;4624;2021-03-03 01:00:00;21256;LL;низ;1730,100;1734,845;10,920;2;1
2/2;4625;2021-03-03 07:00:00;21262;LH;верх;1736,010;1728,250;5,910;6;1
2/2;4626;2021-03-03 15:00:00;21270;LL;низ;1701,964;1717,310;34,046;8;1
2/2;4627;2021-03-03 16:00:00;21271;LH;верх;1725,236;1719,054;23,272;1;1
2/2;4628;2021-03-03 23:00:00;21277;HL;низ;1708,255;1715,230;16,981;6;1
2/2;4629;2021-03-04 01:00:00;21279;LH;верх;1716,765;1709,618;8,510;2;1
2/2;4630;2021-03-04 04:00:00;21282;LL;низ;1706,670;1716,614;10,095;3;1
2/2;4631;2021-03-04 07:00:00;21285;HH;верх;1721,313;1715,336;14,643;3;1
2/2;4632;2021-03-04 09:00:00;21287;LL;низ;1706,340;1715,806;14,973;2;1
2/2;4633;2021-03-04 13:00:00;21291;HH;верх;1723,270;1718,804;16,930;4;2
2/2;4634;2021-03-05 01:00:00;21302;LL;низ;1687,290;1694,426;35,980;11;2
2/2;4635;2021-03-05 07:00:00;21308;LH;верх;1700,482;1694,615;13,192;6;1
2/2;4636;2021-03-05 13:00:00;21314;HL;низ;1687,480;1697,165;13,002;6;2
2/2;4637;2021-03-08 02:00:00;21326;HH;верх;1714,450;1707,850;26,970;12;4
2/2;4638;2021-03-08 12:00:00;21336;LL;низ;1684,802;1687,068;29,648;10;1
2/2;4639;2021-03-08 14:00:00;21338;LH;верх;1696,665;1679,971;11,863;2;1
2/2;4640;2021-03-08 17:00:00;21341;LL;низ;1676,866;1685,210;19,799;3;2
2/2;4641;2021-03-09 14:00:00;21361;HH;верх;1720,682;1715,431;43,816;20;4
2/2;4642;2021-03-10 06:00:00;21376;HL;низ;1709,766;1714,770;10,916;15;2
