слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
3/3;305;2024-12-26T09:00:00;2149;HH;верх;2629,605;2628,740;19,500;12;1
3/3;306;2024-12-26T15:00:00;2155;HL;низ;2621,855;2632,185;7,750;6;2
3/3;307;2024-12-26T17:00:00;2157;HH;верх;2639,175;2634,860;17,320;2;2
3/3;308;2024-12-27T04:00:00;2167;HL;низ;2628,990;2631,520;10,185;10;1
3/3;309;2024-12-27T09:00:00;2172;LH;верх;2638,300;2626,740;9,310;5;2
3/3;310;2024-12-27T16:00:00;2179;LL;низ;2611,715;2615,945;26,585;7;2
3/3;311;2024-12-30T05:00:00;2191;LH;верх;2628,095;2619,175;16,380;12;2
3/3;312;2024-12-30T18:00:00;2204;LL;низ;2596,185;2607,220;31,910;13;1
3/3;313;2024-12-31T03:00:00;2212;LH;верх;2611,610;2606,620;15,425;8;2
3/3;314;2024-12-31T07:00:00;2216;HL;низ;2602,760;2616,680;8,850;4;1
3/3;315;2024-12-31T10:00:00;2219;HH;верх;2617,850;2611,105;15,090;3;1
3/3;316;2024-12-31T15:00:00;2224;HL;низ;2605,490;2625,485;12,360;5;1
3/3;317;2024-12-31T19:00:00;2228;HH;верх;2627,625;2623,350;22,135;4;1
3/3;318;2025-01-02T01:00:00;2233;HL;низ;2621,775;2634,775;5,850;5;1
3/3;319;2025-01-02T04:00:00;2236;HH;верх;2636,590;2634,080;14,815;3;1
3/3;320;2025-01-02T10:00:00;2242;HL;низ;2631,145;2641,980;5,445;6;1
3/3;321;2025-01-03T05:00:00;2260;HH;верх;2665,405;2659,665;34,260;18;2
3/3;322;2025-01-03T10:00:00;2265;HL;низ;2649,950;2657,655;15,455;5;1
3/3;323;2025-01-03T13:00:00;2268;LH;верх;2659,345;2647,835;9,395;3;1
3/3;324;2025-01-03T23:00:00;2278;LL;низ;2636,705;2641,460;22,640;10;2
3/3;325;2025-01-06T03:00:00;2281;LH;верх;2647,490;2635,510;10,785;3;1
3/3;326;2025-01-06T09:00:00;2287;LL;низ;2625,260;2633,845;22,230;6;1
3/3;327;2025-01-06T13:00:00;2291;HH;верх;2649,520;2631,440;24,260;4;1
3/3;328;2025-01-06T16:00:00;2294;LL;низ;2614,635;2636,730;34,885;3;2
3/3;329;2025-01-07T15:00:00;2316;HH;верх;2664,330;2651,865;49,695;22;3
3/3;330;2025-01-07T17:00:00;2318;HL;низ;2642,050;2649,235;22,280;2;1
3/3;331;2025-01-08T02:00:00;2326;LH;верх;2651,570;2646,875;9,520;8;1
3/3;332;2025-01-08T06:00:00;2330;HL;низ;2645,370;2652,690;6,200;4;2
3/3;333;2025-01-08T18:00:00;2342;HH;верх;2670,150;2658,420;24,780;12;1
3/3;334;2025-01-08T19:00:00;2343;HL;низ;2649,495;2663,540;20,655;1;2
3/3;335;2025-01-09T15:00:00;2362;HH;верх;2678,405;2667,700;28,910;19;2
3/3;336;2025-01-09T19:00:00;2366;HL;низ;2662,810;2669,605;15,595;4;3
3/3;337;2025-01-10T17:00:00;2387;HH;верх;2697,950;2687,430;35,140;21;1
3/3;338;2025-01-10T21:00:00;2391;HL;низ;2684,615;2691,210;13,335;4;1
3/3;339;2025-01-13T02:00:00;2395;LH;верх;2693,555;2688,055;8,940;4;1
3/3;340;2025-01-13T03:00:00;2396;LL;низ;2679,315;2686,105;14,240;1;2
3/3;341;2025-01-13T08:00:00;2401;LH;верх;2691,325;2684,840;12,010;5;1
3/3;342;2025-01-13T21:00:00;2414;LL;низ;2656,835;2667,990;34,490;13;1
3/3;343;2025-01-14T07:00:00;2423;LH;верх;2675,365;2671,080;18,530;9;2
3/3;344;2025-01-14T16:00:00;2432;HL;низ;2659,890;2669,045;15,475;9;1
3/3;345;2025-01-14T23:00:00;2439;HH;верх;2678,395;2669,910;18,505;7;1
3/3;346;2025-01-15T04:00:00;2443;HL;низ;2669,365;2679,360;9,030;4;1
3/3;347;2025-01-15T16:00:00;2455;HH;верх;2696,045;2692,810;26,680;12;1
3/3;348;2025-01-15T17:00:00;2456;HL;низ;2676,755;2694,185;19,290;1;2
3/3;349;2025-01-16T03:00:00;2465;HH;верх;2702,260;2697,390;25,505;9;1
3/3;350;2025-01-16T08:00:00;2470;HL;низ;2690,050;2705,390;12,210;5;1
3/3;351;2025-01-16T19:00:00;2481;HH;верх;2724,785;2715,875;34,735;11;1
3/3;352;2025-01-17T03:00:00;2488;HL;низ;2709,965;2714,780;14,820;7;1
3/3;353;2025-01-17T05:00:00;2490;LH;верх;2717,430;2712,750;7,465;2;1
3/3;354;2025-01-17T16:00:00;2501;LL;низ;2702,745;2712,670;14,685;11;2
3/3;355;2025-01-17T18:00:00;2503;LH;верх;2717,395;2703,110;14,650;2;1
3/3;356;2025-01-20T03:00:00;2511;LL;низ;2689,375;2706,050;28,020;8;1
3/3;357;2025-01-20T08:00:00;2516;LH;верх;2713,885;2706,135;24,510;5;2
3/3;358;2025-01-20T15:00:00;2523;HL;низ;2701,765;2707,745;12,120;7;2
3/3;359;2025-01-21T09:00:00;2538;HH;верх;2733,060;2719,950;31,295;15;1
3/3;360;2025-01-21T13:00:00;2542;HL;низ;2716,615;2738,205;16,445;4;1
3/3;361;2025-01-22T07:00:00;2559;HH;верх;2758,670;2753,350;42,055;17;2
3/3;362;2025-01-22T08:00:00;2560;HL;низ;2745,635;2758,545;13,035;1;1
3/3;363;2025-01-22T12:00:00;2564;HH;верх;2763,435;2757,840;17,800;4;1
3/3;364;2025-01-23T05:00:00;2580;HL;низ;2749,625;2753,270;13,810;16;2
3/3;365;2025-01-23T08:00:00;2583;LH;верх;2755,660;2746,035;6,035;3;1
3/3;366;2025-01-23T15:00:00;2590;LL;низ;2735,960;2753,975;19,700;7;2
3/3;367;2025-01-23T19:00:00;2594;HH;верх;2758,970;2753,970;23,010;4;1
3/3;368;2025-01-23T22:00:00;2597;HL;низ;2751,415;2759,740;7,555;3;1
3/3;369;2025-01-24T08:00:00;2606;HH;верх;2778,455;2772,915;27,040;9;1
3/3;370;2025-01-24T10:00:00;2608;HL;низ;2770,180;2776,760;8,275;2;1
3/3;371;2025-01-24T17:00:00;2615;HH;верх;2786,060;2773,525;15,880;7;1
3/3;372;2025-01-24T18:00:00;2616;LL;низ;2769,955;2774,740;16,105;1;1
3/3;373;2025-01-27T03:00:00;2624;LH;верх;2772,745;2758,250;2,790;8;1
3/3;374;2025-01-27T09:00:00;2630;LL;низ;2747,420;2768,065;25,325;6;1
3/3;375;2025-01-27T13:00:00;2634;LH;верх;2772,105;2751,525;24,685;4;1
3/3;376;2025-01-27T19:00:00;2640;LL;низ;2730,560;2741,525;41,545;6;1
3/3;377;2025-01-28T01:00:00;2645;LH;верх;2745,360;2739,505;14,800;5;1
3/3;378;2025-01-28T05:00:00;2649;HL;низ;2737,970;2739,630;7,390;4;1
3/3;379;2025-01-28T07:00:00;2651;LH;верх;2745,050;2741,245;7,080;2;1
3/3;380;2025-01-28T10:00:00;2654;LL;низ;2734,815;2742,775;10,235;3;1
3/3;381;2025-01-28T22:00:00;2666;HH;верх;2765,090;2764,010;30,275;12;1
3/3;382;2025-01-29T02:00:00;2669;HL;низ;2762,300;2762,790;2,790;3;1
3/3;383;2025-01-29T03:00:00;2670;HH;верх;2766,265;2762,520;3,965;1;3
3/3;384;2025-01-29T21:00:00;2688;LL;низ;2744,755;2760,435;21,510;18;1
3/3;385;2025-01-30T02:00:00;2692;LH;верх;2762,745;2761,885;17,990;4;1
3/3;386;2025-01-30T07:00:00;2697;HL;низ;2758,860;2776,245;3,885;5;1
3/3;387;2025-01-30T18:00:00;2708;HH;верх;2798,605;2793,490;39,745;11;1
3/3;388;2025-01-30T23:00:00;2713;HL;низ;2788,485;2796,415;10,120;5;1
3/3;389;2025-01-31T09:00:00;2722;HH;верх;2801,010;2794,310;12,525;9;2
3/3;390;2025-01-31T12:00:00;2725;HL;низ;2791,070;2806,445;9,940;3;1
3/3;391;2025-01-31T17:00:00;2730;HH;верх;2817,215;2798,890;26,145;5;2
3/3;392;2025-02-03T05:00:00;2741;LL;низ;2772,215;2786,890;45,000;11;1
3/3;393;2025-02-03T16:00:00;2752;HH;верх;2830,755;2817,260;58,540;11;1
3/3;394;2025-02-03T23:00:00;2759;HL;низ;2812,278;2823,525;18,477;7;1
3/3;395;2025-02-04T04:00:00;2763;LH;верх;2824,650;2815,850;12,372;4;1
3/3;396;2025-02-04T09:00:00;2768;LL;низ;2807,275;2814,800;17,375;5;1
3/3;397;2025-02-04T17:00:00;2776;HH;верх;2845,470;2842,725;38,195;8;1
3/3;398;2025-02-05T03:00:00;2785;HL;низ;2839,740;2855,335;5,730;9;1
3/3;399;2025-02-05T12:00:00;2794;HH;верх;2877,085;2861,970;37,345;9;1
3/3;400;2025-02-05T15:00:00;2797;HL;низ;2858,645;2874,960;18,440;3;1
3/3;401;2025-02-05T17:00:00;2799;HH;верх;2882,310;2865,765;23,665;2;1
3/3;402;2025-02-05T22:00:00;2804;HL;низ;2859,975;2869,875;22,335;5;1
3/3;403;2025-02-06T04:00:00;2809;LH;верх;2873,340;2868,230;13,365;5;1
3/3;404;2025-02-06T10:00:00;2815;LL;низ;2848,970;2865,995;24,370;6;1
3/3;405;2025-02-06T14:00:00;2819;LH;верх;2870,395;2850,615;21,425;4;1
3/3;406;2025-02-06T17:00:00;2822;LL;низ;2834,270;2852,660;36,125;3;1
3/3;407;2025-02-07T05:00:00;2833;HH;верх;2870,565;2860,830;36,295;11;1
3/3;408;2025-02-07T08:00:00;2836;HL;низ;2859,030;2868,920;11,535;3;1
3/3;409;2025-02-07T11:00:00;2839;HH;верх;2870,735;2863,695;11,705;3;1
3/3;410;2025-02-07T15:00:00;2843;LL;низ;2852,595;2860,738;18,140;4;1
3/3;411;2025-02-07T17:00:00;2845;HH;верх;2886,855;2861,305;34,260;2;1
3/3;412;2025-02-07T19:00:00;2847;HL;низ;2853,435;2860,765;33,420;2;2
3/3;413;2025-02-11T04:00:00;2878;HH;верх;2942,780;2923,005;89,345;31;2
3/3;414;2025-02-11T04:00:00;2878;HL;низ;2905,940;2923,005;36,840;0;1
3/3;415;2025-02-11T08:00:00;2882;LH;верх;2929,540;2903,215;23,600;4;1
3/3;416;2025-02-11T15:00:00;2889;LL;низ;2881,560;2902,435;47,980;7;1
3/3;417;2025-02-11T18:00:00;2892;LH;верх;2908,675;2900,270;27,115;3;1
3/3;418;2025-02-12T03:00:00;2900;HL;низ;2883,695;2885,405;24,980;8;2
3/3;419;2025-02-12T09:00:00;2906;LH;верх;2895,850;2882,885;12,155;6;1
3/3;420;2025-02-12T15:00:00;2912;LL;низ;2864,330;2902,540;31,520;6;1
3/3;421;2025-02-13T07:00:00;2927;HH;верх;2922,880;2911,750;58,550;15;2
3/3;422;2025-02-13T10:00:00;2930;HL;низ;2909,500;2918,060;13,380;3;1
3/3;423;2025-02-13T14:00:00;2934;LH;верх;2921,435;2920,290;11,935;4;1
3/3;424;2025-02-13T15:00:00;2935;LL;низ;2905,885;2913,885;15,550;1;1
3/3;425;2025-02-14T03:00:00;2946;HH;верх;2933,920;2928,585;28,035;11;1
3/3;426;2025-02-14T05:00:00;2948;HL;низ;2923,335;2934,400;10,585;2;1
3/3;427;2025-02-14T12:00:00;2955;HH;верх;2939,980;2920,675;16,645;7;1
3/3;428;2025-02-14T22:00:00;2965;LL;низ;2877,025;2883,725;62,955;10;1
3/3;429;2025-02-17T07:00:00;2973;LH;верх;2905,355;2900,295;28,330;8;1
3/3;430;2025-02-17T08:00:00;2974;HL;низ;2888,190;2902,580;17,165;1;1
3/3;431;2025-02-17T11:00:00;2977;HH;верх;2906,525;2897,725;18,335;3;1
3/3;432;2025-02-17T14:00:00;2980;HL;низ;2895,450;2899,355;11,075;3;1
3/3;433;2025-02-17T17:00:00;2983;LH;верх;2904,185;2898,255;8,735;3;1
3/3;434;2025-02-18T03:00:00;2990;LL;низ;2892,070;2910,920;12,115;7;1
3/3;435;2025-02-18T07:00:00;2994;HH;верх;2915,760;2912,515;23,690;4;1
3/3;436;2025-02-18T12:00:00;2999;HL;низ;2907,190;2918,770;8,570;5;1
3/3;437;2025-02-19T03:00:00;3013;HH;верх;2939,740;2929,335;32,550;14;2
3/3;438;2025-02-19T04:00:00;3014;HL;низ;2924,210;2932,970;15,530;1;1
3/3;439;2025-02-19T12:00:00;3022;HH;верх;2947,080;2936,385;22,870;8;1
3/3;440;2025-02-19T20:00:00;3030;LL;низ;2918,640;2933,260;28,440;8;1
3/3;441;2025-02-20T11:00:00;3044;HH;верх;2954,955;2945,585;36,315;14;1
3/3;442;2025-02-20T16:00:00;3049;HL;низ;2924,035;2940,505;30,920;5;1
3/3;443;2025-02-20T19:00:00;3052;LH;верх;2947,090;2937,925;23,055;3;1
3/3;444;2025-02-20T21:00:00;3054;HL;низ;2933,555;2941,785;13,535;2;1
3/3;445;2025-02-21T03:00:00;3059;HH;верх;2949,930;2928,545;16,375;5;1
3/3;446;2025-02-21T10:00:00;3066;LL;низ;2916,820;2928,400;33,110;7;2
3/3;447;2025-02-21T20:00:00;3076;LH;верх;2942,880;2936,260;26,060;10;1
3/3;448;2025-02-24T03:00:00;3082;HL;низ;2921,475;2940,995;21,405;6;1
3/3;449;2025-02-24T05:00:00;3084;HH;верх;2944,760;2938,850;23,285;2;1
3/3;450;2025-02-24T08:00:00;3087;HL;низ;2935,265;2944,360;9,495;3;1
3/3;451;2025-02-24T10:00:00;3089;HH;верх;2948,880;2947,685;13,615;2;1
3/3;452;2025-02-24T12:00:00;3091;LL;низ;2935,020;2954,570;13,860;2;1
3/3;453;2025-02-24T16:00:00;3095;HH;верх;2956,310;2943,325;21,290;4;1
3/3;454;2025-02-24T17:00:00;3096;LL;низ;2930,810;2947,480;25,500;1;1
3/3;455;2025-02-25T01:00:00;3103;LH;верх;2953,425;2948,725;22,615;7;1
3/3;456;2025-02-25T10:00:00;3112;LL;низ;2929,640;2938,745;23,785;9;1
3/3;457;2025-02-25T16:00:00;3118;LH;верх;2944,930;2907,725;15,290;6;2
3/3;458;2025-02-25T18:00:00;3120;LL;низ;2888,180;2912,095;56,750;2;1
3/3;459;2025-02-26T03:00:00;3128;LH;верх;2930,180;2915,075;42,000;8;1
3/3;460;2025-02-26T09:00:00;3134;HL;низ;2905,905;2912,705;24,275;6;1
3/3;461;2025-02-26T11:00:00;3136;LH;верх;2919,140;2913,960;13,235;2;1
3/3;462;2025-02-26T16:00:00;3141;LL;низ;2890,865;2913,925;28,275;5;1
3/3;463;2025-02-27T01:00:00;3149;HH;верх;2920,815;2906,790;29,950;8;2
3/3;464;2025-02-27T16:00:00;3164;LL;низ;2867,795;2883,305;53,020;15;2
3/3;465;2025-02-27T21:00:00;3169;LH;верх;2887,745;2875,885;19,950;5;1
3/3;466;2025-02-27T23:00:00;3171;HL;низ;2871,285;2874,890;16,460;2;1
3/3;467;2025-02-28T03:00:00;3174;LH;верх;2885,240;2863,525;13,955;3;1
3/3;468;2025-02-28T10:00:00;3181;LL;низ;2851,115;2862,365;34,125;7;2
3/3;469;2025-02-28T14:00:00;3185;LH;верх;2865,025;2850,275;13,910;4;1
3/3;470;2025-02-28T17:00:00;3188;LL;низ;2832,720;2845,350;32,305;3;1
3/3;471;2025-03-03T01:00:00;3195;HH;верх;2876,850;2868,150;44,130;7;1
3/3;472;2025-03-03T10:00:00;3204;HL;низ;2859,000;2874,490;17,850;9;2
3/3;473;2025-03-03T18:00:00;3212;HH;верх;2893,200;2881,670;34,200;8;1
3/3;474;2025-03-03T22:00:00;3216;HL;низ;2878,435;2891,945;14,765;4;1
3/3;475;2025-03-03T23:00:00;3217;HH;верх;2895,210;2888,410;16,775;1;1
3/3;476;2025-03-04T03:00:00;3220;HL;низ;2881,980;2891,370;13,230;3;2
3/3;477;2025-03-04T15:00:00;3232;HH;верх;2927,910;2915,180;45,930;12;1
3/3;478;2025-03-04T17:00:00;3234;HL;низ;2900,390;2911,375;27,520;2;1
3/3;479;2025-03-04T22:00:00;3239;LH;верх;2920,610;2914,080;20,220;5;1
3/3;480;2025-03-05T04:00:00;3244;HL;низ;2902,040;2918,905;18,570;5;1
3/3;481;2025-03-05T11:00:00;3251;HH;верх;2922,675;2916,290;20,635;7;1
3/3;482;2025-03-05T15:00:00;3255;LL;низ;2894,350;2923,870;28,325;4;1
3/3;483;2025-03-05T18:00:00;3258;HH;верх;2929,980;2920,545;35,630;3;1
3/3;484;2025-03-06T03:00:00;3266;HL;низ;2916,010;2917,540;13,970;8;1
3/3;485;2025-03-06T04:00:00;3267;LH;верх;2926,720;2919,975;10,710;1;1
3/3;486;2025-03-06T11:00:00;3274;LL;низ;2891,150;2903,345;35,570;7;1
3/3;487;2025-03-06T17:00:00;3280;LH;верх;2922,850;2916,235;31,700;6;1
3/3;488;2025-03-07T02:00:00;3288;HL;низ;2896,910;2905,465;25,940;8;1
3/3;489;2025-03-07T11:00:00;3297;HH;верх;2923,180;2918,770;26,270;9;1
3/3;490;2025-03-07T16:00:00;3302;HL;низ;2903,830;2908,325;19,350;5;1
3/3;491;2025-03-07T17:00:00;3303;HH;верх;2930,540;2906,625;26,710;1;1
3/3;492;2025-03-07T20:00:00;3306;LL;низ;2902,065;2909,550;28,475;3;1
3/3;493;2025-03-10T03:00:00;3313;LH;верх;2918,385;2910,980;16,320;7;2
3/3;494;2025-03-10T13:00:00;3323;LL;низ;2895,700;2908,115;22,685;10;1
3/3;495;2025-03-10T17:00:00;3327;LH;верх;2910,635;2885,665;14,935;4;1
3/3;496;2025-03-11T03:00:00;3336;LL;низ;2880,250;2897,770;30,385;9;2
3/3;497;2025-03-11T15:00:00;3348;HH;верх;2922,225;2917,200;41,975;12;2
3/3;498;2025-03-11T15:00:00;3348;HL;низ;2906,890;2917,200;15,335;0;1
3/3;499;2025-03-11T21:00:00;3354;LH;верх;2921,400;2915,555;14,510;6;1
3/3;500;2025-03-12T09:00:00;3365;HL;низ;2909,095;2914,410;12,305;11;2
3/3;501;2025-03-12T11:00:00;3367;HH;верх;2925,390;2917,560;16,295;2;1
3/3;502;2025-03-12T15:00:00;3371;LL;низ;2906,110;2936,235;19,280;4;1
3/3;503;2025-03-12T19:00:00;3375;HH;верх;2940,690;2933,610;34,580;4;1
3/3;504;2025-03-12T22:00:00;3378;HL;низ;2930,965;2938,710;9,725;3;1
3/3;505;2025-03-13T05:00:00;3384;HH;верх;2947,195;2936,955;16,230;6;1
3/3;506;2025-03-13T09:00:00;3388;HL;низ;2932,980;2944,150;14,215;4;3
3/3;507;2025-03-14T06:00:00;3408;HH;верх;2994,000;2986,975;61,020;20;1
3/3;508;2025-03-14T09:00:00;3411;HL;низ;2980,915;2993,445;13,085;3;1
3/3;509;2025-03-14T12:00:00;3414;HH;верх;3005,040;2985,690;24,125;3;1
3/3;510;2025-03-14T17:00:00;3419;LL;низ;2978,505;2983,475;26,535;5;2
3/3;511;2025-03-17T01:00:00;3426;LH;верх;2994,235;2988,125;15,730;7;1
3/3;512;2025-03-17T07:00:00;3432;HL;низ;2982,340;2988,515;11,895;6;1
3/3;513;2025-03-17T13:00:00;3438;HH;верх;3001,190;2998,720;18,850;6;1
3/3;514;2025-03-17T14:00:00;3439;HL;низ;2984,930;2997,255;16,260;1;2
3/3;515;2025-03-18T15:00:00;3463;HH;верх;3038,350;3036,140;53,420;24;2
3/3;516;2025-03-19T03:00:00;3474;HL;низ;3027,450;3036,550;10,900;11;1
3/3;517;2025-03-19T07:00:00;3478;HH;верх;3045,410;3025,340;17,960;4;1
3/3;518;2025-03-19T11:00:00;3482;LL;низ;3022,885;3037,245;22,525;4;1
3/3;519;2025-03-19T14:00:00;3485;LH;верх;3041,100;3031,560;18,215;3;1
3/3;520;2025-03-19T16:00:00;3487;HL;низ;3025,960;3030,695;15,140;2;1
3/3;521;2025-03-20T06:00:00;3500;HH;верх;3057,590;3042,340;31,630;13;2
3/3;522;2025-03-20T12:00:00;3506;LL;низ;3025,730;3033,005;31,860;6;1
3/3;523;2025-03-21T02:00:00;3519;LH;верх;3047,550;3030,665;21,820;13;1
3/3;524;2025-03-21T07:00:00;3524;LL;низ;3021,845;3033,020;25,705;5;1
3/3;525;2025-03-21T14:00:00;3531;LH;верх;3038,195;3011,180;16,350;7;1
3/3;526;2025-03-21T16:00:00;3533;LL;низ;2999,465;3013,735;38,730;2;1
3/3;527;2025-03-24T01:00:00;3541;LH;верх;3026,410;3016,415;26,945;8;1
3/3;528;2025-03-24T04:00:00;3544;HL;низ;3013,755;3022,135;12,655;3;1
3/3;529;2025-03-24T12:00:00;3552;HH;верх;3033,340;3022,615;19,585;8;1
3/3;530;2025-03-24T20:00:00;3560;LL;низ;3002,495;3011,500;30,845;8;4
3/3;531;2025-03-25T16:00:00;3579;HH;верх;3036,070;3022,700;33,575;19;1
3/3;532;2025-03-25T21:00:00;3584;HL;низ;3017,835;3021,080;18,235;5;1
3/3;533;2025-03-26T04:00:00;3590;LH;верх;3027,170;3022,665;9,335;6;1
3/3;534;2025-03-26T07:00:00;3593;LL;низ;3013,320;3024,090;13,850;3;1
3/3;535;2025-03-26T10:00:00;3596;HH;верх;3032,165;3027,595;18,845;3;1
3/3;536;2025-03-26T17:00:00;3603;LL;низ;3012,330;3018,380;19,835;7;1
3/3;537;2025-03-27T06:00:00;3615;HH;верх;3038,695;3035,960;26,365;12;1
3/3;538;2025-03-27T08:00:00;3617;HL;низ;3026,765;3040,080;11,930;2;2
3/3;539;2025-03-27T16:00:00;3625;HH;верх;3059,755;3052,930;32,990;8;2
3/3;540;2025-03-28T01:00:00;3633;HL;низ;3054,235;3071,925;5,520;8;1
3/3;541;2025-03-28T09:00:00;3641;HH;верх;3086,090;3074,405;31,855;8;1
3/3;542;2025-03-28T10:00:00;3642;HL;низ;3066,145;3076,350;19,945;1;1
3/3;543;2025-03-28T16:00:00;3648;HH;верх;3086,965;3077,425;20,820;6;1
3/3;544;2025-03-28T17:00:00;3649;HL;низ;3067,430;3079,720;19,535;1;1
3/3;545;2025-03-31T01:00:00;3655;HH;верх;3097,978;3094,895;30,548;6;1
3/3;546;2025-03-31T04:00:00;3658;HL;низ;3076,805;3113,505;21,173;3;1
3/3;547;2025-03-31T09:00:00;3663;HH;верх;3128,135;3115,070;51,330;5;1
3/3;548;2025-03-31T16:00:00;3670;HL;низ;3099,710;3117,675;28,425;7;2
3/3;549;2025-03-31T18:00:00;3672;LH;верх;3127,300;3121,520;27,590;2;1
3/3;550;2025-04-01T02:00:00;3679;HL;низ;3120,125;3145,265;7,175;7;1
3/3;551;2025-04-01T08:00:00;3685;HH;верх;3149,090;3131,080;28,965;6;1
3/3;552;2025-04-01T10:00:00;3687;HL;низ;3124,105;3132,370;24,985;2;1
3/3;553;2025-04-01T13:00:00;3690;LH;верх;3139,070;3134,085;14,965;3;1
3/3;554;2025-04-01T19:00:00;3696;LL;низ;3100,870;3118,890;38,200;6;2
3/3;555;2025-04-02T05:00:00;3705;LH;верх;3135,805;3118,040;34,935;9;1
3/3;556;2025-04-02T08:00:00;3708;HL;низ;3106,705;3131,370;29,100;3;1
3/3;557;2025-04-02T11:00:00;3711;LH;верх;3133,950;3121,385;27,245;3;1
3/3;558;2025-04-02T13:00:00;3713;HL;низ;3110,205;3122,390;23,745;2;1
3/3;559;2025-04-02T19:00:00;3719;HH;верх;3134,370;3124,320;24,165;6;1
3/3;560;2025-04-02T23:00:00;3723;LL;низ;3104,790;3151,335;29,580;4;1
3/3;561;2025-04-03T02:00:00;3725;HH;верх;3167,835;3145,255;63,045;2;1
3/3;562;2025-04-03T16:00:00;3739;LL;низ;3054,190;3107,575;113,645;14;2
3/3;563;2025-04-03T17:00:00;3740;LH;верх;3135,665;3109,560;81,475;1;2
3/3;564;2025-04-04T06:00:00;3752;HL;низ;3087,090;3101,135;48,575;12;1
3/3;565;2025-04-04T09:00:00;3755;LH;верх;3110,075;3090,805;22,985;3;1
3/3;566;2025-04-04T11:00:00;3757;LL;низ;3078,515;3110,425;31,560;2;1
3/3;567;2025-04-04T14:00:00;3760;HH;верх;3136,775;3038,535;58,260;3;1
3/3;568;2025-04-04T20:00:00;3766;LL;низ;3015,650;3037,885;121,125;6;1
3/3;569;2025-04-04T23:00:00;3769;LH;верх;3041,095;2978,980;25,445;3;1
3/3;570;2025-04-07T03:00:00;3772;LL;низ;2970,215;3019,030;70,880;3;1
3/3;571;2025-04-07T04:00:00;3773;HH;верх;3057,305;3035,575;87,090;1;1
3/3;572;2025-04-07T10:00:00;3779;HL;низ;3013,360;3031,325;43,945;6;1
3/3;573;2025-04-07T14:00:00;3783;LH;верх;3046,235;2999,505;32,875;4;1
3/3;574;2025-04-07T20:00:00;3789;LL;низ;2956,565;2981,940;89,670;6;1
3/3;575;2025-04-08T09:00:00;3801;LH;верх;3016,105;3006,970;59,540;12;1
3/3;576;2025-04-08T12:00:00;3804;HL;низ;2994,900;3002,670;21,205;3;1
3/3;577;2025-04-08T16:00:00;3808;HH;верх;3022,760;2986,055;27,860;4;1
3/3;578;2025-04-09T02:00:00;3817;LL;низ;2969,970;3003,195;52,790;9;2
3/3;579;2025-04-09T10:00:00;3825;HH;верх;3052,465;3043,010;82,495;8;1
3/3;580;2025-04-09T14:00:00;3829;HL;низ;3036,080;3070,585;16,385;4;2
3/3;581;2025-04-10T08:00:00;3846;HH;верх;3132,630;3104,975;96,550;17;2
3/3;582;2025-04-10T12:00:00;3850;HL;низ;3103,320;3123,075;29,310;4;1
3/3;583;2025-04-11T06:00:00;3867;HH;верх;3220,100;3197,310;116,780;17;1
3/3;584;2025-04-11T08:00:00;3869;HL;низ;3187,265;3216,090;32,835;2;1
3/3;585;2025-04-11T19:00:00;3880;HH;верх;3245,485;3231,020;58,220;11;2
3/3;586;2025-04-14T01:00:00;3885;HL;низ;3213,355;3239,710;32,130;5;1
3/3;587;2025-04-14T05:00:00;3889;HH;верх;3245,845;3234,440;32,490;4;2
3/3;588;2025-04-14T16:00:00;3900;LL;низ;3193,630;3207,685;52,215;11;1
3/3;589;2025-04-14T20:00:00;3904;LH;верх;3216,485;3210,680;22,855;4;1
3/3;590;2025-04-15T04:00:00;3911;HL;низ;3210,065;3231,910;6,420;7;1
3/3;591;2025-04-15T07:00:00;3914;HH;верх;3232,755;3225,755;22,690;3;1
3/3;592;2025-04-15T10:00:00;3917;HL;низ;3217,375;3220,260;15,380;3;1
3/3;593;2025-04-15T11:00:00;3918;LH;верх;3232,240;3220,210;14,865;1;1
3/3;594;2025-04-15T16:00:00;3923;LL;низ;3211,660;3221,465;20,580;5;1
3/3;595;2025-04-17T01:00:00;3954;HH;верх;3357,775;3323,995;146,115;31;2
3/3;596;2025-04-17T04:00:00;3957;HL;низ;3320,855;3341,680;36,920;3;1
3/3;597;2025-04-17T08:00:00;3961;LH;верх;3345,590;3324,345;24,735;4;1
3/3;598;2025-04-17T11:00:00;3964;LL;низ;3312,755;3327,530;32,835;3;1
3/3;599;2025-04-17T15:00:00;3968;LH;верх;3342,735;3296,485;29,980;4;1
3/3;600;2025-04-17T17:00:00;3970;LL;низ;3283,955;3319,045;58,780;2;1
3/3;601;2025-04-21T17:00:00;3993;HH;верх;3430,350;3422,555;146,395;23;1
3/3;602;2025-04-21T20:00:00;3996;HL;низ;3406,070;3424,235;24,280;3;2
3/3;603;2025-04-22T09:00:00;4008;HH;верх;3500,200;3454,765;94,130;12;1
3/3;604;2025-04-23T01:00:00;4023;LL;низ;3315,340;3379,160;184,860;15;2
3/3;605;2025-04-23T04:00:00;4026;LH;верх;3386,770;3346,795;71,430;3;1
3/3;606;2025-04-23T09:00:00;4031;LL;низ;3291,735;3317,770;95,035;5;1
3/3;607;2025-04-23T12:00:00;4034;LH;верх;3340,600;3310,735;48,865;3;1
