слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
5/5;607;2025-08-29T14:00:00;6144;HL;низ;3404,315;3449,355;18,865;15;2
5/5;608;2025-09-01T09:00:00;6162;HH;верх;3489,845;3470,260;85,530;18;1
5/5;609;2025-09-01T13:00:00;6166;HL;низ;3466,385;3474,215;23,460;4;1
5/5;610;2025-09-02T04:00:00;6178;HH;верх;3508,790;3485,770;42,405;12;2
5/5;611;2025-09-02T11:00:00;6185;HL;низ;3470,050;3489,145;38,740;7;1
5/5;612;2025-09-03T03:00:00;6200;HH;верх;3547,330;3530,100;77,280;15;1
5/5;613;2025-09-03T08:00:00;6205;HL;низ;3526,770;3540,175;20,560;5;1
5/5;614;2025-09-03T21:00:00;6218;HH;верх;3578,660;3561,570;51,890;13;1
5/5;615;2025-09-04T06:00:00;6226;LL;низ;3511,755;3541,425;66,905;8;1
5/5;616;2025-09-04T16:00:00;6236;LH;верх;3558,930;3546,355;47,175;10;1
5/5;617;2025-09-04T17:00:00;6237;HL;низ;3535,145;3549,960;23,785;1;2
5/5;618;2025-09-05T08:00:00;6251;HH;верх;3561,280;3551,885;26,135;14;1
5/5;619;2025-09-05T11:00:00;6254;HL;низ;3544,855;3594,740;16,425;3;1
5/5;620;2025-09-05T19:00:00;6262;HH;верх;3600,205;3592,130;55,350;8;1
5/5;621;2025-09-08T07:00:00;6273;HL;низ;3579,720;3613,880;20,485;11;1
5/5;622;2025-09-08T18:00:00;6284;HH;верх;3646,545;3635,850;66,825;11;1
5/5;623;2025-09-09T02:00:00;6291;HL;низ;3628,480;3654,995;18,065;7;1
5/5;624;2025-09-09T17:00:00;6306;HH;верх;3674,695;3629,560;46,215;15;2
5/5;625;2025-09-10T04:00:00;6316;LL;низ;3620,135;3643,995;54,560;10;1
5/5;626;2025-09-10T15:00:00;6327;LH;верх;3657,610;3647,520;37,475;11;1
5/5;627;2025-09-10T22:00:00;6334;HL;низ;3635,335;3641,165;22,275;7;1
5/5;628;2025-09-11T04:00:00;6339;LH;верх;3649,345;3633,245;14,010;5;2
5/5;629;2025-09-11T15:00:00;6350;LL;низ;3612,835;3635,025;36,510;11;1
5/5;630;2025-09-12T08:00:00;6366;HH;верх;3656,700;3651,335;43,865;16;1
5/5;631;2025-09-12T12:00:00;6370;HL;низ;3637,630;3648,060;19,070;4;1
5/5;632;2025-09-12T17:00:00;6375;LH;верх;3654,495;3644,295;16,865;5;1
5/5;633;2025-09-15T04:00:00;6385;LL;низ;3626,460;3636,525;28,035;10;1
5/5;634;2025-09-15T07:00:00;6388;LH;верх;3646,950;3641,320;20,490;3;1
5/5;635;2025-09-15T10:00:00;6391;HL;низ;3633,675;3650,510;13,275;3;1
5/5;636;2025-09-15T19:00:00;6400;HH;верх;3685,695;3679,110;52,020;9;1
5/5;637;2025-09-16T05:00:00;6409;HL;низ;3674,705;3686,475;10,990;9;1
5/5;638;2025-09-16T17:00:00;6421;HH;верх;3703,240;3689,790;28,535;12;1
5/5;639;2025-09-16T18:00:00;6422;HL;низ;3678,885;3689,855;24,355;1;1
5/5;640;2025-09-17T03:00:00;6430;LH;верх;3695,520;3679,225;16,635;8;1
5/5;641;2025-09-17T14:00:00;6441;LL;низ;3660,020;3684,810;35,500;11;1
5/5;642;2025-09-17T21:00:00;6448;HH;верх;3707,555;3665,340;47,535;7;1
5/5;643;2025-09-18T09:00:00;6459;LL;низ;3634,055;3667,260;73,500;11;2
5/5;644;2025-09-18T12:00:00;6462;LH;верх;3673,205;3638,385;39,150;3;1
5/5;645;2025-09-18T16:00:00;6466;LL;низ;3627,960;3641,415;45,245;4;2
5/5;646;2025-09-19T08:00:00;6481;LH;верх;3661,355;3655,960;33,395;15;1
5/5;647;2025-09-19T16:00:00;6489;HL;низ;3643,785;3683,670;17,570;8;1
5/5;648;2025-09-23T04:00:00;6523;HH;верх;3759,420;3753,900;115,635;34;1
5/5;649;2025-09-23T05:00:00;6524;HL;низ;3736,660;3753,455;22,760;1;1
5/5;650;2025-09-23T12:00:00;6531;HH;верх;3791,255;3774,175;54,595;7;1
5/5;651;2025-09-24T05:00:00;6547;HL;низ;3750,510;3777,470;40,745;16;2
5/5;652;2025-09-24T10:00:00;6552;LH;верх;3779,340;3768,175;28,830;5;1
5/5;653;2025-09-24T22:00:00;6564;LL;низ;3717,520;3736,170;61,820;12;1
5/5;654;2025-09-25T03:00:00;6568;LH;верх;3751,535;3738,610;34,015;4;1
5/5;655;2025-09-25T05:00:00;6570;HL;низ;3729,635;3752,445;21,900;2;1
5/5;656;2025-09-25T11:00:00;6576;HH;верх;3761,690;3733,845;32,055;6;1
5/5;657;2025-09-25T16:00:00;6581;LL;низ;3722,220;3755,240;39,470;5;1
5/5;658;2025-09-25T21:00:00;6586;LH;верх;3758,430;3749,720;36,210;5;1
5/5;659;2025-09-26T06:00:00;6594;HL;низ;3734,440;3753,015;23,990;8;1
5/5;660;2025-09-26T17:00:00;6605;HH;верх;3783,885;3766,825;49,445;11;1
5/5;661;2025-09-26T23:00:00;6611;HL;низ;3759,660;3792,905;24,225;6;1
5/5;662;2025-09-30T09:00:00;6643;HH;верх;3871,890;3815,390;112,230;32;1
5/5;663;2025-09-30T12:00:00;6646;HL;низ;3793,175;3854,080;78,715;3;2
5/5;664;2025-10-01T11:00:00;6668;HH;верх;3895,500;3873,055;102,325;22;1
5/5;665;2025-10-02T04:00:00;6684;HL;низ;3852,835;3864,155;42,665;16;2
5/5;666;2025-10-02T16:00:00;6696;HH;верх;3897,130;3850,920;44,295;12;1
5/5;667;2025-10-02T18:00:00;6698;LL;низ;3819,425;3856,560;77,705;2;1
5/5;668;2025-10-03T02:00:00;6705;LH;верх;3863,715;3844,100;44,290;7;1
5/5;669;2025-10-03T06:00:00;6709;HL;низ;3838,070;3865,010;25,645;4;1
5/5;670;2025-10-06T11:00:00;6737;HH;верх;3949,670;3944,740;111,600;28;2
5/5;671;2025-10-06T15:00:00;6741;HL;низ;3926,465;3958,030;23,205;4;1
5/5;672;2025-10-07T03:00:00;6752;HH;верх;3977,400;3964,725;50,935;11;1
5/5;673;2025-10-07T11:00:00;6760;HL;низ;3941,055;3979,330;36,345;8;1
5/5;674;2025-10-08T12:00:00;6784;HH;верх;4049,700;4048,225;108,645;24;2
5/5;675;2025-10-08T16:00:00;6788;HL;низ;4026,175;4050,080;23,525;4;1
5/5;676;2025-10-08T19:00:00;6791;HH;верх;4059,350;4021,510;33,175;3;1
5/5;677;2025-10-09T02:00:00;6797;LL;низ;4001,330;4038,980;58,020;6;1
5/5;678;2025-10-09T16:00:00;6811;LH;верх;4058,110;3957,475;56,780;14;1
5/5;679;2025-10-09T20:00:00;6815;LL;низ;3944,435;3989,805;113,675;4;1
5/5;680;2025-10-10T03:00:00;6821;LH;верх;3994,520;3974,850;50,085;6;1
5/5;681;2025-10-10T07:00:00;6825;HL;низ;3947,020;3995,870;47,500;4;1
5/5;682;2025-10-10T12:00:00;6830;HH;верх;4006,735;3990,285;59,715;5;1
5/5;683;2025-10-10T17:00:00;6835;HL;низ;3970,855;4011,365;35,880;5;1
5/5;684;2025-10-14T08:00:00;6872;HH;верх;4179,935;4131,500;209,080;37;4
5/5;685;2025-10-14T09:00:00;6873;HL;низ;4090,145;4130,415;89,790;1;2
5/5;686;2025-10-15T11:00:00;6898;HH;верх;4218,405;4192,145;128,260;25;1
5/5;687;2025-10-15T12:00:00;6899;HL;низ;4164,240;4200,245;54,165;1;1
5/5;688;2025-10-16T06:00:00;6916;HH;верх;4242,380;4233,110;78,140;17;1
5/5;689;2025-10-16T08:00:00;6918;HL;низ;4203,550;4242,710;38,830;2;1
5/5;690;2025-10-17T01:00:00;6934;HH;верх;4380,990;4366,995;177,440;16;1
5/5;691;2025-10-17T04:00:00;6937;HL;низ;4278,680;4360,365;102,310;3;1
5/5;692;2025-10-17T08:00:00;6941;LH;верх;4378,765;4327,905;100,085;4;1
5/5;693;2025-10-17T20:00:00;6953;LL;низ;4185,910;4238,115;192,855;12;1
5/5;694;2025-10-20T05:00:00;6961;LH;верх;4271,285;4255,145;85,375;8;1
5/5;695;2025-10-20T09:00:00;6965;HL;низ;4221,205;4279,075;50,080;4;1
5/5;696;2025-10-20T22:00:00;6978;HH;верх;4381,440;4350,965;160,235;13;1
5/5;697;2025-10-22T03:00:00;7005;LL;низ;4004,280;4134,915;377,160;27;2
5/5;698;2025-10-22T09:00:00;7011;LH;верх;4161,535;4028,230;157,255;6;1
5/5;699;2025-10-22T17:00:00;7019;HL;низ;4011,095;4102,105;150,440;8;1
5/5;700;2025-10-22T22:00:00;7024;LH;верх;4113,800;4073,165;102,705;5;1
5/5;701;2025-10-23T03:00:00;7028;HL;низ;4065,900;4110,550;47,900;4;1
5/5;702;2025-10-23T17:00:00;7042;HH;верх;4154,790;4118,450;88,890;14;3
5/5;703;2025-10-24T14:00:00;7062;LL;низ;4043,515;4129,495;111,275;20;1
5/5;704;2025-10-24T19:00:00;7067;LH;верх;4138,670;4081,875;95,155;5;1
5/5;705;2025-10-27T17:00:00;7089;LL;низ;3971,445;3981,985;167,225;22;1
5/5;706;2025-10-28T03:00:00;7098;LH;верх;4019,805;3942,525;48,360;9;1
5/5;707;2025-10-28T11:00:00;7106;LL;низ;3886,465;3949,720;133,340;8;1
5/5;708;2025-10-28T19:00:00;7114;LH;верх;3970,465;3964,945;84,000;8;1
5/5;709;2025-10-29T00:00:00;7118;HL;низ;3907,925;3963,525;62,540;4;1
5/5;710;2025-10-29T14:00:00;7132;HH;верх;4030,340;3994,840;122,415;14;2
5/5;711;2025-10-30T05:00:00;7146;HL;низ;3915,520;3976,585;114,820;14;2
5/5;712;2025-10-31T00:00:00;7164;HH;верх;4046,595;3996,315;131,075;18;1
5/5;713;2025-10-31T06:00:00;7170;HL;низ;3989,065;4008,590;57,530;6;1
5/5;714;2025-10-31T14:00:00;7178;LH;верх;4036,435;3997,635;47,370;8;1
5/5;715;2025-11-03T02:00:00;7188;LL;низ;3962,275;4013,935;74,160;10;2
5/5;716;2025-11-03T10:00:00;7196;LH;верх;4028,130;4016,155;65,855;8;1
5/5;717;2025-11-03T11:00:00;7197;HL;низ;3993,100;4022,855;35,030;1;1
5/5;718;2025-11-03T17:00:00;7203;HH;верх;4030,825;4010,315;37,725;6;1
5/5;719;2025-11-04T08:00:00;7217;LL;низ;3966,605;3994,970;64,220;14;1
5/5;720;2025-11-04T10:00:00;7219;LH;верх;4000,855;3975,820;34,250;2;1
5/5;721;2025-11-04T16:00:00;7225;LL;низ;3928,685;3937,500;72,170;6;2
5/5;722;2025-11-05T10:00:00;7242;LH;верх;3987,340;3975,910;58,655;17;1
5/5;723;2025-11-05T12:00:00;7244;HL;низ;3956,100;3978,295;31,240;2;1
5/5;724;2025-11-05T18:00:00;7250;HH;верх;3990,565;3980,115;34,465;6;1
5/5;725;2025-11-06T03:00:00;7258;HL;низ;3964,455;3991,515;26,110;8;1
5/5;726;2025-11-06T14:00:00;7269;HH;верх;4019,645;3986,340;55,190;11;1
5/5;727;2025-11-06T19:00:00;7274;HL;низ;3965,710;3989,345;53,935;5;1
5/5;728;2025-11-07T11:00:00;7289;LH;верх;4014,290;3993,605;48,580;15;1
5/5;729;2025-11-07T17:00:00;7295;HL;низ;3984,010;4004,180;30,280;6;1
5/5;730;2025-11-11T06:00:00;7330;HH;верх;4149,100;4141,890;165,090;35;3
5/5;731;2025-11-11T17:00:00;7341;HL;низ;4097,245;4129,535;51,855;11;1
5/5;732;2025-11-12T02:00:00;7349;LH;верх;4145,610;4104,725;48,365;8;1
5/5;733;2025-11-12T07:00:00;7354;HL;низ;4098,915;4127,810;46,695;5;1
5/5;734;2025-11-12T20:00:00;7367;HH;верх;4211,795;4206,065;112,880;13;1
5/5;735;2025-11-13T03:00:00;7373;HL;низ;4179,735;4210,525;32,060;6;1
5/5;736;2025-11-13T14:00:00;7384;HH;верх;4245,195;4202,050;65,460;11;1
5/5;737;2025-11-13T20:00:00;7390;LL;низ;4145,190;4183,810;100,005;6;1
5/5;738;2025-11-14T05:00:00;7398;LH;верх;4211,435;4176,135;66,245;8;1
5/5;739;2025-11-14T16:00:00;7409;LL;низ;4032,230;4089,995;179,205;11;2
5/5;740;2025-11-17T10:00:00;7426;LH;верх;4095,935;4065,480;63,705;17;1
5/5;741;2025-11-18T09:00:00;7448;LL;низ;3997,985;4032,555;97,950;22;2
5/5;742;2025-11-18T22:00:00;7461;LH;верх;4082,580;4075,790;84,595;13;1
5/5;743;2025-11-19T04:00:00;7466;HL;низ;4055,525;4087,000;27,055;5;1
5/5;744;2025-11-19T17:00:00;7479;HH;верх;4132,985;4076,385;77,460;13;1
5/5;745;2025-11-19T19:00:00;7481;LL;низ;4055,475;4104,690;77,510;2;1
5/5;746;2025-11-20T02:00:00;7487;LH;верх;4110,370;4066,790;54,895;6;1
5/5;747;2025-11-20T04:00:00;7489;LL;низ;4038,900;4059,935;71,470;2;2
5/5;748;2025-11-20T16:00:00;7501;LH;верх;4107,350;4084,760;68,450;12;1
5/5;749;2025-11-20T19:00:00;7504;HL;низ;4043,580;4079,035;63,770;3;1
5/5;750;2025-11-21T01:00:00;7509;LH;верх;4088,725;4052,445;45,145;5;1
5/5;751;2025-11-21T10:00:00;7518;LL;низ;4022,260;4079,745;66,465;9;1
5/5;752;2025-11-21T19:00:00;7527;HH;верх;4101,070;4075,165;78,810;9;1
5/5;753;2025-11-24T07:00:00;7538;HL;низ;4040,020;4064,010;61,050;11;1
5/5;754;2025-11-25T04:00:00;7558;HH;верх;4155,900;4132,560;115,880;20;1
5/5;755;2025-11-25T10:00:00;7564;HL;низ;4109,710;4147,770;46,190;6;2
5/5;756;2025-11-26T14:00:00;7591;HH;верх;4173,500;4167,275;63,790;27;3
5/5;757;2025-11-26T17:00:00;7594;HL;низ;4136,665;4164,060;36,835;3;1
5/5;758;2025-11-26T20:00:00;7597;LH;верх;4171,905;4164,560;35,240;3;1
5/5;759;2025-11-27T06:00:00;7606;HL;низ;4142,730;4158,595;29,175;9;1
5/5;760;2025-11-28T03:00:00;7626;HH;верх;4193,260;4187,120;50,530;20;2
5/5;761;2025-11-28T10:00:00;7633;HL;низ;4153,740;4182,700;39,520;7;1
5/5;762;2025-12-01T04:00:00;7648;HH;верх;4256,600;4245,350;102,860;15;1
5/5;763;2025-12-01T07:00:00;7651;HL;низ;4215,605;4255,640;40,995;3;1
5/5;764;2025-12-01T15:00:00;7659;HH;верх;4264,700;4240,440;49,095;8;1
5/5;765;2025-12-02T11:00:00;7678;LL;низ;4181,140;4218,845;83,560;19;3
5/5;766;2025-12-02T16:00:00;7683;LH;верх;4230,685;4196,470;49,545;5;1
5/5;767;2025-12-02T17:00:00;7684;LL;низ;4163,805;4210,225;66,880;1;1
5/5;768;2025-12-03T04:00:00;7694;LH;верх;4229,065;4206,335;65,260;10;1
5/5;769;2025-12-03T12:00:00;7702;HL;низ;4194,645;4216,415;34,420;8;1
5/5;770;2025-12-03T16:00:00;7706;HH;верх;4241,565;4207,860;46,920;4;1
5/5;771;2025-12-03T20:00:00;7710;HL;низ;4195,195;4211,770;46,370;4;1
5/5;772;2025-12-04T03:00:00;7716;LH;верх;4217,080;4190,345;21,885;6;1
5/5;773;2025-12-04T07:00:00;7720;LL;низ;4174,810;4197,405;42,270;4;1
5/5;774;2025-12-04T18:00:00;7731;HH;верх;4219,620;4208,765;44,810;11;1
5/5;775;2025-12-05T03:00:00;7739;HL;низ;4194,815;4224,700;24,805;8;1
5/5;776;2025-12-05T17:00:00;7753;HH;верх;4259,340;4202,140;64,525;14;2
5/5;777;2025-12-05T23:00:00;7759;LL;низ;4192,055;4210,240;67,285;6;1
5/5;778;2025-12-08T08:00:00;7767;LH;верх;4219,175;4208,735;27,120;8;1
5/5;779;2025-12-08T17:00:00;7776;LL;низ;4176,205;4191,670;42,970;9;1
5/5;780;2025-12-09T05:00:00;7787;LH;верх;4198,905;4191,730;22,700;11;1
5/5;781;2025-12-09T08:00:00;7790;LL;низ;4169,985;4203,140;28,920;3;1
5/5;782;2025-12-09T11:00:00;7793;HH;верх;4213,050;4204,990;43,065;3;1
5/5;783;2025-12-09T16:00:00;7798;HL;низ;4189,505;4212,620;23,545;5;1
5/5;784;2025-12-09T18:00:00;7800;HH;верх;4221,625;4207,915;32,120;2;2
5/5;785;2025-12-10T21:00:00;7826;LL;низ;4182,080;4238,390;39,545;26;2
5/5;786;2025-12-11T03:00:00;7831;HH;верх;4247,805;4214,725;65,725;5;1
5/5;787;2025-12-11T08:00:00;7836;HL;низ;4204,270;4211,190;43,535;5;2
5/5;788;2025-12-12T16:00:00;7867;HH;верх;4353,555;4296,510;149,285;31;2
5/5;789;2025-12-12T18:00:00;7869;HL;низ;4257,275;4299,380;96,280;2;1
5/5;790;2025-12-15T11:00:00;7885;LH;верх;4350,285;4323,765;93,010;16;1
5/5;791;2025-12-15T18:00:00;7892;HL;низ;4285,515;4304,910;64,770;7;1
5/5;792;2025-12-16T03:00:00;7900;LH;верх;4318,035;4289,410;32,520;8;1
5/5;793;2025-12-16T07:00:00;7904;LL;низ;4271,575;4277,450;46,460;4;2
5/5;794;2025-12-17T07:00:00;7927;HH;верх;4342,580;4317,805;71,005;23;2
5/5;795;2025-12-17T12:00:00;7932;HL;низ;4306,515;4330,485;36,065;5;1
5/5;796;2025-12-17T17:00:00;7937;HH;верх;4349,280;4341,490;42,765;5;1
5/5;797;2025-12-18T16:00:00;7959;HL;низ;4308,670;4325,180;40,610;22;2
5/5;798;2025-12-18T18:00:00;7961;HH;верх;4374,655;4332,590;65,985;2;1
5/5;799;2025-12-19T03:00:00;7969;HL;низ;4309,095;4326,440;65,560;8;3
5/5;800;2025-12-23T04:00:00;8016;HH;верх;4497,685;4486,855;188,590;47;3
5/5;801;2025-12-23T17:00:00;8029;HL;низ;4430,515;4497,500;67,170;13;1
5/5;802;2025-12-24T03:00:00;8038;HH;верх;4526,150;4493,780;95,635;9;1
5/5;803;2025-12-24T17:00:00;8052;HL;низ;4448,260;4517,970;77,890;14;2
5/5;804;2025-12-26T01:00:00;8056;HH;верх;4536,740;4509,190;88,480;4;1
5/5;805;2025-12-26T13:00:00;8068;HL;низ;4502,910;4536,330;33,830;12;1
5/5;806;2025-12-26T18:00:00;8073;HH;верх;4550,150;4533,210;47,240;5;2
5/5;807;2025-12-29T17:00:00;8095;LL;низ;4302,110;4334,760;248,040;22;3
5/5;808;2025-12-30T15:00:00;8116;LH;верх;4404,375;4364,840;102,265;21;1
5/5;809;2025-12-31T01:00:00;8125;HL;низ;4328,125;4332,865;76,250;9;1
5/5;810;2025-12-31T03:00:00;8127;LH;верх;4373,590;4328,065;45,465;2;1
5/5;811;2025-12-31T08:00:00;8132;LL;низ;4274,025;4311,260;99,565;5;2
5/5;812;2025-12-31T16:00:00;8140;LH;верх;4353,445;4311,550;79,420;8;1
5/5;813;2025-12-31T22:00:00;8146;HL;низ;4304,645;4362,955;48,800;6;1
5/5;814;2026-01-02T15:00:00;8162;HH;верх;4402,295;4315,405;97,650;16;1
5/5;815;2026-01-02T20:00:00;8167;HL;низ;4309,915;4395,290;92,380;5;2
5/5;816;2026-01-05T17:00:00;8187;HH;верх;4455,770;4444,795;145,855;20;1
5/5;817;2026-01-06T03:00:00;8196;HL;низ;4427,635;4465,920;28,135;9;1
5/5;818;2026-01-06T10:00:00;8203;HH;верх;4475,790;4468,090;48,155;7;1
5/5;819;2026-01-06T12:00:00;8205;HL;низ;4442,665;4478,460;33,125;2;1
5/5;820;2026-01-07T01:00:00;8217;HH;верх;4500,560;4464,960;57,895;12;1
5/5;821;2026-01-07T17:00:00;8233;LL;низ;4423,385;4452,495;77,175;16;2
5/5;822;2026-01-07T18:00:00;8234;LH;верх;4468,370;4456,650;44,985;1;2
5/5;823;2026-01-08T14:00:00;8253;LL;низ;4407,835;4463,565;60,535;19;2
5/5;824;2026-01-09T01:00:00;8263;HH;верх;4479,735;4464,790;71,900;10;1
5/5;825;2026-01-09T15:00:00;8277;HL;низ;4458,935;4496,205;20,800;14;1
5/5;826;2026-01-12T18:00:00;8303;HH;верх;4630,190;4597,650;171,255;26;4
5/5;827;2026-01-13T08:00:00;8316;HL;низ;4573,605;4588,720;56,585;13;1
5/5;828;2026-01-13T16:00:00;8324;HH;верх;4634,890;4597,495;61,285;8;1
5/5;829;2026-01-13T22:00:00;8330;LL;низ;4569,470;4620,725;65,420;6;1
5/5;830;2026-01-14T14:00:00;8345;HH;верх;4641,985;4614,400;72,515;15;2
5/5;831;2026-01-14T17:00:00;8348;HL;низ;4599,500;4632,630;42,485;3;1
5/5;832;2026-01-14T21:00:00;8352;HH;верх;4642,970;4600,170;43,470;4;1
5/5;833;2026-01-15T05:00:00;8359;LL;низ;4581,065;4604,430;61,905;7;2
5/5;834;2026-01-15T18:00:00;8372;LH;верх;4625,015;4616,040;43,950;13;1
5/5;835;2026-01-16T04:00:00;8381;HL;низ;4591,370;4607,645;33,645;9;1
5/5;836;2026-01-16T17:00:00;8394;LH;верх;4620,390;4582,020;29,020;13;2
5/5;837;2026-01-16T17:00:00;8394;LL;низ;4536,490;4582,020;83,900;0;1
5/5;838;2026-01-19T01:00:00;8401;HH;верх;4690,940;4663,360;154,450;7;2
5/5;839;2026-01-19T13:00:00;8413;HL;низ;4659,730;4672,370;31,210;12;1
5/5;840;2026-01-19T20:00:00;8420;LH;верх;4680,405;4668,815;20,675;7;1
5/5;841;2026-01-20T02:00:00;8423;LL;низ;4659,395;4714,630;21,010;3;2
5/5;842;2026-01-21T08:00:00;8452;HH;верх;4888,545;4866,785;229,150;29;2
5/5;843;2026-01-21T21:00:00;8465;HL;низ;4755,075;4797,935;133,470;13;1
5/5;844;2026-01-22T09:00:00;8476;LH;верх;4839,710;4819,670;84,635;11;1
5/5;845;2026-01-22T15:00:00;8482;HL;низ;4810,740;4916,035;28,970;6;1
5/5;846;2026-01-23T03:00:00;8493;HH;верх;4967,520;4953,965;156,780;11;1
5/5;847;2026-01-23T11:00:00;8501;HL;низ;4899,795;4943,760;67,725;8;1
5/5;848;2026-01-26T08:00:00;8521;HH;верх;5111,510;5091,585;211,715;20;1
5/5;849;2026-01-26T15:00:00;8528;HL;низ;5054,670;5069,040;56,840;7;1
5/5;850;2026-01-26T18:00:00;8531;LH;верх;5105,340;5008,875;50,670;3;1
5/5;851;2026-01-26T23:00:00;8536;LL;низ;4990,215;5077,225;115,125;5;1
5/5;852;2026-01-27T09:00:00;8545;LH;верх;5100,840;5085,130;110,625;9;1
5/5;853;2026-01-27T16:00:00;8552;HL;низ;5046,840;5099,055;54,000;7;1
5/5;854;2026-01-28T10:00:00;8569;HH;верх;5311,665;5266,645;264,825;17;1
5/5;855;2026-01-28T17:00:00;8576;HL;низ;5235,750;5376,885;75,915;7;1
5/5;856;2026-01-29T01:00:00;8583;HH;верх;5602,225;5557,990;366,475;7;3
5/5;857;2026-01-29T17:00:00;8599;LL;низ;5097,215;5394,170;505,010;16;1
5/5;858;2026-01-30T02:00:00;8607;LH;верх;5451,160;5185,135;353,945;8;1
5/5;859;2026-02-02T08:00:00;8636;LL;низ;4402,380;4766,240;1048,780;29;4
5/5;860;2026-02-02T14:00:00;8642;LH;верх;4812,265;4674,110;409,885;6;1
5/5;861;2026-02-02T18:00:00;8646;HL;низ;4596,740;4661,055;215,525;4;1
5/5;862;2026-02-03T18:00:00;8669;HH;верх;4993,835;4946,805;397,095;23;1
5/5;863;2026-02-03T21:00:00;8672;HL;низ;4880,595;5046,855;113,240;3;1
5/5;864;2026-02-04T10:00:00;8684;HH;верх;5091,930;5054,185;211,335;12;1
5/5;865;2026-02-04T18:00:00;8692;LL;низ;4848,405;4964,455;243,525;8;1
5/5;866;2026-02-05T01:00:00;8698;LH;верх;5024,030;4864,190;175,625;6;1
5/5;867;2026-02-05T05:00:00;8702;LL;низ;4789,655;4911,890;234,375;4;1
5/5;868;2026-02-05T10:00:00;8707;LH;верх;4943,735;4835,635;154,080;5;2
5/5;869;2026-02-06T02:00:00;8722;LL;низ;4655,230;4897,550;288,505;15;1
5/5;870;2026-02-09T01:00:00;8744;HH;верх;5047,915;5011,955;392,685;22;3
5/5;871;2026-02-09T12:00:00;8755;HL;низ;4982,495;5059,065;65,420;11;1
5/5;872;2026-02-09T22:00:00;8765;HH;верх;5086,680;5038,660;104,185;10;1
5/5;873;2026-02-10T01:00:00;8767;HL;низ;4987,385;5031,725;99,295;2;1
5/5;874;2026-02-10T16:00:00;8782;LH;верх;5078,745;5028,155;91,360;15;1
5/5;875;2026-02-10T17:00:00;8783;HL;низ;4998,950;5030,315;79,795;1;1
5/5;876;2026-02-11T14:00:00;8803;HH;верх;5119,345;5091,530;120,395;20;1
5/5;877;2026-02-11T15:00:00;8804;HL;низ;5019,715;5082,640;99,630;1;2
5/5;878;2026-02-12T15:00:00;8827;LH;верх;5083,855;4935,625;64,140;23;1
5/5;879;2026-02-12T18:00:00;8830;LL;низ;4878,500;4922,080;205,355;3;2
5/5;880;2026-02-13T06:00:00;8841;LH;верх;4997,555;4970,340;119,055;11;1
5/5;881;2026-02-13T13:00:00;8848;HL;низ;4933,635;5007,995;63,920;7;1
5/5;882;2026-02-13T23:00:00;8858;HH;верх;5046,480;4987,555;112,845;10;1
5/5;883;2026-02-16T07:00:00;8865;HL;низ;4964,865;5006,090;81,615;7;1
5/5;884;2026-02-16T11:00:00;8869;LH;верх;5017,445;4988,410;52,580;4;1
5/5;885;2026-02-16T17:00:00;8875;HL;низ;4969,110;4989,925;48,335;6;1
5/5;886;2026-02-17T01:00:00;8880;LH;верх;5001,240;4953,030;32,130;5;1
5/5;887;2026-02-17T07:00:00;8886;LL;низ;4859,200;4913,385;142,040;6;1
5/5;888;2026-02-17T14:00:00;8893;LH;верх;4944,700;4865,095;85,500;7;1
5/5;889;2026-02-17T16:00:00;8895;LL;низ;4842,600;4880,515;102,100;2;2
5/5;890;2026-02-18T18:00:00;8920;HH;верх;5010,915;4977,260;168,315;25;1
5/5;891;2026-02-19T02:00:00;8927;HL;низ;4960,645;4997,280;50,270;7;1
5/5;892;2026-02-19T10:00:00;8935;HH;верх;5022,170;4997,170;61,525;8;1
5/5;893;2026-02-19T16:00:00;8941;HL;низ;4963,445;4987,880;58,725;6;1
5/5;894;2026-02-19T17:00:00;8942;HH;верх;5022,385;5001,840;58,940;1;1
5/5;895;2026-02-20T05:00:00;8953;HL;низ;4981,670;5028,995;40,715;11;2
5/5;896;2026-02-23T04:00:00;8975;HH;верх;5176,950;5136,835;195,280;22;1
5/5;897;2026-02-23T10:00:00;8981;HL;низ;5122,220;5146,375;54,730;6;1
5/5;898;2026-02-24T01:00:00;8995;HH;верх;5250,005;5168,300;127,785;14;1
5/5;899;2026-02-24T16:00:00;9010;LL;низ;5093,225;5153,995;156,780;15;3
5/5;900;2026-02-25T07:00:00;9024;LH;верх;5210,680;5175,275;117,455;14;1
5/5;901;2026-02-25T13:00:00;9030;HL;низ;5155,095;5212,245;55,585;6;1
5/5;902;2026-02-25T19:00:00;9036;HH;верх;5217,780;5163,270;62,685;6;1
5/5;903;2026-02-25T22:00:00;9039;LL;низ;5144,905;5184,425;72,875;3;1
5/5;904;2026-02-26T07:00:00;9047;LH;верх;5205,640;5171,535;60,735;8;1
5/5;905;2026-02-26T17:00:00;9057;LL;низ;5130,235;5196,620;75,405;10;1
5/5;906;2026-02-26T22:00:00;9062;LH;верх;5201,005;5183,770;70,770;5;1
5/5;907;2026-02-27T03:00:00;9066;HL;низ;5166,995;5185,770;34,010;4;1
5/5;908;2026-02-27T07:00:00;9070;LH;верх;5200,640;5177,725;33,645;4;1
5/5;909;2026-02-27T12:00:00;9075;HL;низ;5168,685;5239,475;31,955;5;1
