слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
3/3;4899;2022-12-29 18:00:00;32092;HH;верх;1820,205;1814,985;15,770;8;1
3/3;4900;2022-12-29 23:00:00;32096;HL;низ;1813,795;1818,010;6,410;4;1
3/3;4901;2022-12-30 07:00:00;32104;HH;верх;1822,345;1816,260;8,550;8;1
3/3;4902;2022-12-30 10:00:00;32107;LL;низ;1813,400;1821,775;8,945;3;1
3/3;4903;2022-12-30 14:00:00;32111;HH;верх;1825,270;1823,960;11,870;4;1
3/3;4904;2022-12-30 16:00:00;32113;HL;низ;1814,370;1821,750;10,900;2;1
3/3;4905;2023-01-03 07:00:00;32127;HH;верх;1849,990;1834,505;35,620;14;2
3/3;4906;2023-01-03 11:00:00;32131;HL;низ;1830,905;1845,025;19,085;4;1
3/3;4907;2023-01-03 14:00:00;32134;LH;верх;1849,890;1839,355;18,985;3;1
3/3;4908;2023-01-03 15:00:00;32135;LL;низ;1827,645;1838,920;22,245;1;2
3/3;4909;2023-01-04 08:00:00;32151;HH;верх;1865,215;1860,155;37,570;16;1
3/3;4910;2023-01-04 19:00:00;32162;HL;низ;1847,150;1854,860;18,065;11;2
3/3;4911;2023-01-05 01:00:00;32167;LH;верх;1858,995;1852,155;11,845;5;1
3/3;4912;2023-01-05 15:00:00;32181;LL;низ;1825,130;1836,005;33,865;14;2
3/3;4913;2023-01-05 18:00:00;32184;LH;верх;1837,470;1832,700;12,340;3;1
3/3;4914;2023-01-06 00:00:00;32189;HL;низ;1831,420;1839,355;6,050;5;1
3/3;4915;2023-01-06 03:00:00;32192;HH;верх;1840,915;1838,845;9,495;3;1
3/3;4916;2023-01-06 09:00:00;32198;HL;низ;1833,320;1836,470;7,595;6;1
3/3;4917;2023-01-09 07:00:00;32219;HH;верх;1881,020;1871,645;47,700;21;1
3/3;4918;2023-01-09 11:00:00;32223;HL;низ;1870,560;1877,115;10,460;4;1
3/3;4919;2023-01-09 14:00:00;32226;HH;верх;1881,550;1871,905;10,990;3;1
3/3;4920;2023-01-10 00:00:00;32235;LL;низ;1867,930;1871,960;13,620;9;2
3/3;4921;2023-01-10 01:00:00;32236;LH;верх;1876,130;1871,390;8,200;1;1
3/3;4922;2023-01-10 07:00:00;32242;HL;низ;1870,670;1875,215;5,460;6;1
3/3;4923;2023-01-10 09:00:00;32244;HH;верх;1877,330;1871,820;6,660;2;1
3/3;4924;2023-01-10 12:00:00;32247;LL;низ;1870,475;1875,780;6,855;3;1
3/3;4925;2023-01-10 15:00:00;32250;HH;верх;1880,795;1875,685;10,320;3;3
3/3;4926;2023-01-11 01:00:00;32259;HL;низ;1872,070;1877,945;8,725;9;1
3/3;4927;2023-01-11 09:00:00;32267;HH;верх;1886,695;1877,260;14,625;8;1
3/3;4928;2023-01-11 16:00:00;32274;LL;низ;1867,220;1877,775;19,475;7;1
3/3;4929;2023-01-11 19:00:00;32277;LH;верх;1878,535;1877,055;11,315;3;1
3/3;4930;2023-01-11 23:00:00;32280;HL;низ;1874,965;1883,730;3,570;3;1
3/3;4931;2023-01-12 05:00:00;32286;HH;верх;1885,090;1882,135;10,125;6;1
3/3;4932;2023-01-12 07:00:00;32288;HL;низ;1879,945;1884,400;5,145;2;1
3/3;4933;2023-01-12 13:00:00;32294;HH;верх;1901,705;1892,640;21,760;6;1
3/3;4934;2023-01-12 13:00:00;32294;LL;низ;1870,300;1892,640;31,405;0;1
3/3;4935;2023-01-13 00:00:00;32304;LH;верх;1900,980;1897,885;30,680;10;2
3/3;4936;2023-01-13 05:00:00;32309;HL;низ;1892,395;1906,535;8,585;5;1
3/3;4937;2023-01-13 08:00:00;32312;HH;верх;1909,735;1899,805;17,340;3;1
3/3;4938;2023-01-13 13:00:00;32317;HL;низ;1893,770;1912,295;15,965;5;1
3/3;4939;2023-01-13 18:00:00;32322;HH;верх;1921,910;1920,315;28,140;5;1
3/3;4940;2023-01-16 00:00:00;32327;HL;низ;1916,840;1926,425;5,070;5;1
3/3;4941;2023-01-16 03:00:00;32330;HH;верх;1929,060;1915,895;12,220;3;1
3/3;4942;2023-01-16 08:00:00;32335;LL;низ;1910,915;1916,670;18,145;5;1
3/3;4943;2023-01-16 11:00:00;32338;LH;верх;1919,390;1915,380;8,475;3;1
3/3;4944;2023-01-16 13:00:00;32340;HL;низ;1911,460;1913,665;7,930;2;1
3/3;4945;2023-01-17 00:00:00;32348;LH;верх;1919,095;1910,375;7,635;8;1
3/3;4946;2023-01-17 10:00:00;32358;LL;низ;1904,325;1913,015;14,770;10;1
3/3;4947;2023-01-17 14:00:00;32362;LH;верх;1916,670;1907,225;12,345;4;1
3/3;4948;2023-01-17 19:00:00;32367;LL;низ;1903,810;1908,730;12,860;5;1
3/3;4949;2023-01-18 02:00:00;32373;LH;верх;1910,365;1898,040;6,555;6;1
3/3;4950;2023-01-18 05:00:00;32376;LL;низ;1896,675;1912,280;13,690;3;1
3/3;4951;2023-01-18 14:00:00;32385;HH;верх;1925,945;1905,355;29,270;9;1
3/3;4952;2023-01-19 02:00:00;32396;HL;низ;1901,035;1910,105;24,910;11;3
3/3;4953;2023-01-19 08:00:00;32402;LH;верх;1916,840;1908,170;15,805;6;1
3/3;4954;2023-01-19 11:00:00;32405;HL;низ;1906,730;1917,585;10,110;3;1
3/3;4955;2023-01-19 20:00:00;32414;HH;верх;1935,210;1930,525;28,480;9;2
3/3;4956;2023-01-20 05:00:00;32422;HL;низ;1923,240;1928,620;11,970;8;1
3/3;4957;2023-01-20 08:00:00;32425;HH;верх;1937,580;1927,155;14,340;3;1
3/3;4958;2023-01-20 14:00:00;32431;LL;низ;1920,720;1925,195;16,860;6;1
3/3;4959;2023-01-20 15:00:00;32432;LH;верх;1931,050;1929,495;10,330;1;2
3/3;4960;2023-01-22 23:00:00;32439;HL;низ;1923,910;1931,895;7,140;7;1
3/3;4961;2023-01-23 02:00:00;32442;HH;верх;1935,590;1926,250;11,680;3;1
3/3;4962;2023-01-23 08:00:00;32448;LL;низ;1918,965;1925,605;16,625;6;1
3/3;4963;2023-01-23 10:00:00;32450;LH;верх;1929,440;1922,010;10,475;2;1
3/3;4964;2023-01-23 15:00:00;32455;LL;низ;1911,435;1927,865;18,005;5;1
3/3;4965;2023-01-24 08:00:00;32471;HH;верх;1942,555;1937,270;31,120;16;3
3/3;4966;2023-01-24 15:00:00;32478;HL;низ;1917,220;1935,035;25,335;7;1
3/3;4967;2023-01-25 02:00:00;32488;LH;верх;1939,740;1927,660;22,520;10;1
3/3;4968;2023-01-25 05:00:00;32491;HL;низ;1925,880;1929,300;13,860;3;1
3/3;4969;2023-01-25 07:00:00;32493;LH;верх;1933,875;1925,635;7,995;2;1
3/3;4970;2023-01-25 13:00:00;32499;LL;низ;1919,945;1936,790;13,930;6;1
3/3;4971;2023-01-26 00:00:00;32509;HH;верх;1949,260;1947,730;29,315;10;1
3/3;4972;2023-01-26 01:00:00;32510;HL;низ;1942,600;1946,730;6,660;1;1
3/3;4973;2023-01-26 06:00:00;32515;LH;верх;1949,045;1936,855;6,445;5;2
3/3;4974;2023-01-26 16:00:00;32525;LL;низ;1918,695;1931,255;30,350;10;1
3/3;4975;2023-01-27 00:00:00;32532;LH;верх;1934,905;1924,800;16,210;7;1
3/3;4976;2023-01-27 04:00:00;32536;HL;низ;1919,880;1923,200;15,025;4;1
3/3;4977;2023-01-27 13:00:00;32545;HH;верх;1935,050;1929,705;15,170;9;1
3/3;4978;2023-01-27 15:00:00;32547;LL;низ;1916,745;1930,320;18,305;2;2
3/3;4979;2023-01-30 04:00:00;32559;LH;верх;1934,565;1924,565;17,820;12;1
3/3;4980;2023-01-30 08:00:00;32563;HL;низ;1920,745;1923,270;13,820;4;2
3/3;4981;2023-01-31 01:00:00;32579;LH;верх;1927,430;1920,245;6,685;16;1
3/3;4982;2023-01-31 12:00:00;32590;LL;низ;1900,870;1928,675;26,560;11;1
3/3;4983;2023-01-31 18:00:00;32596;HH;верх;1931,190;1928,235;30,320;6;1
3/3;4984;2023-02-01 02:00:00;32603;HL;низ;1924,595;1926,140;6,595;7;1
3/3;4985;2023-02-01 07:00:00;32608;LH;верх;1929,280;1926,560;4,685;5;1
3/3;4986;2023-02-01 08:00:00;32609;LL;низ;1923,340;1928,835;5,940;1;1
3/3;4987;2023-02-01 13:00:00;32614;HH;верх;1933,250;1925,170;9,910;5;1
3/3;4988;2023-02-01 17:00:00;32618;LL;низ;1920,580;1953,550;12,670;4;1
3/3;4989;2023-02-02 01:00:00;32625;HH;верх;1957,310;1953,370;36,730;7;1
3/3;4990;2023-02-02 06:00:00;32630;HL;низ;1951,320;1956,495;5,990;5;1
3/3;4991;2023-02-02 07:00:00;32631;HH;верх;1959,770;1952,725;8,450;1;1
3/3;4992;2023-02-02 20:00:00;32644;LL;низ;1911,375;1916,420;48,395;13;1
3/3;4993;2023-02-03 02:00:00;32649;LH;верх;1918,650;1915,070;7,275;5;3
3/3;4994;2023-02-03 18:00:00;32665;LL;низ;1861,430;1865,695;57,220;16;2
3/3;4995;2023-02-06 08:00:00;32678;LH;верх;1881,405;1871,635;19,975;13;1
3/3;4996;2023-02-06 11:00:00;32681;HL;низ;1868,270;1873,890;13,135;3;1
3/3;4997;2023-02-06 14:00:00;32684;LH;верх;1875,830;1866,030;7,560;3;1
3/3;4998;2023-02-06 15:00:00;32685;LL;низ;1863,140;1868,285;12,690;1;1
3/3;4999;2023-02-07 09:00:00;32702;HH;верх;1878,050;1870,510;14,910;17;2
3/3;5000;2023-02-07 13:00:00;32706;HL;низ;1865,760;1874,615;12,290;4;1
3/3;5001;2023-02-07 17:00:00;32710;HH;верх;1884,410;1870,275;18,650;4;1
3/3;5002;2023-02-07 18:00:00;32711;LL;низ;1865,050;1871,885;19,360;1;1
3/3;5003;2023-02-08 07:00:00;32723;HH;верх;1886,515;1880,790;21,465;12;2
3/3;5004;2023-02-08 14:00:00;32730;HL;низ;1869,160;1875,820;17,355;7;2
3/3;5005;2023-02-08 18:00:00;32734;LH;верх;1879,925;1875,550;10,765;4;1
3/3;5006;2023-02-09 01:00:00;32740;HL;низ;1872,080;1879,525;7,845;6;2
3/3;5007;2023-02-09 14:00:00;32753;HH;верх;1890,250;1868,555;18,170;13;1
3/3;5008;2023-02-09 20:00:00;32759;LL;низ;1858,975;1862,915;31,275;6;1
3/3;5009;2023-02-10 01:00:00;32763;LH;верх;1865,540;1854,025;6,565;4;1
3/3;5010;2023-02-10 05:00:00;32767;LL;низ;1852,835;1867,835;12,705;4;1
3/3;5011;2023-02-10 08:00:00;32770;HH;верх;1872,210;1864,785;19,375;3;2
3/3;5012;2023-02-10 16:00:00;32778;HL;низ;1856,440;1863,735;15,770;8;1
3/3;5013;2023-02-10 21:00:00;32783;LH;верх;1865,775;1861,555;9,335;5;1
3/3;5014;2023-02-13 05:00:00;32790;HL;низ;1857,050;1862,525;8,725;7;1
3/3;5015;2023-02-13 06:00:00;32791;HH;верх;1866,640;1857,165;9,590;1;1
3/3;5016;2023-02-13 10:00:00;32795;LL;низ;1853,940;1857,015;12,700;4;1
3/3;5017;2023-02-13 12:00:00;32797;LH;верх;1863,050;1855,280;9,110;2;1
3/3;5018;2023-02-13 18:00:00;32803;LL;низ;1850,525;1853,740;12,525;6;1
3/3;5019;2023-02-14 13:00:00;32821;HH;верх;1870,800;1849,620;20,275;18;2
3/3;5020;2023-02-14 14:00:00;32822;LL;низ;1843,260;1849,825;27,540;1;1
3/3;5021;2023-02-15 02:00:00;32833;LH;верх;1860,190;1846,480;16,930;11;1
3/3;5022;2023-02-15 08:00:00;32839;LL;низ;1831,890;1834,995;28,300;6;1
3/3;5023;2023-02-15 13:00:00;32844;LH;верх;1838,970;1836,770;7,080;5;1
3/3;5024;2023-02-15 15:00:00;32846;LL;низ;1830,620;1835,970;8,350;2;2
3/3;5025;2023-02-16 02:00:00;32856;HH;верх;1842,645;1837,110;12,025;10;1
3/3;5026;2023-02-16 06:00:00;32860;HL;низ;1834,400;1835,615;8,245;4;1
3/3;5027;2023-02-16 08:00:00;32862;HH;верх;1844,870;1837,400;10,470;2;1
3/3;5028;2023-02-16 15:00:00;32869;LL;низ;1827,665;1844,175;17,205;7;1
3/3;5029;2023-02-16 19:00:00;32873;HH;верх;1845,320;1834,425;17,655;4;1
3/3;5030;2023-02-17 08:00:00;32885;LL;низ;1818,975;1824,740;26,345;12;1
3/3;5031;2023-02-17 20:00:00;32897;LH;верх;1843,685;1838,975;24,710;12;1
3/3;5032;2023-02-20 00:00:00;32900;HL;низ;1837,360;1842,890;6,325;3;1
3/3;5033;2023-02-20 08:00:00;32908;HH;верх;1847,570;1844,895;10,210;8;1
3/3;5034;2023-02-20 08:00:00;32908;HL;низ;1841,160;1844,895;6,410;0;1
3/3;5035;2023-02-20 14:00:00;32914;LH;верх;1847,075;1840,945;5,915;6;2
3/3;5036;2023-02-21 12:00:00;32933;LL;низ;1830,290;1838,830;16,785;19;2
3/3;5037;2023-02-21 14:00:00;32935;LH;верх;1843,905;1836,805;13,615;2;1
3/3;5038;2023-02-21 18:00:00;32939;HL;низ;1831,825;1834,915;12,080;4;1
3/3;5039;2023-02-22 08:00:00;32952;LH;верх;1841,280;1838,970;9,455;13;2
3/3;5040;2023-02-22 10:00:00;32954;HL;низ;1832,165;1838,670;9,115;2;1
3/3;5041;2023-02-22 12:00:00;32956;HH;верх;1846,070;1836,120;13,905;2;1
3/3;5042;2023-02-23 00:00:00;32967;LL;низ;1823,205;1827,975;22,865;11;1
3/3;5043;2023-02-23 06:00:00;32973;LH;верх;1833,900;1826,320;10,695;6;1
3/3;5044;2023-02-23 13:00:00;32980;LL;низ;1817,550;1820,025;16,350;7;1
3/3;5045;2023-02-23 14:00:00;32981;LH;верх;1830,210;1821,280;12,660;1;3
3/3;5046;2023-02-24 18:00:00;33008;LL;низ;1809,010;1810,985;21,200;27;2
3/3;5047;2023-02-27 01:00:00;33014;LH;верх;1814,265;1809,360;5,255;6;1
3/3;5048;2023-02-27 03:00:00;33016;LL;низ;1806,705;1808,120;7,560;2;1
3/3;5049;2023-02-27 15:00:00;33028;HH;верх;1820,200;1818,860;13,495;12;2
3/3;5050;2023-02-27 20:00:00;33033;HL;низ;1816,055;1816,550;4,145;5;1
3/3;5051;2023-02-28 02:00:00;33038;LH;верх;1819,465;1813,445;3,410;5;1
3/3;5052;2023-02-28 08:00:00;33044;LL;низ;1804,685;1809,125;14,780;6;2
3/3;5053;2023-02-28 17:00:00;33053;HH;верх;1831,175;1826,535;26,490;9;1
3/3;5054;2023-03-01 00:00:00;33059;HL;низ;1823,150;1831,085;8,025;6;2
3/3;5055;2023-03-01 15:00:00;33074;HH;верх;1844,830;1838,575;21,680;15;1
3/3;5056;2023-03-02 08:00:00;33090;HL;низ;1830,050;1836,810;14,780;16;4
3/3;5057;2023-03-03 01:00:00;33106;LH;верх;1841,585;1838,495;11,535;16;2
3/3;5058;2023-03-03 05:00:00;33110;HL;низ;1837,915;1844,325;3,670;4;1
3/3;5059;2023-03-03 11:00:00;33116;HH;верх;1849,300;1843,825;11,385;6;1
3/3;5060;2023-03-03 15:00:00;33120;HL;низ;1839,115;1850,145;10,185;4;1
3/3;5061;2023-03-03 20:00:00;33125;HH;верх;1856,390;1852,265;17,275;5;1
3/3;5062;2023-03-06 01:00:00;33129;HL;низ;1850,810;1854,060;5,580;4;1
3/3;5063;2023-03-06 07:00:00;33135;HH;верх;1858,310;1850,190;7,500;6;1
3/3;5064;2023-03-06 11:00:00;33139;LL;низ;1847,325;1851,930;10,985;4;1
3/3;5065;2023-03-06 15:00:00;33143;LH;верх;1854,085;1847,095;6,760;4;1
3/3;5066;2023-03-07 00:00:00;33151;LL;низ;1844,180;1847,650;9,905;8;2
3/3;5067;2023-03-07 07:00:00;33158;LH;верх;1851,705;1843,045;7,525;7;2
3/3;5068;2023-03-08 03:00:00;33177;LL;низ;1809,425;1813,970;42,280;19;3
3/3;5069;2023-03-08 15:00:00;33189;LH;верх;1824,305;1814,640;14,880;12;1
3/3;5070;2023-03-08 20:00:00;33194;HL;низ;1812,945;1815,875;11,360;5;1
3/3;5071;2023-03-09 01:00:00;33198;LH;верх;1816,525;1814,410;3,580;4;1
3/3;5072;2023-03-09 02:00:00;33199;LL;низ;1811,985;1815,125;4,540;1;2
3/3;5073;2023-03-09 15:00:00;33212;HH;верх;1835,725;1835,050;23,740;13;3
3/3;5074;2023-03-10 04:00:00;33224;HL;низ;1827,815;1833,605;7,910;12;1
3/3;5075;2023-03-12 22:00:00;33242;HH;верх;1894,680;1873,060;66,865;18;3
3/3;5076;2023-03-13 07:00:00;33251;HL;низ;1871,535;1884,320;23,145;9;1
3/3;5077;2023-03-13 19:00:00;33263;HH;верх;1914,695;1912,190;43,160;12;3
3/3;5078;2023-03-14 08:00:00;33275;HL;низ;1900,790;1904,240;13,905;12;1
3/3;5079;2023-03-14 12:00:00;33279;LH;верх;1912,020;1904,265;11,230;4;1
3/3;5080;2023-03-14 13:00:00;33280;LL;низ;1895,435;1908,765;16,585;1;1
3/3;5081;2023-03-14 17:00:00;33284;LH;верх;1910,340;1903,865;14,905;4;1
3/3;5082;2023-03-15 00:00:00;33290;HL;низ;1900,015;1902,920;10,325;6;1
3/3;5083;2023-03-15 02:00:00;33292;LH;верх;1905,745;1900,210;5,730;2;1
3/3;5084;2023-03-15 08:00:00;33298;LL;низ;1885,790;1918,140;19,955;6;1
3/3;5085;2023-03-15 16:00:00;33306;HH;верх;1937,390;1916,810;51,600;8;1
3/3;5086;2023-03-15 18:00:00;33308;HL;низ;1909,090;1920,390;28,300;2;1
3/3;5087;2023-03-16 00:00:00;33313;LH;верх;1924,450;1913,300;15,360;5;1
3/3;5088;2023-03-16 01:00:00;33314;LL;низ;1907,560;1913,390;16,890;1;1
3/3;5089;2023-03-16 13:00:00;33326;HH;верх;1933,540;1914,930;25,980;12;1
3/3;5090;2023-03-16 15:00:00;33328;HL;низ;1913,430;1918,445;20,110;2;2
3/3;5091;2023-03-17 06:00:00;33342;HH;верх;1934,480;1932,320;21,050;14;1
3/3;5092;2023-03-17 08:00:00;33344;HL;низ;1927,435;1935,100;7,045;2;1
3/3;5093;2023-03-17 20:00:00;33356;HH;верх;1988,335;1972,215;60,900;12;1
3/3;5094;2023-03-20 01:00:00;33360;HL;низ;1968,185;1974,960;20,150;4;1
3/3;5095;2023-03-20 07:00:00;33366;HH;верх;2009,850;1980,735;41,665;6;1
3/3;5096;2023-03-20 14:00:00;33373;LL;низ;1965,990;1977,645;43,860;7;1
3/3;5097;2023-03-20 19:00:00;33378;LH;верх;1984,410;1976,705;18,420;5;1
3/3;5098;2023-03-21 00:00:00;33382;HL;низ;1975,520;1983,920;8,890;4;1
3/3;5099;2023-03-21 03:00:00;33385;HH;верх;1985,220;1973,430;9,700;3;1
3/3;5100;2023-03-21 18:00:00;33400;LL;низ;1935,465;1941,200;49,755;15;2
3/3;5101;2023-03-22 01:00:00;33406;LH;верх;1946,305;1939,390;10,840;6;1
3/3;5102;2023-03-22 07:00:00;33412;LL;низ;1934,345;1942,720;11,960;6;1
3/3;5103;2023-03-22 09:00:00;33414;LH;верх;1945,680;1937,590;11,335;2;1
3/3;5104;2023-03-22 12:00:00;33417;HL;низ;1937,130;1947,360;8,550;3;1
3/3;5105;2023-03-23 07:00:00;33435;HH;верх;1983,700;1977,725;46,570;18;2
3/3;5106;2023-03-23 12:00:00;33440;HL;низ;1966,590;1984,165;17,110;5;2
3/3;5107;2023-03-23 18:00:00;33446;HH;верх;2003,360;1992,030;36,770;6;2
3/3;5108;2023-03-24 08:00:00;33459;HL;низ;1981,325;1995,885;22,035;13;1
3/3;5109;2023-03-24 12:00:00;33463;LH;верх;2003,080;1987,400;21,755;4;1
3/3;5110;2023-03-27 13:00:00;33487;LL;низ;1944,045;1955,930;59,035;24;2
3/3;5111;2023-03-28 01:00:00;33498;LH;верх;1964,075;1957,830;20,030;11;2
3/3;5112;2023-03-28 09:00:00;33506;HL;низ;1949,245;1965,360;14,830;8;1
3/3;5113;2023-03-28 19:00:00;33516;HH;верх;1975,365;1972,060;26,120;10;1
3/3;5114;2023-03-29 07:00:00;33527;HL;низ;1958,755;1967,875;16,610;11;1
3/3;5115;2023-03-29 14:00:00;33534;LH;верх;1971,800;1969,105;13,045;7;2
3/3;5116;2023-03-30 01:00:00;33544;LL;низ;1955,410;1960,940;16,390;10;3
3/3;5117;2023-03-30 12:00:00;33555;HH;верх;1975,405;1974,830;19,995;11;2
3/3;5118;2023-03-30 14:00:00;33557;HL;низ;1964,015;1979,975;11,390;2;1
3/3;5119;2023-03-30 16:00:00;33559;HH;верх;1984,365;1981,325;20,350;2;1
3/3;5120;2023-03-31 00:00:00;33566;HL;низ;1977,745;1981,250;6,620;7;1
3/3;5121;2023-03-31 06:00:00;33572;HH;верх;1985,115;1978,495;7,370;6;2
3/3;5122;2023-03-31 08:00:00;33574;LL;низ;1973,275;1980,305;11,840;2;1
3/3;5123;2023-03-31 12:00:00;33578;HH;верх;1987,645;1979,735;14,370;4;1
3/3;5124;2023-04-03 03:00:00;33592;LL;низ;1949,810;1954,750;37,835;14;2
3/3;5125;2023-04-03 15:00:00;33604;HH;верх;1990,545;1982,485;40,735;12;1
3/3;5126;2023-04-04 06:00:00;33618;HL;низ;1977,035;1983,040;13,510;14;2
3/3;5127;2023-04-04 14:00:00;33626;HH;верх;2025,070;2018,420;48,035;8;1
3/3;5128;2023-04-05 00:00:00;33635;HL;низ;2019,410;2023,120;5,660;9;1
3/3;5129;2023-04-05 13:00:00;33648;HH;верх;2032,110;2021,415;12,700;13;3
3/3;5130;2023-04-06 02:00:00;33660;LL;низ;2008,080;2015,745;24,030;12;2
3/3;5131;2023-04-06 11:00:00;33669;LH;верх;2021,035;2011,890;12,955;9;1
3/3;5132;2023-04-06 13:00:00;33671;LL;низ;2000,890;2011,770;20,145;2;1
3/3;5133;2023-04-06 16:00:00;33674;LH;верх;2015,015;2006,535;14,125;3;1
3/3;5134;2023-04-10 02:00:00;33683;LL;низ;1988,960;1994,585;26,055;9;2
3/3;5135;2023-04-10 11:00:00;33692;LH;верх;2003,045;1987,590;14,085;9;1
3/3;5136;2023-04-10 14:00:00;33695;LL;низ;1981,680;1989,065;21,365;3;1
3/3;5137;2023-04-10 19:00:00;33700;LH;верх;1992,925;1992,470;11,245;5;1
3/3;5138;2023-04-11 01:00:00;33705;HL;низ;1988,875;1999,865;4,050;5;1
3/3;5139;2023-04-11 08:00:00;33712;HH;верх;2007,495;2000,525;18,620;7;1
3/3;5140;2023-04-11 13:00:00;33717;HL;низ;1995,640;2006,260;11,855;5;1
3/3;5141;2023-04-12 12:00:00;33739;HH;верх;2028,400;2005,875;32,760;22;3
3/3;5142;2023-04-12 13:00:00;33740;HL;низ;2001,220;2007,930;27,180;1;1
3/3;5143;2023-04-13 00:00:00;33750;LH;верх;2019,870;2017,560;18,650;10;1
3/3;5144;2023-04-13 06:00:00;33756;HL;низ;2015,365;2026,650;4,505;6;1
3/3;5145;2023-04-13 14:00:00;33764;HH;верх;2048,770;2043,815;33,405;8;2
3/3;5146;2023-04-13 19:00:00;33769;HL;низ;2036,660;2039,840;12,110;5;2
3/3;5147;2023-04-14 02:00:00;33775;LH;верх;2047,505;2042,830;10,845;6;1
3/3;5148;2023-04-14 08:00:00;33781;LL;низ;2031,870;2033,335;15,635;6;1
3/3;5149;2023-04-14 10:00:00;33783;LH;верх;2042,310;2023,510;10,440;2;1
3/3;5150;2023-04-14 16:00:00;33789;LL;низ;1992,500;2005,405;49,810;6;1
3/3;5151;2023-04-14 19:00:00;33792;LH;верх;2008,025;2002,960;15,525;3;1
3/3;5152;2023-04-17 01:00:00;33797;HL;низ;1995,485;2004,475;12,540;5;1
3/3;5153;2023-04-17 07:00:00;33803;HH;верх;2015,075;2007,710;19,590;6;1
3/3;5154;2023-04-17 14:00:00;33810;LL;низ;1981,190;1995,330;33,885;7;1
3/3;5155;2023-04-17 18:00:00;33814;LH;верх;1997,160;1994,600;15,970;4;1
3/3;5156;2023-04-18 00:00:00;33819;HL;низ;1993,410;2000,285;3,750;5;1
3/3;5157;2023-04-18 08:00:00;33827;HH;верх;2005,235;2003,960;11,825;8;1
3/3;5158;2023-04-18 13:00:00;33832;LL;низ;1991,320;2007,215;13,915;5;1
3/3;5159;2023-04-18 15:00:00;33834;HH;верх;2011,890;2005,380;20,570;2;1
3/3;5160;2023-04-18 18:00:00;33837;HL;низ;2003,475;2005,585;8,415;3;1
3/3;5161;2023-04-19 01:00:00;33843;LH;верх;2008,255;2003,960;4,780;6;1
3/3;5162;2023-04-19 11:00:00;33853;LL;низ;1969,305;1992,870;38,950;10;1
3/3;5163;2023-04-20 01:00:00;33866;LH;верх;1998,835;1992,755;29,530;13;2
3/3;5164;2023-04-20 03:00:00;33868;HL;низ;1990,565;1999,200;8,270;2;1
3/3;5165;2023-04-20 06:00:00;33871;HH;верх;2001,260;1999,670;10,695;3;1
3/3;5166;2023-04-20 09:00:00;33874;HL;низ;1992,425;2006,855;8,835;3;1
3/3;5167;2023-04-20 14:00:00;33879;HH;верх;2012,445;2006,730;20,020;5;1
3/3;5168;2023-04-21 06:00:00;33894;LL;низ;1981,995;1986,250;30,450;15;1
3/3;5169;2023-04-21 13:00:00;33901;LH;верх;1998,065;1977,530;16,070;7;1
3/3;5170;2023-04-21 14:00:00;33902;LL;низ;1971,695;1980,665;26,370;1;1
3/3;5171;2023-04-23 23:00:00;33910;LH;верх;1985,425;1980,325;13,730;8;1
3/3;5172;2023-04-24 05:00:00;33916;HL;низ;1976,515;1985,165;8,910;6;1
3/3;5173;2023-04-24 09:00:00;33920;HH;верх;1987,000;1983,945;10,485;4;1
3/3;5174;2023-04-24 13:00:00;33924;LL;низ;1974,155;1986,695;12,845;4;1
3/3;5175;2023-04-25 00:00:00;33934;HH;верх;2000,995;1992,935;26,840;10;4
3/3;5176;2023-04-25 12:00:00;33946;HL;низ;1976,185;1990,035;24,810;12;1
3/3;5177;2023-04-25 18:00:00;33952;HH;верх;2003,890;1997,686;27,705;6;2
3/3;5178;2023-04-26 11:00:00;33968;HL;низ;1991,510;1998,615;12,380;16;2
3/3;5179;2023-04-26 13:00:00;33970;HH;верх;2009,450;1986,720;17,940;2;1
3/3;5180;2023-04-26 17:00:00;33974;LL;низ;1983,375;1989,235;26,075;4;1
3/3;5181;2023-04-27 12:00:00;33992;LH;верх;2003,415;1982,340;20,040;18;2
3/3;5182;2023-04-27 13:00:00;33993;LL;низ;1974,115;1984,360;29,300;1;1
3/3;5183;2023-04-28 01:00:00;34004;LH;верх;1991,670;1987,445;17,555;11;2
3/3;5184;2023-04-28 12:00:00;34015;HL;низ;1976,265;1991,795;15,405;11;3
3/3;5185;2023-04-28 15:00:00;34018;HH;верх;1995,140;1988,995;18,875;3;3
3/3;5186;2023-05-01 09:00:00;34035;HL;низ;1977,120;2004,015;18,020;17;1
3/3;5187;2023-05-01 13:00:00;34039;HH;верх;2006,070;1981,700;28,950;4;1
3/3;5188;2023-05-01 19:00:00;34045;HL;низ;1979,500;1981,490;26,570;6;1
3/3;5189;2023-05-02 01:00:00;34050;LH;верх;1985,295;1982,280;5,795;5;1
3/3;5190;2023-05-02 08:00:00;34057;LL;низ;1978,520;1986,440;6,775;7;1
3/3;5191;2023-05-02 16:00:00;34065;HH;верх;2019,455;2018,315;40,935;8;1
3/3;5192;2023-05-03 00:00:00;34072;HL;низ;2014,255;2018,570;5,200;7;1
3/3;5193;2023-05-03 04:00:00;34076;HH;верх;2019,590;2014,885;5,335;4;1
3/3;5194;2023-05-03 12:00:00;34084;LL;низ;2008,025;2023,635;11,565;8;3
