time,open,high,low,close,HH 2/2,LH 2/2,HL 2/2,LL 2/2,HH 5/5,LH 5/5,HL 5/5,LL 5/5,ВХОД,Запрет структуры,Запрет (буква),Против тренда,Против тренда (буква),Слом,Слом (буква),Заморозка,Заморозка (буква),Бол.свеча,Бол.свеча (буква),Нет RR,Нет RR (буква),Стоп-неделя,Фильтр БОК+LONG,Прочее
2026-07-03T14:50:00+03:00,4184.155,4184.715,4181.49,4181.54,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T14:55:00+03:00,4181.525,4182.045,4178.63,4181.025,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T15:00:00+03:00,4181.04,4181.495,4178.005,4178.475,,,4178.005,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T15:05:00+03:00,4178.485,4183.29,4178.375,4181.315,,4183.29,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T15:10:00+03:00,4181.31,4181.405,4178.01,4178.115,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T15:15:00+03:00,4178.065,4178.35,4175.175,4175.695,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T15:20:00+03:00,4175.44,4175.445,4173.195,4174.55,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T15:25:00+03:00,4174.51,4174.98,4172.255,4174.81,,,,4172.255,,,,4172.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T15:30:00+03:00,4174.865,4177.4,4172.985,4177.265,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T15:35:00+03:00,4177.24,4177.765,4173.08,4175.085,,4177.765,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T15:40:00+03:00,4175.09,4175.82,4173.62,4174.95,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T15:45:00+03:00,4174.605,4177.445,4174.455,4175.865,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T15:50:00+03:00,4175.88,4177.68,4174.21,4175.215,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T15:55:00+03:00,4175.185,4177.525,4172.395,4176.775,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T16:00:00+03:00,4176.905,4179.38,4172.425,4173.88,4179.38,,,,,4179.38,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-07-03T16:05:00+03:00,4173.895,4174.425,4166.5,4166.95,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T16:10:00+03:00,4167,4169.205,4164.68,4166.915,,,,4164.68,,,,4164.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T16:15:00+03:00,4166.87,4171.1,4166.795,4169.7,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T16:20:00+03:00,4169.74,4171.245,4167.685,4169.925,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-03T16:25:00+03:00,4170.065,4172.455,4169.56,4171.745,,4172.455,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T16:30:00+03:00,4171.78,4171.96,4166.185,4167.33,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T16:35:00+03:00,4167.335,4168.815,4165.325,4167.975,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T16:40:00+03:00,4167.985,4168.42,4166.04,4167.19,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T16:45:00+03:00,4167.195,4167.6,4163.705,4165.205,,,,4163.705,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T16:50:00+03:00,4165.21,4167.95,4164.545,4166.76,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T16:55:00+03:00,4166.755,4169.02,4163.77,4164.76,,4169.02,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T17:00:00+03:00,4164.9,4167.255,4163.18,4166.59,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T17:05:00+03:00,4166.7,4167.115,4155.41,4158.99,,,,4155.41,,,,4155.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T17:10:00+03:00,4158.765,4163.79,4158.535,4162.33,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T17:15:00+03:00,4162.31,4165.57,4162.065,4162.43,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T17:20:00+03:00,4162.46,4164.645,4161.455,4163.385,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-03T17:25:00+03:00,4163.47,4166.995,4162.19,4166.315,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T17:30:00+03:00,4166.325,4167.23,4163.77,4165.015,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T17:35:00+03:00,4165.045,4166.38,4164.005,4165.29,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T17:40:00+03:00,4165.2,4167.475,4163.475,4164.045,,,4163.475,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T17:45:00+03:00,4164.105,4168.175,4163.725,4166.925,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T17:50:00+03:00,4166.93,4168.795,4166.825,4168.76,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T17:55:00+03:00,4168.74,4171.295,4167.51,4170,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-07-03T18:00:00+03:00,4169.99,4173.195,4168.755,4171.795,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T18:05:00+03:00,4171.86,4172.64,4171.155,4171.155,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T18:10:00+03:00,4170.95,4174.275,4170.95,4172.355,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T18:15:00+03:00,4172.35,4174.51,4171.005,4171.865,4174.51,,,,,4174.51,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T18:20:00+03:00,4171.95,4172,4169.3,4169.785,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T18:25:00+03:00,4169.775,4169.885,4167.08,4167.6,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T18:30:00+03:00,4167.61,4168.79,4166.13,4167.085,,,4166.13,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-03T18:35:00+03:00,4167.07,4168.985,4166.765,4167.51,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T18:40:00+03:00,4167.48,4169.03,4167.045,4167.925,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T18:45:00+03:00,4167.915,4169.065,4167.045,4168.63,,4169.065,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T18:50:00+03:00,4168.615,4168.695,4165.735,4167.005,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T18:55:00+03:00,4166.93,4167.13,4164.54,4164.825,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T19:00:00+03:00,4164.815,4165.695,4164.14,4165.06,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-03T19:05:00+03:00,4164.94,4165.72,4163.25,4165.42,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T19:10:00+03:00,4165.415,4166.03,4164.08,4164.345,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T19:15:00+03:00,4164.36,4165.19,4163,4165.045,,,,4163,,,4163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T19:20:00+03:00,4165.11,4167.825,4164.46,4167.57,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T19:25:00+03:00,4167.585,4167.855,4166.27,4166.965,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T19:30:00+03:00,4166.955,4170.78,4166.94,4169.18,4170.78,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T19:35:00+03:00,4169.135,4169.995,4168.21,4169.245,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-03T19:40:00+03:00,4169.215,4170.615,4168.25,4170.315,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T19:45:00+03:00,4170.31,4172.215,4170.005,4171.36,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T19:50:00+03:00,4171.365,4175.97,4170.825,4175.26,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-03T19:55:00+03:00,4175.315,4176.58,4173.655,4175.695,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T01:00:00+03:00,4180.345,4180.57,4180.305,4180.57,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T01:05:00+03:00,4180.52,4185.89,4178.78,4180.08,4185.89,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T01:10:00+03:00,4180.005,4183.06,4179.56,4181.285,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T01:15:00+03:00,4181.355,4182.245,4177.305,4177.655,,,4177.305,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T01:20:00+03:00,4177.68,4182.76,4177.65,4182.255,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T01:25:00+03:00,4182.22,4186.215,4180.805,4185.32,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T01:30:00+03:00,4185.25,4188.45,4183.225,4186.935,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-06T01:35:00+03:00,4186.955,4191.665,4186.37,4190.84,4191.665,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T01:40:00+03:00,4190.835,4191.02,4186.775,4188.995,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T01:45:00+03:00,4188.975,4189.97,4184.03,4184.25,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T01:50:00+03:00,4184.385,4187.33,4183.21,4185.97,,,4183.21,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-06T01:55:00+03:00,4186.08,4189.99,4185.02,4188.315,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T02:00:00+03:00,4188.31,4191.665,4188.26,4189.605,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T02:05:00+03:00,4189.41,4190.95,4188.72,4189.55,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T02:10:00+03:00,4189.56,4190.45,4186.745,4187.48,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T02:15:00+03:00,4187.475,4189.985,4186.675,4188.09,,,4186.675,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T02:20:00+03:00,4188.095,4191.32,4188.04,4189.605,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T02:25:00+03:00,4189.615,4202.225,4189.315,4200.455,4202.225,,,,4202.225,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T02:30:00+03:00,4200.435,4201.505,4193.475,4195.08,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T02:35:00+03:00,4195.05,4198.84,4193.555,4197.845,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-06T02:40:00+03:00,4197.995,4198.935,4196.285,4196.325,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T02:45:00+03:00,4196.32,4197.165,4177.22,4182.105,,,,4177.22,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T02:50:00+03:00,4182.07,4184.1,4180.435,4182.76,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T02:55:00+03:00,4182.755,4185.525,4182.01,4183.285,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T03:00:00+03:00,4183.275,4185.535,4170.295,4175.48,,4185.535,,4170.295,,,4170.295,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T03:05:00+03:00,4175.54,4178.965,4171.185,4176.695,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-07-06T03:10:00+03:00,4176.725,4177.56,4173.635,4174.96,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-06T03:15:00+03:00,4174.99,4181.99,4174.77,4178.32,,4181.99,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T03:20:00+03:00,4178.34,4179.505,4175.875,4177.425,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T03:25:00+03:00,4177.475,4178.595,4171.125,4174.64,,,4171.125,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T03:30:00+03:00,4174.72,4182.565,4174.14,4181.09,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T03:35:00+03:00,4181.105,4185.04,4178.605,4184.82,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T03:40:00+03:00,4184.76,4187.51,4183.08,4185.865,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T03:45:00+03:00,4185.925,4189.085,4183.2,4185.415,4189.085,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T03:50:00+03:00,4185.4,4185.785,4181.965,4183.755,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T03:55:00+03:00,4183.52,4188.4,4174.87,4179.715,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-06T04:00:00+03:00,4179.525,4192.71,4172.795,4187.21,4192.71,,4172.795,,,,4172.795,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-06T04:05:00+03:00,4187.085,4187.26,4176.22,4181.075,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T04:10:00+03:00,4181.08,4189.235,4180.225,4188.715,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T04:15:00+03:00,4188.67,4192.815,4184.335,4188.595,4192.815,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T04:20:00+03:00,4188.65,4190.45,4180.675,4184.48,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-07-06T04:25:00+03:00,4184.46,4189.84,4183.58,4189.635,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T04:30:00+03:00,4189.745,4197.805,4187.605,4197.78,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T04:35:00+03:00,4197.765,4200.425,4191.545,4196.465,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-07-06T04:40:00+03:00,4196.57,4200.665,4195.195,4198.25,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T04:45:00+03:00,4198.2,4202.705,4194.385,4194.6,4202.705,,,,4202.705,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T04:50:00+03:00,4194.605,4195.445,4190.305,4190.955,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T04:55:00+03:00,4191.075,4194.41,4185.165,4186.07,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T05:00:00+03:00,4186.265,4187.905,4183.205,4185.375,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-06T05:05:00+03:00,4185.345,4185.625,4178.575,4181.04,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T05:10:00+03:00,4181.055,4182.085,4177.16,4181.035,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T05:15:00+03:00,4180.985,4184.305,4178.725,4183.92,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T05:20:00+03:00,4183.87,4186.17,4175.97,4178.7,,4186.17,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-07-06T05:25:00+03:00,4178.75,4180.47,4176.835,4177.885,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T05:30:00+03:00,4177.9,4178.825,4172.8,4175.08,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T05:35:00+03:00,4175.05,4176.025,4168.71,4173.2,,,,4168.71,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T05:40:00+03:00,4173.235,4175.945,4171.355,4172.735,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T05:45:00+03:00,4172.775,4175.94,4172.775,4174.41,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T05:50:00+03:00,4174.405,4176.095,4172.925,4173.99,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T05:55:00+03:00,4173.995,4175.345,4170.09,4174.29,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T06:00:00+03:00,4174.215,4176.53,4166.545,4170.69,,4176.53,,,,4176.53,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T06:05:00+03:00,4170.73,4171.215,4166.28,4167.56,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T06:10:00+03:00,4167.57,4172.01,4165.635,4166.715,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T06:15:00+03:00,4166.705,4168.01,4164.885,4165.745,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-06T06:20:00+03:00,4165.775,4166.745,4163.12,4163.15,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T06:25:00+03:00,4163.155,4166.995,4162.685,4165.86,,,,4162.685,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T06:30:00+03:00,4165.865,4167.625,4164.735,4166.315,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-06T06:35:00+03:00,4166.465,4169.595,4165.535,4165.88,,4169.595,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T06:40:00+03:00,4165.875,4166.74,4161.75,4162.96,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T06:45:00+03:00,4162.975,4165.27,4162.97,4163.365,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T06:50:00+03:00,4163.36,4164.465,4161.175,4162.79,,,,4161.175,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-06T06:55:00+03:00,4162.84,4167.055,4162.55,4165.375,,4167.055,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T07:00:00+03:00,4165.36,4166.78,4161.81,4163.4,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-06T07:05:00+03:00,4163.45,4163.815,4161.095,4161.635,,,,4161.095,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T07:10:00+03:00,4161.655,4163.955,4161.605,4163.56,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T07:15:00+03:00,4163.545,4164.7,4162.925,4163.985,,4164.7,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-06T07:20:00+03:00,4164.035,4164.21,4160.375,4163.385,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T07:25:00+03:00,4163.375,4163.595,4161.1,4161.375,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T07:30:00+03:00,4161.33,4162.585,4157.525,4159.87,,,,4157.525,,,,4157.525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-06T07:35:00+03:00,4159.705,4161.08,4157.905,4159.655,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-06T07:40:00+03:00,4159.665,4161.01,4159.325,4160.325,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-07-06T07:45:00+03:00,4160.33,4161.21,4158.4,4160.425,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T07:50:00+03:00,4160.45,4161.34,4158.185,4159.35,,4161.34,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T07:55:00+03:00,4159.36,4161.155,4158.335,4159.87,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T08:00:00+03:00,4159.85,4161.09,4154.135,4154.22,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T08:05:00+03:00,4154.21,4156.2,4152.18,4153.6,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-06T08:10:00+03:00,4153.62,4156.26,4151.375,4152.405,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T08:15:00+03:00,4152.42,4153.725,4151.29,4151.95,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T08:20:00+03:00,4151.945,4152.965,4150.67,4152.155,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-06T08:25:00+03:00,4152.135,4154.47,4151.42,4153,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T08:30:00+03:00,4152.995,4158.765,4149.645,4156.785,,,,4149.645,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-07-06T08:35:00+03:00,4156.78,4160.705,4153.475,4155.08,,4160.705,,,,4160.705,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T08:40:00+03:00,4155,4158.24,4154.93,4155.585,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T08:45:00+03:00,4155.58,4156.32,4152.845,4154.565,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T08:50:00+03:00,4154.555,4157.07,4153.79,4156.335,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-06T08:55:00+03:00,4156.345,4156.645,4144.83,4148.135,,,,4144.83,,,,4144.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T09:00:00+03:00,4148.13,4151.095,4145.91,4146.795,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T09:05:00+03:00,4146.79,4152.07,4146.01,4151.385,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T09:10:00+03:00,4151.36,4152.295,4149.615,4152.075,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T09:15:00+03:00,4152.085,4152.235,4148.04,4149.34,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T09:20:00+03:00,4149.28,4152.76,4148.525,4152.735,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T09:25:00+03:00,4152.745,4156.855,4152.11,4156.59,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T09:30:00+03:00,4156.55,4159.425,4155.62,4157.155,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T09:35:00+03:00,4157.12,4159.63,4154.705,4155.995,,4159.63,,,,4159.63,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T09:40:00+03:00,4155.91,4157.675,4153.11,4155.845,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T09:45:00+03:00,4155.84,4156.975,4154.225,4155.82,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-06T09:50:00+03:00,4155.77,4156.295,4150.84,4151.815,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T09:55:00+03:00,4151.845,4152.875,4149.035,4150.475,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-07-06T10:00:00+03:00,4150.465,4153.65,4148.795,4152.945,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T10:05:00+03:00,4152.95,4153.125,4148.125,4148.875,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T10:10:00+03:00,4148.93,4151.18,4147.255,4151.11,,,4147.255,,,,4147.255,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T10:15:00+03:00,4151.12,4154.44,4150.455,4153.325,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T10:20:00+03:00,4153.31,4155.865,4151.66,4154.6,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06T10:25:00+03:00,4154.585,4154.71,4151.595,4153.035,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
