time,open,high,low,close,сырая HH,сырая LH,сырая HL,сырая LL
2025-12-26T08:00:00+02:00,4509.875,4519.55,4508.045,4511.58,,,,
2025-12-26T09:00:00+02:00,4511.63,4515.795,4507.435,4511.05,,,,
2025-12-26T10:00:00+02:00,4511.21,4519.765,4509.735,4518.99,,,,
2025-12-26T11:00:00+02:00,4519.02,4520.7,4512.005,4512.83,,,,
2025-12-26T12:00:00+02:00,4512.795,4523.75,4511.255,4514.47,,,,
2025-12-26T13:00:00+02:00,4514.48,4515.28,4502.91,4509.945,,,4502.91,
2025-12-26T14:00:00+02:00,4509.915,4515.17,4506.785,4508.93,,,,
2025-12-26T15:00:00+02:00,4508.885,4528.885,4503.705,4525.195,,,,
2025-12-26T16:00:00+02:00,4525.19,4533.235,4512.795,4521.16,,,,
2025-12-26T17:00:00+02:00,4521.155,4547.38,4519.64,4546.495,,,,
2025-12-26T18:00:00+02:00,4546.54,4550.15,4531.34,4536.33,4550.15,,,
2025-12-26T19:00:00+02:00,4536.325,4537.65,4510.025,4519.07,,,,
2025-12-26T20:00:00+02:00,4519.055,4532.785,4514.705,4531.155,,,,
2025-12-26T21:00:00+02:00,4531.22,4535.795,4519.925,4523.81,,,,
2025-12-26T22:00:00+02:00,4523.82,4535.74,4521.685,4531.05,,,,
2025-12-26T23:00:00+02:00,4530.985,4534.825,4527.205,4533.21,,,,
2025-12-29T01:00:00+02:00,4542.66,4548.35,4523.05,4527.08,,4548.35,,
2025-12-29T02:00:00+02:00,4527.135,4527.98,4472.25,4497.3,,,,4472.25
2025-12-29T03:00:00+02:00,4497.305,4517.59,4492.295,4497.325,,,,
2025-12-29T04:00:00+02:00,4497.325,4516.02,4496.45,4512.425,,,,
2025-12-29T05:00:00+02:00,4512.465,4520.61,4509.445,4516.67,,,,
2025-12-29T06:00:00+02:00,4516.48,4519.74,4508.005,4515.825,,,,
2025-12-29T07:00:00+02:00,4515.66,4519.595,4504.925,4506.665,,,,
2025-12-29T08:00:00+02:00,4506.545,4510.74,4471.325,4475.105,,,,
2025-12-29T09:00:00+02:00,4475.05,4481.685,4445.115,4474.775,,,,
2025-12-29T10:00:00+02:00,4474.86,4488.6,4452.68,4461.035,,,,
2025-12-29T11:00:00+02:00,4461.08,4476.545,4459.27,4472.18,,,,
2025-12-29T12:00:00+02:00,4472.165,4474.68,4456.935,4460.935,,,,
2025-12-29T13:00:00+02:00,4460.93,4468.02,4434.12,4446.885,,,,
