time,open,high,low,close,триггер
2026-07-01T03:00:00+03:00,4005.86,4009.915,3993.21,3996.72,1
2026-07-01T04:00:00+03:00,3996.77,3999.9,3974.1,3977.995,0
2026-07-01T05:00:00+03:00,3978.005,3986.25,3970.395,3979.395,1
2026-07-01T06:00:00+03:00,3979.38,3987.095,3976.765,3980.58,0
2026-07-01T07:00:00+03:00,3980.615,3982.985,3972.515,3976.7,0
2026-07-01T08:00:00+03:00,3976.685,3979.15,3969.98,3974.13,1
2026-07-01T09:00:00+03:00,3974.135,3977.605,3963.34,3971.99,1
2026-07-01T10:00:00+03:00,3971.965,3978.585,3960.275,3976.065,0
2026-07-01T11:00:00+03:00,3976.1,3984.555,3969.465,3974.665,0
2026-07-01T12:00:00+03:00,3974.645,3986.145,3972.95,3984.545,0
2026-07-01T13:00:00+03:00,3984.535,3998.75,3981.39,3998.41,0
2026-07-01T14:00:00+03:00,3998.51,4035.595,3997.975,4030.475,0
2026-07-01T15:00:00+03:00,4030.5,4034.045,4019.65,4022.905,1
2026-07-01T16:00:00+03:00,4022.93,4108.205,4012.865,4089.65,0
2026-07-01T17:00:00+03:00,4090.045,4115.81,4082.925,4093.46,0
2026-07-01T18:00:00+03:00,4093.475,4094.665,4076.75,4081.16,0
2026-07-01T19:00:00+03:00,4081.165,4088.435,4070.55,4071.285,0
2026-07-01T20:00:00+03:00,4071.18,4073.725,4067.33,4068.21,0
2026-07-01T21:00:00+03:00,4068.21,4070.85,4057.865,4062.19,1
2026-07-01T22:00:00+03:00,4062.175,4068.365,4034.58,4038.88,0
2026-07-01T23:00:00+03:00,4038.87,4039.83,4028.265,4031.705,0
2026-07-02T01:00:00+03:00,4038.71,4045.155,4035.155,4045.035,0
2026-07-02T02:00:00+03:00,4045.025,4045.185,4033.245,4035.325,0
2026-07-02T03:00:00+03:00,4035.335,4052.795,4030.895,4052.095,0
2026-07-02T04:00:00+03:00,4052.14,4068.73,4045.29,4050.32,0
2026-07-02T05:00:00+03:00,4050.315,4061.065,4041.515,4057.085,0
2026-07-02T06:00:00+03:00,4057.09,4074.235,4055.51,4070.03,0
2026-07-02T07:00:00+03:00,4070.025,4073.325,4060.77,4060.87,0
2026-07-02T08:00:00+03:00,4060.885,4067.865,4053.245,4066.275,0
2026-07-02T09:00:00+03:00,4066.36,4079.92,4066.11,4073.275,0
2026-07-02T10:00:00+03:00,4073.305,4075.585,4060.815,4064.375,0
2026-07-02T11:00:00+03:00,4064.34,4080.12,4061.475,4076.19,0
2026-07-02T12:00:00+03:00,4076.195,4077.225,4064.095,4065.275,0
2026-07-02T13:00:00+03:00,4065.425,4068.8,4061.665,4066.365,1
