time,open,high,low,close,сырая HH,сырая LH,сырая HL,сырая LL
2026-05-20T17:00:00+03:00,4483.285,4537.355,4467.245,4531.295,,,4467.245,
2026-05-20T18:00:00+03:00,4531.3,4553.045,4523.175,4529.21,4553.045,,,
2026-05-20T19:00:00+03:00,4529.27,4535.555,4524.115,4534.465,,,,
2026-05-20T20:00:00+03:00,4534.475,4538.24,4529.995,4531.445,,,,
2026-05-20T21:00:00+03:00,4531.275,4545.16,4529.12,4542.515,,,,
2026-05-20T22:00:00+03:00,4542.525,4550.38,4541.81,4545.675,,,,
2026-05-20T23:00:00+03:00,4545.66,4550.445,4542.18,4543.705,,,,
2026-05-21T01:00:00+03:00,4544.62,4546.92,4535.35,4539.9,,,,
2026-05-21T02:00:00+03:00,4539.91,4547.525,4534.74,4546.74,,,,
2026-05-21T03:00:00+03:00,4546.87,4553.355,4537.365,4545.16,,,,
2026-05-21T04:00:00+03:00,4545.19,4570.895,4539.92,4561.01,4570.895,,,
2026-05-21T05:00:00+03:00,4561,4564.92,4531.615,4533.24,,,,
2026-05-21T06:00:00+03:00,4533.23,4540.28,4527.37,4528.4,,,,
2026-05-21T07:00:00+03:00,4528.385,4540.8,4527.56,4538.63,,,,
2026-05-21T08:00:00+03:00,4538.72,4540.66,4518.44,4527.975,,,,
2026-05-21T09:00:00+03:00,4527.995,4539.905,4518.905,4521.525,,,,
2026-05-21T10:00:00+03:00,4521.49,4524.375,4512.075,4519.785,,,,
2026-05-21T11:00:00+03:00,4519.85,4537.06,4518.415,4532.715,,,,
2026-05-21T12:00:00+03:00,4532.685,4543.06,4528.03,4530.855,,4543.06,,
2026-05-21T13:00:00+03:00,4530.845,4535.435,4504.895,4511.77,,,,
2026-05-21T14:00:00+03:00,4511.82,4521.3,4508.23,4514.08,,,,
2026-05-21T15:00:00+03:00,4514.1,4519.47,4502.08,4504.25,,,,
2026-05-21T16:00:00+03:00,4504.245,4521.095,4488.63,4513.455,,,4488.63,
2026-05-21T17:00:00+03:00,4513.465,4515.415,4498.17,4508.795,,,,
2026-05-21T18:00:00+03:00,4508.835,4515.43,4496.91,4512.045,,,,
2026-05-21T19:00:00+03:00,4512.15,4520.81,4512.15,4519.465,,,,
2026-05-21T20:00:00+03:00,4519.465,4559.365,4514.28,4551.435,4559.365,,,
2026-05-21T21:00:00+03:00,4551.48,4556.085,4527.51,4532.035,,,,
2026-05-21T22:00:00+03:00,4532.04,4543.935,4529.795,4543.085,,,,
2026-05-21T23:00:00+03:00,4543.07,4544.925,4539.94,4543.425,,,,
2026-05-22T01:00:00+03:00,4544.905,4544.93,4539.785,4543.465,,,,
2026-05-22T02:00:00+03:00,4543.47,4545.26,4532.43,4535.425,,,,
2026-05-22T03:00:00+03:00,4535.47,4541.24,4525.64,4526.71,,,,
2026-05-22T04:00:00+03:00,4526.695,4536.235,4521.18,4526.38,,,,
2026-05-22T05:00:00+03:00,4526.31,4529.66,4518.53,4523.335,,,,
2026-05-22T06:00:00+03:00,4523.395,4530.04,4519.37,4529.54,,,,
2026-05-22T07:00:00+03:00,4529.535,4532.98,4525.41,4527.135,,,,
2026-05-22T08:00:00+03:00,4527.09,4534.325,4507.43,4511.7,,,4507.43,
2026-05-22T09:00:00+03:00,4511.705,4528.98,4510.025,4527.02,,,,
2026-05-22T10:00:00+03:00,4527.045,4527.5,4516.2,4521.87,,,,
2026-05-22T11:00:00+03:00,4521.875,4531.32,4517.02,4521.835,,,,
2026-05-22T12:00:00+03:00,4521.83,4535.96,4514.88,4532.255,,,,
2026-05-22T13:00:00+03:00,4532.265,4536.82,4510.285,4514.705,,4536.82,,
2026-05-22T14:00:00+03:00,4514.66,4525.315,4511.67,4520.635,,,,
2026-05-22T15:00:00+03:00,4520.595,4535.96,4515.325,4528.24,,,,
2026-05-22T16:00:00+03:00,4528.225,4534.495,4510.32,4514.02,,,,
2026-05-22T17:00:00+03:00,4513.6,4513.73,4491.93,4500.615,,,,4491.93
2026-05-22T18:00:00+03:00,4500.73,4522.555,4500.245,4519.975,,,,
2026-05-22T19:00:00+03:00,4520.085,4526.915,4512.38,4515.05,,,,
2026-05-22T20:00:00+03:00,4515.1,4527.995,4513.215,4519.255,,,,
2026-05-22T21:00:00+03:00,4519.245,4520.34,4512.11,4515.27,,,,
