dir,tStart,start,end,dur,born,prov,pStart,pEnd,imp,moveImp,addImp,mfeImp,maxKN,kn20,knees,mud,mud20,zeroBar,deathLvl
1,2026-08-18T03:25,16629,16644,15,пауза,False,4431.15,4411.705,11.079999999999927,-1.7549638989169527,-1.7459085379080128,0.45848375451263185,3,3,2,1,1,16612,4419.06
-1,2026-08-18T06:15,16663,16701,38,пауза,False,4396.69,4399.65,10.0,-0.29600000000000365,-0.32085630285734,1.05049999999992,4,3,8,1,1,16636,4395.58
1,2026-08-18T10:15,16711,16720,9,пауза,False,4399.625,4394.495,3.5450000000000728,-1.447108603667138,-1.4299003108715587,1.159379407616245,4,4,2,0,2,16690,4396.85
-1,2026-08-18T12:20,16736,16753,17,рывок,False,4390.29,4398.87,11.864999999999782,-0.7231352718078453,-0.7326213434092648,0.2747576906869177,0,0,3,0,0,16727,4396.33
1,2026-08-18T17:05,16793,16799,6,пауза,False,4398.175,4383.015,17.36499999999978,-0.8730204434206764,-0.8707221958999496,0.3987906708897362,2,2,2,0,0,16786,4389.535
-1,2026-08-18T18:40,16812,16902,90,рывок,True,4358.82,4343.13,16.94499999999971,0.9259368545293519,0.886381992498037,1.8619061670109067,2,2,12,3,1,16792,4338.45
1,2026-08-19T06:10,16938,16955,17,пауза,False,4354.625,4346.735,10.61999999999989,-0.7429378531073831,-0.7323397137899783,0.5541431261770507,2,2,2,2,2,16912,4351.545
-1,2026-08-19T08:35,16967,16983,16,рывок,True,4343.065,4349.15,8.965000000000146,-0.6787506971555982,-0.6906088592183907,0.8800892359173775,3,3,3,0,0,16943,4345.56
1,2026-08-19T10:35,16991,17114,123,рывок,False,4357.645,4486.465,0.930000000000291,138.5161290322144,139.56544451969265,152.45161290317782,5,4,18,4,1,16970,4490.655
-1,2026-08-19T21:10,17118,17129,11,пауза,False,4488.0,4505.05,7.269999999999527,-2.3452544704265876,-2.355532550093614,2.176066024759386,3,3,3,1,1,17104,4491.695
1,2026-08-19T23:25,17145,17170,25,пауза,False,4518.58,4514.245,7.105000000000473,-0.6101337086558406,-0.5871838336704569,0.8106966924700683,4,4,6,2,1,17122,4518.995
-1,2026-08-20T03:30,17182,17222,40,пауза,False,4511.465,4500.035,11.139999999999418,1.0260323159785358,1.0024329890777068,2.422351885098922,5,5,10,0,0,17164,4497.0
1,2026-08-20T07:15,17227,17229,2,пауза,False,4496.765,4489.965,6.190000000000509,-1.09854604200317,-1.09638020778485,0.09854604200317002,2,2,0,0,1,17214,4495.065
-1,2026-08-20T08:25,17241,17331,90,рывок,False,4483.395,4474.855,7.739999999999782,1.103359173126759,1.0167626437830068,4.218346253230163,4,3,13,3,1,17223,4467.945
1,2026-08-20T16:35,17339,17422,83,рывок,True,4483.85,4518.065,16.73999999999978,2.0439068100358235,2.080105210860853,3.416666666666694,5,3,12,2,0,17326,4522.1
-1,2026-08-21T01:05,17429,17436,7,пауза,False,4518.27,4522.815,4.5349999999998545,-1.0022050716646766,-1.0125125201768692,0.27122381477409313,0,0,2,0,0,17426,4521.37
1,2026-08-21T02:30,17446,17455,9,рывок,True,4523.82,4517.685,4.329999999999927,-1.4168591224017117,-1.402770577838125,1.1478060046190157,2,2,2,0,0,17430,4520.99
1,2026-08-21T04:55,17475,17602,127,пауза,False,4530.785,4577.95,20.230000000000473,2.3314384577359792,2.3815072330208995,3.649283242708754,5,2,22,2,1,17464,4587.255
-1,2026-08-21T16:30,17614,17624,10,пауза,False,4573.99,4597.89,24.24499999999989,-0.9857702619096991,-0.9885726183244764,0.02433491441534948,2,2,2,0,1,17591,4587.815
1,2026-08-21T18:10,17634,17686,52,рывок,False,4595.17,4617.265,14.414999999999964,1.532778355879314,1.557083441179104,2.565036420395453,4,3,7,2,0,17615,4619.555
-1,2026-08-21T23:15,17695,17728,33,рывок,False,4612.895,4627.05,8.034999999999854,-1.7616677037958932,-1.7882480888656804,1.272557560672128,4,4,3,1,0,17677,4621.245
-1,2026-08-24T04:15,17743,17754,11,пауза,False,4621.77,4650.41,40.75999999999931,-0.7026496565260035,-0.7044828665156816,0.33402845927382047,2,2,2,0,0,17730,4635.275
1,2026-08-24T06:00,17764,17820,56,пауза,False,4640.51,4634.92,29.270000000000437,-0.19098052613597752,-0.17791675233510384,0.6701400751622647,2,2,10,2,1,17746,4640.905
-1,2026-08-24T11:20,17828,17866,38,пауза,False,4636.155,4651.905,16.350000000000364,-0.9633027522935566,-0.9785053840105815,0.44403669724765427,4,4,10,0,0,17812,4644.875
1,2026-08-24T15:45,17881,17917,36,пауза,False,4662.13,4646.755,24.835000000000036,-0.6190859673847384,-0.6096553893173619,0.7606200926112462,4,4,6,3,1,17862,4657.065
-1,2026-08-24T19:20,17924,17964,40,пауза,False,4656.55,4650.095,21.86499999999978,0.2952206723073401,0.28319705000341955,1.4326549279670766,5,3,6,3,2,17913,4640.975
1,2026-08-25T01:00,17980,18020,40,пауза,False,4655.76,4667.1,8.875,1.2777464788732558,1.3073686199070835,4.658591549295701,5,5,8,1,0,17951,4676.67
-1,2026-08-25T05:05,18029,18067,38,рывок,False,4644.83,4644.26,11.465000000000146,0.04971652856517241,0.02803636907338346,2.4029655473179097,5,5,7,1,0,18012,4637.805
1,2026-08-25T09:00,18076,18098,22,пауза,False,4644.325,4631.75,12.095000000000255,-1.0396858205869826,-1.027739067813312,0.752790409260048,4,4,4,1,1,18060,4636.525
-1,2026-08-25T11:35,18107,18134,27,рывок,True,4630.02,4641.195,7.275000000000546,-1.5360824742265888,-1.56014814753659,0.7876288659793874,2,2,6,2,1,18101,4639.01
1,2026-08-25T14:40,18144,18148,4,пауза,False,4640.605,4636.945,6.0349999999998545,-0.6064623032311421,-0.6020804851089523,1.1143330571666157,2,2,1,0,0,18130,4639.035
-1,2026-08-25T16:05,18161,18191,30,пауза,False,4631.01,4655.865,13.984999999999673,-1.7772613514479905,-1.791128174285437,1.8391133357169007,4,3,4,1,1,18146,4640.23
1,2026-08-25T19:00,18196,18280,84,рывок,True,4648.065,4652.61,10.734999999999673,0.42338146250584174,0.4806845335511956,2.3940381928273418,5,2,10,1,0,18187,4657.92
-1,2026-08-26T04:30,18298,18303,5,пауза,False,4639.345,4656.98,20.905000000000655,-0.8435780913656425,-0.8451620311021005,0.013393924898380581,2,2,2,1,1,18266,4650.52
1,2026-08-26T06:00,18316,18327,11,рывок,True,4656.81,4642.885,11.455000000000837,-1.2156263640331004,-1.2091033051785152,0.17590571802699875,2,2,2,0,0,18298,4646.095
-1,2026-08-26T08:20,18344,18424,80,пауза,False,4644.04,4627.565,7.095000000000255,2.322057787174034,2.2403995945899187,4.34319943622248,5,5,12,4,1,18323,4624.235
-1,2026-08-26T16:05,18437,18499,62,пауза,False,4609.1,4595.88,13.845000000000255,0.9548573492235473,0.9239253579264174,1.8804622607439714,3,3,8,3,1,18430,4596.885
-1,2026-08-26T22:00,18508,18533,25,пауза,False,4592.32,4604.1,5.264999999999418,-2.2374169040839424,-2.268387248200026,1.5441595441597356,3,3,4,1,1,18497,4597.91
1,2026-08-27T02:10,18546,18610,64,пауза,False,4615.66,4618.86,6.434999999999491,0.4972804972805084,0.5661891793072004,4.281274281274649,3,3,6,1,1,18524,4624.48
-1,2026-08-27T08:30,18622,18688,66,рывок,False,4611.36,4589.065,15.095000000000255,1.4769791321629477,1.44652505235162,2.787015568068831,5,5,12,2,0,18596,4583.76
1,2026-08-27T15:20,18704,18707,3,рывок,True,4596.55,4589.17,7.530000000000655,-0.9800796812748297,-0.9774193929315161,0.5624169986718863,2,2,2,0,1,18684,4591.8
-1,2026-08-27T16:15,18715,18744,29,пауза,False,4586.76,4601.205,20.954999999999927,-0.6893342877594731,-0.6982861505374267,1.0732522071104682,3,3,5,1,1,18704,4591.06
1,2026-08-27T18:45,18745,18772,27,рывок,False,4604.275,4603.07,9.2450000000008,-0.13034072471604358,-0.11140316134879043,1.3434288804758245,5,5,5,0,0,18721,4608.35
-1,2026-08-27T21:20,18776,18784,8,рывок,True,4603.58,4613.445,6.1299999999992,-1.6092985318109412,-1.618070725480261,0.4257748776508994,1,1,1,1,1,18768,4608.35
1,2026-08-27T22:40,18792,18806,14,пауза,False,4609.935,4601.125,13.805000000000291,-0.63817457442957,-0.6313482602712844,0.2162260050705983,2,2,2,0,0,18778,4604.215
-1,2026-08-28T02:15,18823,18913,90,пауза,False,4602.885,4599.56,11.345000000000255,0.29308065226969976,0.23400113379278414,2.752313794623152,5,2,14,2,1,18793,4585.425
1,2026-08-28T10:25,18921,18962,41,пауза,False,4607.545,4598.415,16.664999999999964,-0.5478547854785556,-0.5316400258645188,0.42274227422742805,4,4,4,2,1,18901,4601.96
-1,2026-08-28T14:35,18971,18997,26,рывок,True,4593.58,4609.86,9.579999999999927,-1.6993736951983163,-1.7170171718293008,0.46450939457200957,3,3,5,1,1,18955,4603.775
-1,2026-08-28T17:50,19010,19097,87,пауза,False,4571.04,4465.395,47.154999999999745,2.2403774785282597,2.2267485778033387,2.6632382568126545,4,2,12,4,0,19000,4460.12
1,2026-08-31T04:25,19125,19132,7,пауза,False,4443.925,4426.97,36.20499999999993,-0.4683054826681387,-0.4670143825713899,0.2764811490125739,2,2,2,1,2,19105,4435.96
-1,2026-08-31T05:25,19137,19171,34,рывок,True,4422.995,4428.065,17.975000000000364,-0.2820584144645122,-0.2943211000918886,1.472600834492335,2,2,5,1,1,19128,4421.955
1,2026-08-31T09:25,19185,19257,72,рывок,False,4435.96,4447.705,14.6299999999992,0.802802460697234,0.8376307979057901,1.9323308270677426,3,2,7,2,0,19162,4452.655
-1,2026-08-31T16:30,19270,19304,34,пауза,False,4438.385,4436.175,14.359999999999673,0.153899721448474,0.1385500157275756,1.5762534818942016,4,4,6,1,0,19245,4431.29
1,2026-08-31T19:25,19305,19330,25,рывок,False,4438.445,4427.55,14.06500000000051,-0.7746178457162555,-0.7630246098988963,0.13899751155349138,4,4,5,1,1,19280,4431.5
1,2026-09-01T01:05,19361,19375,14,пауза,False,4455.655,4443.435,9.305000000000291,-1.3132724341750632,-1.3031448396608094,0.02418054809246177,2,2,2,0,1,19330,4446.62
-1,2026-09-01T05:25,19413,19451,38,пауза,False,4440.785,4439.465,12.890000000000327,0.10240496508919127,0.08312156488955146,1.325058184639216,4,4,7,0,0,19388,4432.745
1,2026-09-01T09:40,19464,19474,10,пауза,False,4435.045,4425.67,18.30499999999938,-0.5121551488664472,-0.5084434235850334,0.02048620595465789,2,2,2,0,0,19450,4428.38
-1,2026-09-01T11:00,19480,19506,26,рывок,True,4411.34,4378.42,7.619999999999891,4.320209973753352,4.298028280036182,6.158792650918762,4,2,4,1,1,19465,4373.75
1,2026-09-01T14:05,19517,19528,11,пауза,False,4382.18,4372.055,10.855000000000473,-0.9327498848456526,-0.9258662699972624,0.4795025333947214,1,1,4,1,1,19514,4375.245
-1,2026-09-01T16:00,19540,19654,114,пауза,False,4339.675,4333.11,17.80499999999938,0.36871665262570835,0.3186548283555432,0.9508565009829194,5,3,17,3,1,19525,4330.875
-1,2026-09-02T03:30,19666,19722,56,пауза,False,4322.9,4310.12,18.789999999999964,0.6801490154337291,0.6597990069637143,2.143427354976036,5,2,11,0,0,19655,4306.915
-1,2026-09-02T12:20,19772,19794,22,пауза,False,4308.94,4322.815,10.085000000000036,-1.375805651958349,-1.3901334630438769,0.7134357957362105,5,5,6,0,0,19758,4311.915
1,2026-09-03T03:50,19946,20012,66,пауза,False,4391.7,4419.235,10.279999999999745,2.678501945525344,2.7232202660265123,4.732976653696591,5,5,12,1,0,19931,4425.39
